2013-11-03 20:41:17.831951	procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
2013-11-03 20:41:17.832209	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
2013-11-03 20:41:17.832352	 3  0      0 29073624 215768 1111336    0    0     0  1085   23   26  2  5 92  1
2013-11-03 20:41:22.832498	 4  0      0 29047148 215768 1114728    0    0     0   459 45765 48542  9 15 74  0
2013-11-03 20:41:27.832853	 5  0      0 29042312 215768 1118504    0    0     0   763 49983 53670  9 15 74  0
2013-11-03 20:41:32.833207	 4  0      0 29038344 215772 1122368    0    0     0   783 50225 53587  8 14 76  0
2013-11-03 20:41:37.833548	 4  0      0 29034288 215772 1126208    0    0     0   971 49922 53333  8 14 76  0
2013-11-03 20:41:42.833896	 5  0      0 29030320 215772 1130164    0    0     0   646 51237 54687  8 14 76  0
2013-11-03 20:41:47.834298	 5  0      0 29026352 215772 1134132    0    0     0   800 51381 54988  8 14 76  0
2013-11-03 20:41:52.834638	 5  0      0 29022508 215776 1138000    0    0     0   793 50250 53570  8 14 76  0
2013-11-03 20:41:57.835117	 4  0      0 29018540 215780 1141776    0    0     0   781 49196 52033  8 14 75  0
2013-11-03 20:42:02.835300	 6  0      0 29015192 215788 1145524    0    0     0   952 48800 51823  8 15 75  0
2013-11-03 20:42:07.835653	 4  0      0 29011660 215796 1149220    0    0     0   588 48203 51182  8 15 75  0
2013-11-03 20:42:12.836034	 4  0      0 29007692 215804 1153148    0    0     0   778 50463 53842  7 15 76  0
2013-11-03 20:42:17.836384	 5  0      0 29003848 215808 1157112    0    0     0   806 50445 53780  8 14 76  0
