2013-11-03 20:48:05.888796	procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
2013-11-03 20:48:05.888872	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
2013-11-03 20:48:05.888983	 4  0      0 28672156 198972 1312888    0    0     0  1440    0    0  3  4 93  0
2013-11-03 20:48:10.889394	 1  0      0 28672288 198976 1313700    0    0     0   196 22606 23201  1  0 99  0
2013-11-03 20:48:15.889686	 1  0      0 28669988 198976 1314580    0    0     0   245 22036 23305  1  0 98  0
2013-11-03 20:48:20.890005	 1  0      0 28669188 198980 1315564    0    0     0   194 23754 23769  0  0 100  0
2013-11-03 20:48:25.890323	 1  0      0 28668568 198984 1316712    0    0     0   214 22410 23191  1  0 99  0
2013-11-03 20:48:30.890647	 1  0      0 28667452 199000 1317468    0    0     0   202 23908 23923  0  0 100  0
2013-11-03 20:48:35.890948	 1  0      0 28666452 199004 1318440    0    0     0   217 22798 23480  1  0 99  0
2013-11-03 20:48:40.891254	 1  0      0 28665592 199008 1319340    0    0     0   202 21180 22590  1  0 98  0
2013-11-03 20:48:45.891557	 1  0      0 28664476 199012 1320332    0    0     0   206 22562 23227  1  0 99  0
2013-11-03 20:48:50.891875	 1  0      0 28663384 199012 1321496    0    0     0   204 20346 22239  2  0 98  0
2013-11-03 20:48:55.892181	 1  0      0 28662436 199020 1322208    0    0     0   218 22386 23276  1  0 99  0
2013-11-03 20:49:00.892500	 1  0      0 28661400 199024 1323100    0    0     0   201 24063 24086  0  0 100  0
2013-11-03 20:49:05.892820	 1  0      0 28660532 199028 1324316    0    0     0   208 24139 24161  0  0 100  0
