	Iozone: Performance Test of File I/O
	        Version $Revision: 3.397 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer.
	             Ben England.

	Run began: Sat Nov  2 20:32:09 2013

	Excel chart generation enabled
	Auto Mode
	Using maximum file size of 2097152 kilobytes.
	Command line used: iozone -Ra -g 2G -b iozone_results/iozone-run-3.csv
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
           65536    1024  897285 2073066  6225040  6283382 6270196 2379590 6619766  4073846  6379334  1922158  1918790 6228425  6239170
           65536    2048  900973 2089201  6217296  6291147 6278502 2406590 6080588  4088084  6178030  1676332  1761249 6181364  6210273
           65536    4096  902014 2084480  6166250  6314415 6215468 2398380 6267908  4105485  8908177  1635012  1692037 6015780  6131724
           65536    8192  890180 2012713  5521543  5767983 5437333 2343518 5308285  3305735  6935615  1698918  1660654 5491538  5521099
           65536   16384  873335 1926631  3884057  3929476 3880877 2210770 3862988  2270595  3795460  1815408  1815048 3916599  3927623
          131072      64  841877 1916034  6181212  6213137 5715679 2157599 5897793  4095234  5649890  1903620  2095339 6187891  6197797
          131072     128  868457 2007625  6190260  6189633 5882710 2297812 6094123  4177196  5971919  2119460  2009842 6072649  6132600
          131072     256  888839 2046655  5975489  6014386 5915881 2313798 5921999  4100335  5889012  1970713  2081369 5992162  5997327
          131072     512  900002 2094468  6176004  6117723 6161744 2375660 6203392  3933125  6180586  2125828  2141879 6264537  6287896
          131072    1024  905675 2122865  6280066  6327701 6257905 2408127 6346694  4112943  6219885  1824825  1925064 6287967  6327410
          131072    2048  908153 2131151  6281645  6346694 6314618 2432033 6377322  4098409  6337841  1665231  1751786 6260328  6316432
          131072    4096  906739 2123758  6265394  6395945 6375990 2284359 6224322  4073568  6288831  1666225  1673993 6211382  6322825
          131072    8192  900552 2091496  5600848  5770514 5661585 2378538 5534873  3457457  7064380  1548089  1590158 5457727  5649135
          131072   16384  876828 1964362  3935265  3924085 3871007 2235381 3937633  2281970  3836215  1565226  1635045 3931972  3949372
          262144      64  845268 1936599  6159252  6167509 5663095 2127086 5684939  3874141  5736458  1919177  1920176 6099898  6113567
          262144     128  872255 2022262  6152463  6173050 5821932 2106215 5969481  4077705  5867541  1954371  2099298 6164916  6172149
          262144     256  888332 2076388  6055552  6106301 5936894 2176497 6058622  3934262  5925887  1990751  2130734 6059457  6062798
          262144     512  901076 2110525  6329406  6368744 6279808 2407509 6201076  4116266  6267637  2039256  2170229 6269889  6309140
          262144    1024  907420 2129483  6445164  6493889 6432344 2438937 6345771  4083808  6413622  1819396  1827421 6421788  6436637
          262144    2048  911608 2153313  6364431  6435658 6392219 2296184 6442294  4085204  6336702  1676069  1742179 6358101  6389544
          262144    4096  909123 2138204  6281602  6391104 6329552 2259339 6320238  4123583  6253272  1589078  1652966 6269424  6326165
          262144    8192  887687 2079073  5638844  5733796 5678304 2394908 5547546  3321638  5620225  1493246  1482295 5631566  5711813
          262144   16384  878680 1981002  3897584  3912841 3905891 2112581 3925484  2317807  3811346  1480329  1552610 3882171  3892492
          524288      64  848745 1944010  6077221  6152752 5587988 1964699 5655330  3899787  5617810  1926048  1923625 6140416  6158904
          524288     128  874247 2032266  6217026  6226479 5878062 2120871 5935753  4225641  5907798  1959178  2144397 6196599  6217975
          524288     256  891794 2082781  6103603  6135979 5945253 2185680 5948968  4128614  5977445  2009027  2004020 6141136  6152907
          524288     512  906454 2140379  6303494  6336041 6236102 2239753 6225527  4141686  6220191  2039038  2181144 6313139  6321833
          524288    1024  909363 2163760  6427866  6477492 6431494 2292971 6419028  4079458  6418972  1821051  1948273 6394055  6394148
          524288    2048  906823 2164941  6423848  6492256 6360249 2305283 6376035  4111224  6474917  1667418  1680835 6458980  6479248
          524288    4096  910908 2188335  6366823  6452442 6420378 2321089 6373633  4149720  6420059  1592767  1664030 6377274  6428655
          524288    8192  906854 2125290  5673613  5757542 5709334 2246297 5658808  2923530  5649054  1481064  1481630 5653978  5733180
          524288   16384  881608 2008827  3897762  3901302 3907930 2120460 3908431  2257381  3906847  1453964  1518671 3900866  3910265
         1048576      64  851142 1971874  6219495  6211905 5605679 1975236 5697425  3944670  5628823  1935217  1935906 6191808  6191616
         1048576     128  878478 2062968  6293102  6322967 5901787 2128453 5992037  4259300  5950858  1978161  2139692 6295633  6307416
         1048576     256  894857 2111935  6153284  6164721 5969111 2202538 5982224  4114546  5961304  2009867  2011973 6156583  6162768
         1048576     512  904882 2166900  6415936  6398863 6300855 2269035 6323158  4133592  6313944  2057697  2055019 6403093  6413897
         1048576    1024  914375 2192109  6502755  6542474 6482493 2311772 6486901  4119267  6475649  1832274  1832379 6526668  6538720
         1048576    2048  912006 2208090  6498883  6554545 6522341 2332362 6506064  4095599  6506420  1673183  1671964 6504611  6525051
         1048576    4096  920961 2198728  6428879  6438271 6192976 2313966 6445404  4115644  6411821  1577479  1576666 6422457  6442864
         1048576    8192  909112 2147660  5738452  5817854 5782917 2272379 5760867  3402499  5754226  1471823  1471797 5745814  5774830
         1048576   16384  885332 2032908  3922019  3945321 3939808 2142753 3936909  2261881  3933553  1443003  1446688 3941983  3948158
         2097152      64  849974 1981686  6199217  6222503 5615752 1986778 5722778  3972089  5650812  1941584  1959575 6340843  6340482
         2097152     128  884229 2086027  6272024  6339180 5876611 2124715 6025811  4211843  5951985  1978605  2004078 6380741  6387037
         2097152     256  895959 2111399  6127812  6178017 5967685 2205040 6001636  4117739  5976577  2000610  2009628 6172780  6171342
         2097152     512  905453 2164281  6372286  6439736 6313449 2272187 6344392  4129144  6315503  2061002  2059896 6430476  6460889
         2097152    1024  917492 2204213  6534731  6605663 6531436 2318598 6544523  4112626  6537931  1837207  1834972 6553826  6556508
         2097152    2048  914212 2211763  6471394  6535808 6489518 2333609 6492631  4067589  6496333  1669802  1666085 6536095  6528789
         2097152    4096  923143 2205504  6450650  6521726 6484442 2340236 6485503  4088859  6512470  1601335  1590144 6496429  6518904
         2097152    8192  910795 2170234  5871660  5865881 5824660 2283136 5896374  3299629  5883206  1476695  1476255 5893577  5917824
         2097152   16384  885830 2042081  3915863  3924753 3934154 2144230 3936089  2247604  3934767  1432353  1437291 3943578  3944818

iozone test complete.
Excel output is below:

"Writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   387461  528618  615952  679917  718114 
"128"   456986  566435  662962  723735  650117  771581 
"256"   462061  588736  738065  780445  822913  837026  876662 
"512"   453552  608041  696600  808904  834037  882718  894857  851903 
"1024"   483025  600543  723203  806899  846331  872995  892033  872995  845664 
"2048"   467586  597943  709630  772837  818493  854396  864891  882756  875201  870324 
"4096"   472262  618163  736549  820323  866890  895120  909045  911408  897036  889696  909815 
"8192"   480778  638208  764028  845158  898932  926168  940414  923033  938257  935498  905996  903994 
"16384"   477166  619944  733854  818587  851871  878307  899719  909266  909868  913873  906352  891120  864050 
"32768"   0  0  0  0  839107  864821  881285  892374  883188  899011  898371  885213  866145 
"65536"   0  0  0  0  841575  867303  881395  893006  897285  900973  902014  890180  873335 
"131072"   0  0  0  0  841877  868457  888839  900002  905675  908153  906739  900552  876828 
"262144"   0  0  0  0  845268  872255  888332  901076  907420  911608  909123  887687  878680 
"524288"   0  0  0  0  848745  874247  891794  906454  909363  906823  910908  906854  881608 
"1048576"   0  0  0  0  851142  878478  894857  904882  914375  912006  920961  909112  885332 
"2097152"   0  0  0  0  849974  884229  895959  905453  917492  914212  923143  910795  885830 

"Re-writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   952555  1226821  1828508  2052169  2298136 
"128"   947186  1455701  1852520  2248149  1598754  2571150 
"256"   1019886  1479379  1967260  2223962  2588541  2692393  2754556 
"512"   988345  1510391  1992458  2394591  2668325  2796910  2815243  2894940 
"1024"   1024121  1535119  2004366  2472911  2760606  2910252  2926114  2950233  3012308 
"2048"   1023000  1507057  2011785  2425983  2719361  2763987  2855880  2905140  2917969  2947000 
"4096"   1014830  1498095  1963457  2375927  2642322  2741407  2786313  2838331  2858164  2864359  2900630 
"8192"   1010616  1481929  1958846  2347970  2635797  2768534  2782659  2838520  2888633  2895693  2809278  2581729 
"16384"   966317  1381079  1782615  2088432  2310534  2400948  2430843  2474522  2455950  2403719  2288909  2095118  1906448 
"32768"   0  0  0  0  1892243  1985801  2023338  2065421  2060899  2071304  2039220  2006003  1909569 
"65536"   0  0  0  0  1906784  1982934  2031365  2062644  2073066  2089201  2084480  2012713  1926631 
"131072"   0  0  0  0  1916034  2007625  2046655  2094468  2122865  2131151  2123758  2091496  1964362 
"262144"   0  0  0  0  1936599  2022262  2076388  2110525  2129483  2153313  2138204  2079073  1981002 
"524288"   0  0  0  0  1944010  2032266  2082781  2140379  2163760  2164941  2188335  2125290  2008827 
"1048576"   0  0  0  0  1971874  2062968  2111935  2166900  2192109  2208090  2198728  2147660  2032908 
"2097152"   0  0  0  0  1981686  2086027  2111399  2164281  2204213  2211763  2205504  2170234  2042081 

"Reader report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1991276  3791156  4988978  7940539  10821524 
"128"   2464907  3785961  4889281  6812590  8548124  9795896 
"256"   2441400  3770085  5022044  6554972  8024634  8534922  9192546 
"512"   2416145  3788747  4916336  6472112  7620440  8018812  7988981  8844453 
"1024"   2443368  3778101  4949226  6402699  7524394  7577494  7644933  8076196  9064828 
"2048"   2461436  3908414  4312636  6649556  7705319  7733066  7496851  7733066  8713618  9062970 
"4096"   2938334  4526013  5759634  7339297  8377131  8344580  8272256  8586475  8883968  9042961  9062041 
"8192"   2977755  4665396  6032463  7699133  8734477  8685901  8444674  8614041  9021131  9002223  8837822  7795202 
"16384"   2796338  4229201  5412770  6641612  7123547  7386962  7376654  7477794  7460745  7373488  6892759  6136321  4231545 
"32768"   0  0  0  0  6069336  6033368  5941557  6138735  6145597  6162682  6047970  5642733  4010379 
"65536"   0  0  0  0  6094609  6028049  5994266  6119711  6225040  6217296  6166250  5521543  3884057 
"131072"   0  0  0  0  6181212  6190260  5975489  6176004  6280066  6281645  6265394  5600848  3935265 
"262144"   0  0  0  0  6159252  6152463  6055552  6329406  6445164  6364431  6281602  5638844  3897584 
"524288"   0  0  0  0  6077221  6217026  6103603  6303494  6427866  6423848  6366823  5673613  3897762 
"1048576"   0  0  0  0  6219495  6293102  6153284  6415936  6502755  6498883  6428879  5738452  3922019 
"2097152"   0  0  0  0  6199217  6272024  6127812  6372286  6534731  6471394  6450650  5871660  3915863 

"Re-Reader report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   2772930  4988978  6271021  9006179  12902017 
"128"   2784517  4557257  6045455  8548124  9977956  10779307 
"256"   2665657  4264168  5938650  7791708  9114515  9518507  9114515 
"512"   2584820  4195896  5760329  7540170  8955098  9145790  8844453  9145790 
"1024"   2598591  4215688  5720477  7537599  8988941  9064828  8750850  8988941  9064828 
"2048"   2582813  4196751  4572018  7529708  8784909  8713618  8793903  9024882  9062970  9062970 
"4096"   2996241  4643451  6151473  7863339  9023961  8902382  8788530  8981502  9081201  9062041  9081201 
"8192"   3025209  4790946  6132595  7891886  9185117  9023500  8885819  8913481  9192489  9163071  8971666  7830733 
"16384"   2869432  4346911  5580232  6827021  7581746  7717122  7691211  7624648  7787080  7609451  7204956  6501489  4268872 
"32768"   0  0  0  0  6084922  6072823  6031250  6201613  6256950  6319669  6306620  5998084  4045438 
"65536"   0  0  0  0  6099884  6040236  6014596  6186094  6283382  6291147  6314415  5767983  3929476 
"131072"   0  0  0  0  6213137  6189633  6014386  6117723  6327701  6346694  6395945  5770514  3924085 
"262144"   0  0  0  0  6167509  6173050  6106301  6368744  6493889  6435658  6391104  5733796  3912841 
"524288"   0  0  0  0  6152752  6226479  6135979  6336041  6477492  6492256  6452442  5757542  3901302 
"1048576"   0  0  0  0  6211905  6322967  6164721  6398863  6542474  6554545  6438271  5817854  3945321 
"2097152"   0  0  0  0  6222503  6339180  6178017  6439736  6605663  6535808  6521726  5865881  3924753 

"Random read report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1828508  3203069  4564786  6421025  7940539 
"128"   1878447  3277486  4717434  6727225  8548124  9129573 
"256"   1855098  3207059  4672389  6554972  8271916  8534922  8815202 
"512"   1827947  3140488  4660280  6472112  8140399  8562340  8528336  8955098 
"1024"   1786736  3140041  4634161  6479979  8076196  8457895  8542002  8822754  8988941 
"2048"   1830057  3136379  4623699  6479029  8036946  8357547  8531869  8866519  9015410  9062970 
"4096"   2119975  3540193  4929936  6872481  8276241  8480511  8292220  8865630  9000323  8981502  8699523 
"8192"   2105401  3505449  5056765  6995337  8436380  8642207  8659632  9002223  9131414  8964643  8913481  7765253 
"16384"   2050543  3379567  4800587  6514431  7522817  8082927  7976903  7884466  8308679  8220224  7353761  6005999  4281105 
"32768"   0  0  0  0  6031250  6089505  6284703  6338030  6540412  6421539  6271225  5603393  4012253 
"65536"   0  0  0  0  5765563  5872856  5948604  6172619  6270196  6278502  6215468  5437333  3880877 
"131072"   0  0  0  0  5715679  5882710  5915881  6161744  6257905  6314618  6375990  5661585  3871007 
"262144"   0  0  0  0  5663095  5821932  5936894  6279808  6432344  6392219  6329552  5678304  3905891 
"524288"   0  0  0  0  5587988  5878062  5945253  6236102  6431494  6360249  6420378  5709334  3907930 
"1048576"   0  0  0  0  5605679  5901787  5969111  6300855  6482493  6522341  6192976  5782917  3939808 
"2097152"   0  0  0  0  5615752  5876611  5967685  6313449  6531436  6489518  6484442  5824660  3934154 

"Random write report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   913649  1421755  1933893  2467108  1679761 
"128"   934004  1436229  2027414  2558895  2843510  3036502 
"256"   931416  1445521  2030503  2582316  2943325  3123106  3197509 
"512"   869494  1421416  2016784  2535981  2958758  3140488  3182373  3239989 
"1024"   920717  1438461  2028027  2565989  2960401  3140041  3198502  3271594  3291652 
"2048"   909006  1422220  2031771  2575842  2964289  3084572  3121562  3292669  3341339  3351769 
"4096"   1148325  1679393  2241981  2727047  3075079  3180393  3261295  3276846  3365430  3379332  3393349 
"8192"   1137144  1690532  2249291  2789436  3139938  3306108  3305789  3364048  3393284  3439135  3368335  3037511 
"16384"   1087543  1585743  2074750  2583069  2833114  3071700  3057350  2833698  3069367  3015625  2597323  2435495  2198896 
"32768"   0  0  0  0  2166207  2293561  2332723  2370339  2404805  2395834  2359961  2314145  2184976 
"65536"   0  0  0  0  2156009  2281507  2307439  2362594  2379590  2406590  2398380  2343518  2210770 
"131072"   0  0  0  0  2157599  2297812  2313798  2375660  2408127  2432033  2284359  2378538  2235381 
"262144"   0  0  0  0  2127086  2106215  2176497  2407509  2438937  2296184  2259339  2394908  2112581 
"524288"   0  0  0  0  1964699  2120871  2185680  2239753  2292971  2305283  2321089  2246297  2120460 
"1048576"   0  0  0  0  1975236  2128453  2202538  2269035  2311772  2332362  2313966  2272379  2142753 
"2097152"   0  0  0  0  1986778  2124715  2205040  2272187  2318598  2333609  2340236  2283136  2144230 

