2013-11-03 21:44:28.753623	procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
2013-11-03 21:44:28.753738	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
2013-11-03 21:44:28.753974	 2  0      0 6018316 224948 23568208    0    0     0  1458    9   16  3  4 93  0
2013-11-03 21:44:33.754354	 4  0      0 5860140 224956 23570004    0    0     0   386 22409 28004 11  5 83  0
2013-11-03 21:44:38.754754	 3  0      0 5851212 224968 23572080    0    0     0   446 22591 28324 12  5 83  0
2013-11-03 21:44:43.755158	 4  0      0 5848980 224968 23573856    0    0     0   382 16113 23377 11  4 85  0
2013-11-03 21:44:48.755581	 1  0      0 5846624 224968 23576040    0    0     0   422 22385 27970 12  5 83  0
2013-11-03 21:44:53.756078	 1  0      0 5844268 224976 23578276    0    0     0   499 23646 29221 12  5 83  0
2013-11-03 21:44:58.756505	 6  0      0 5841772 224988 23580432    0    0     0   446 22220 28068 12  5 83  0
2013-11-03 21:45:03.756921	 2  0      0 5839664 224988 23582716    0    0     0   473 25575 30682 12  5 82  0
2013-11-03 21:45:08.757365	 1  0      0 5837680 224992 23584740    0    0     0   410 19284 25877 12  4 84  0
2013-11-03 21:45:13.757782	 1  0      0 5835448 224992 23587020    0    0     0   477 25180 30434 12  5 82  0
2013-11-03 21:45:18.758207	 2  0      0 5832068 225000 23589444    0    0     0   523 27255 32407 12  5 82  0
2013-11-03 21:45:23.758630	 2  0      0 5830084 225000 23591728    0    0     0   466 24112 29648 12  5 83  0
2013-11-03 21:45:28.759046	 7  0      0 5827728 225000 23594016    0    0     0   477 25145 30431 12  5 82  0
