2013-11-03 20:22:13.493207	procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
2013-11-03 20:22:13.493411	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
2013-11-03 20:22:13.493534	 3  0      0 29109792 214196 1081048    0    0     0  1442   12   21  2  4 93  0
2013-11-03 20:22:18.493691	 1  0      0 29111296 214208 1081832    0    0     0   181 22244 22315  0  0 99  0
2013-11-03 20:22:23.493999	 1  0      0 29110312 214212 1082556    0    0     0   186 22575 22595  0  0 100  0
2013-11-03 20:22:28.494253	 1  0      0 29108948 214220 1083636    0    0     0   228 22562 22594  0  0 100  0
2013-11-03 20:22:33.494558	 1  0      0 29108172 214224 1084396    0    0     0   191 23104 23125  0  0 99  0
2013-11-03 20:22:38.494864	 1  0      0 29107056 214228 1085588    0    0     0   203 23479 23496  0  0 100  0
2013-11-03 20:22:43.495161	 1  0      0 29106560 214232 1086456    0    0     0   204 24154 24170  0  0 100  0
2013-11-03 20:22:48.495474	 1  0      0 29105000 214232 1087448    0    0     0   214 23318 23353  0  0 100  0
2013-11-03 20:22:53.495791	 1  0      0 29104452 214240 1088212    0    0     0   204 24137 24152  0  0 100  0
2013-11-03 20:22:58.496090	 1  0      0 29103336 214248 1089436    0    0     0   207 24221 24238  0  0 100  0
2013-11-03 20:23:03.496348	 1  0      0 29101392 214256 1090240    0    0     0   232 24293 24492  0  0 99  0
2013-11-03 20:23:08.496672	 1  0      0 29100676 214256 1091132    0    0     0   231 24128 24157  0  0 100  0
2013-11-03 20:23:13.496937	 1  0      0 29099880 214260 1092204    0    0     0   206 24116 24134  0  0 100  0
