	Iozone: Performance Test of File I/O
	        Version $Revision: 3.397 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer.
	             Ben England.

	Run began: Sat Nov  2 21:06:37 2013

	Excel chart generation enabled
	Auto Mode
	Using maximum file size of 2097152 kilobytes.
	Command line used: iozone -Ra -g 2G -b iozone_results/iozone-run-4.csv
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
             128     128  432330 1579934  7082197  7917784 7082197 1067750 6114306  2326073  7582312  2286447  2286447 7476717  7917784
             256       4  355566  770920  1619994  2509882 1673001  782721 1570244   927393  1652404  1012194  1008392 2458168  2458168
             256       8  400678  951219  1766587  3465855 2557711 1079348 2345409  1361224  2557711  1391207  1391207 3326279  3368013
             256      16  429530 1248819  1686137  5217259 4070199 1280084 3654598  1842366  4197489  1763685  1579483 5022044  5217259
             256      32  450054 1487577  1497953  6398720 5455847 1445521 5022044  2165650  5540300  2114473  1884399 6213578  6437081
             256      64  468104 1398455  2118645  7518900 6719046 1354356 5938650  2413957  6936061  2533571  2533571 7120034  7314033
             256     128  471393 1463250  5687020  8024634 7518900 1715775 6719046  2441400  7518900  1696795  3557725 7735574  7735574
             256     256  469743 1430119  8024634  8271916 8024634 1766587 7120034  2392442  1938842  1267990  1361224 3823789  8208677
             512       4  363868  808904  2150051  2486072 1655979  748563 1462061   937845  1630828   963945  1010197 2189509  2297251
             512       8  405659 1026126  2910635  3437042 2532990 1075459 2402629  1357615  1620980   967855  1066910 3140488  3388236
             512      16  443346 1225169  3481620  5278892 4155301 1305615 3684733  1729323  4123387  1723770  1679288 3905895  5164632
             512      32  469723 1355045  4571003  6571132 5624545 1426135 5177083  2207515  5624545  2009236  1940253 5278892  6571132
             512      64  487200 1361920  5227492  7309196 6736026 1347393 5278892  2427068  6652558  2256220  2246778 5115422  7410080
             512     128  489086 1500891  4447925  8109658 7620440 1391933 6999490  2548017  7758090  2600470  2695115 5566231  8109658
             512     256  494264 1450212  6472112  8528336 8265729 1417662 5951911  2521095  7647578  1667552  3710197 5624545  8528336
             512     512  495633 1426135  8140399  8665997 8234036 1741948 4099771  2370799  6104175  2368185  2114069 5684095  8562340
            1024       4  367946  860403  2188177  2514903 1645703  739898 1422266   948157  1640674   967813   913471 2188177  2276316
            1024       8  428433 1094034  2877110  3393069 2528227 1081091 2276316  1363565  2522288  1299219  1253344 2934110  3401130
            1024      16  461685 1225101  3481072  5096034 4126579 1272279 3544270  1844278  4029784  1681132  1515083 4029784  5120336
            1024      32  481887 1309518  4531485  6327241 4898425 1408737 4392454  2094282  5336651  1935711  1747480 4876180  6355328
            1024      64  500007 1434138  4926518  7113161 6650556 1412443 5226256  2426801  6830356  1987669  1920993 5226256  7113161
            1024     128  508954 1411979  5251818  7699755 7590887 1404591 5144870  2573677  5950309  1357961  1330203 5096034  7755368
            1024     256  495165 1442326  5507740  8122014 8000971 1393200 5330028  2392998  7420395  2316837  2439205 5630486  8000971
            1024     512  498556 1466957  6059442  7524394 5564829 1556257 5451810  2553783  6819511  1735476  3324778 5356618  7066349
            1024    1024  509195 1452570  5630486  4762630 5536137 1530742 5018624  2098375  4854136  2056183  1988589 2111788  5751117
            2048       4  371283  812686  2027934  2238241 1580250  760184 1435290   928359  1469167   948660   935640 2096227  2223755
            2048       8  429629 1038082  2598439  2951050 2370418 1034333 2172024  1377297  2365196  1286533  1221235 2800938  3070239
            2048      16  471254 1184523  3567536  4063729 3643190 1229979 3210223  1815360  3500658  1594920  1493952 3743207  3991965
            2048      32  491955 1299574  3821475  4728042 4623699 1450560 4021870  2149199  4572018  1799389  1691329 4276140  5071381
            2048      64  504435 1387530  4112366  5107566 5389574 1544450 4601407  2362594  5319484  1923059  1791882 4221501  5403134
            2048     128  507055 1428131  4603874  4968710 5723548 1602657 4643695  2585923  7761014  2029850  1924783 4751580  5640860
            2048     256  506159 1443248  4643695  5517666 5492967 1568134 5280246  2635914  8284999  2142232  1995892 4783331  5626082
            2048     512  513144 1368084  5068389  5868220 5068389 1593737 4720248  2653011  8261095  2349026  2209455 4741090  5403134
            2048    1024  508195 1340333  4643695  4971585 4697018 1532875 4338776  2144371  5131978  1597293  2683678 4284671  4633675
            2048    2048  512409 1362658  3975338  4014352 3738320 1556202 3878414  1828499  3953383  1826943  1804681 3835124  3984558
            4096       4  372198  788906  1844163  1974968 1468640  754336 1413421   919210  1461767   915731   905165 1948536  2066426
            4096       8  434078  972713  2245498  2708986 2173894 1013872 1989146  1355327  2155890  1223828  1169907 2582737  2728780
            4096      16  471290 1148939  2913419  3580030 3162828 1238206 2950952  1860943  3114661  1483093  1413887 3210107  3670280
            4096      32  475609 1216549  3269363  4161985 3789282 1426093 3207709  2217671  3867766  1671875  1607427 3881749  4219226
            4096      64  505248 1297788  3374022  4398546 4352854 1539855 4039655  2410937  3961410  1749690  1708792 4007615  4395170
            4096     128  514755 1302412  3673419  4618485 4516494 1531209 3976080  2594046  4934183  1817243  1786999 4184286  4752639
            4096     256  516318 1322565  3723578  4521249 4808509 1606825 4293029  2670249  8308260  1943027  1743652 4054910  4756587
            4096     512  518343 1300342  3996428  4597474 4869845 1685655 4441761  2680666  7774379  1965478  1797281 4063542  4807163
            4096    1024  513018 1307766  3696339  4404184 4204769 1638392 3901141  2181070  5244471  1925820  1825353 3608605  4171080
            4096    2048  506484 1204353  3298235  3664018 3468014 1611347 3116922  1872913  3896717  1358542  2261757 2771480  3486312
            4096    4096  499025 1169589  2700046  2786313 2711124 1463386 2595614  1504787  2598755  1477100  1420316 2573067  2743596
            8192       4  378591  731170  1644336  1716287 1331370  729400 1286023   928370  1330287   836190   806381 1648676  1627050
            8192       8  433485  915020  2026668  2236990 1962202  971552 1805195  1377706  1838421  1083329  1061278 2117859  2217071
            8192      16  467423 1032108  2478555  2610564 2554474 1185521 2351344  1853795  2583282  1348667  1232247 2588342  2744430
            8192      32  480839 1086618  2634786  3008258 3141086 1355638 2838520  2257419  3130212  1502866  1398169 2811347  3063783
            8192      64  501310 1145866  2473381  2859545 3282106 1128220 2962606  2464511  3383927  1493524  1479505 3061054  3213952
            8192     128  506237 1146019  2921546  3295327 3581823 1504774 3336931  2617923  3593060  1643628  1522916 3081920  3343751
            8192     256  509291 1190904  3002999  3380930 3699844 1563027 3414868  2702765  3558453  1666023  1566019 3151747  3394960
            8192     512  509102 1118961  3035364  3318240 3490493 1552715 3360100  2660492  7854003  1676918  1560968 3070354  3276785
            8192    1024  508341 1148125  2968237  3199884 3305789 1541569 3196015  2178140  5110162  1595322  1519615 2963628  3093575
            8192    2048  497932 1114859  2807442  2987594 2855267 1482185 3002999  1935344  3948121  1679049  1589491 2599700  2815263
            8192    4096  486890 1110319  2405839  2483213 2363637 1359661 2471247  1567234  2579210  1326435  2159657 2375895  2541061
            8192    8192  490420 1046092  2433787  2432236 2389111 1380307 2482495  1413875  2492218  1418252  1415623 2517417  2505119
           16384       4  376989  740752  1702249  1714865 1262557  725410 1274522   937077  1285947   831926   822319 1725717  1731370
           16384       8  430965  939460  2135816  2173511 1841268 1002445 1627351  1369655  1702755   966670  1039317 2055696  2077321
           16384      16  484332 1114548  2369734  2431187 2171519 1175318 2159169  1852985  2228199  1219580  1198376 2384866  2416823
           16384      32  504637 1217678  2633252  2711597 2598108 1348794 2400277  2214628  2635373  1354163  1331493 2658002  2703170
           16384      64  520063 1276796  2767620  2700939 2790094 1439096 2768512  2496819  2863334  1337896  1408653 2798274  2841549
           16384     128  527411 1275303  2853347  2951004 2986400 1496673 2985492  2614816  2996296  1463274  1421856 2898845  2920032
           16384     256  526441 1326635  2924132  2998519 2993555 1535809 3044752  2685948  3082032  1491767  1473661 2770856  2967571
           16384     512  530313 1334104  2973478  3042595 3088403 1546836 3111336  2648577  3152586  1481763  1469941 2964882  2995773
           16384    1024  526530 1297332  2889581  2971292 2948346 1517461 2918916  2109395  5131457  1435549  1398903 2838614  2889581
           16384    2048  520145 1270470  2769963  2865364 2759175 1435549 2679769  1905761  3754381  1377728  1350703 2636991  2710313
           16384    4096  504060 1185435  2405486  2463698 2407340 1354377 2376536  1540871  2557593  1503813  1450702 2245602  2417248
           16384    8192  500106 1155924  2223369  2246850 2238579 1320137 2248099  1325561  2215484  1155341  1980913 2134423  2253703
           16384   16384  500459 1150005  2283509  2278134 2274665 1314933 2259854  1339461  2269856  1339304  1336050 2273311  2267984
           32768      64  521525 1307475  2927297  2994716 2888052 1389945 2933294  2476609  2915807  1443007  1437633 2993281  2994716
           32768     128  528585 1344819  3027902  3110407 3035191 1538418 3070725  2605388  3066136  1486343  1479097 3076775  3086102
           32768     256  532059 1359330  3096252  3168124 3059311 1571830 3171194  2706087  3146510  1510603  1504419 3142337  3152283
           32768     512  535040 1370992  3108367  3192186 3147446 1593923 3176104  2744891  3188779  1493385  1406171 3146222  3166883
           32768    1024  525043 1325085  2962761  3073403 3039958 1532141 3044537  2182062  3060469  1383607  1381743 3018725  3020051
           32768    2048  523541 1300620  2849845  2907788 2861058 1503382 2832169  2006970  4028482  1237510  1298041 2801114  2867325
           32768    4096  506969 1200331  2487321  2505595 2507332 1397180 2492418  1646728  2897550  1331117  1315396 2461704  2519651
           32768    8192  505149 1164620  2295285  2349471 2344422 1358095 2342743  1407309  2277485  1458287  1483456 2286693  2350798
           32768   16384  496402 1170960  2251628  2284792 2287149 1335839 2295783  1322688  2276692  1214620  2014766 2164331  2309246
           65536      64  518567 1325276  3054714  3121065 2969059 1502189 2955809  2446734  2995950  1374383  1475143 3087551  3109485
           65536     128  524481 1352121  3117632  3150036 3110541 1459990 3268122  2615597  3258051  1546936  1541298 3316945  3350175
           65536     256  525751 1409501  3317265  3394945 3249846 1650276 3394065  2687876  3306372  1575919  1573493 3362017  3385662
           65536     512  539626 1431605  3312228  3426388 3391761 1655444 3407867  2730083  3408543  1548251  1549238 3345038  3385287
           65536    1024  535963 1401210  3155931  3293575 3263582 1615343 3274000  2167485  3270767  1343254  1430978 3243710  3252076
           65536    2048  524582 1355675  3040119  3103306 3082288 1564777 2861231  1993070  3050883  1206081  1314344 3061860  3075494
           65536    4096  503305 1227293  2636293  2693513 2671783 1458758 2511933  1639419  2939751  1244254  1325749 2657139  2683049
           65536    8192  495793 1205590  2455257  2505659 2495944 1418835 2515980  1485940  2427439  1419055  1413815 2458485  2514622
           65536   16384  501964 1191021  2443189  2530456 2502238 1435590 2532601  1485370  2215099  1405566  1582697 2470084  2509709
          131072      64  521872 1360119  3123065  3206493 2996747 1411759 3169739  2458582  3145545  1358693  1520877 3298472  3291521
          131072     128  540931 1437571  3364091  3453352 3300314 1632258 3374415  2601054  3300730  1469056  1578457 3437395  3441656
          131072     256  541506 1463152  3488568  3580122 3516731 1678772 3528739  2745884  3511071  1485453  1615380 3577979  3580519
          131072     512  548370 1459970  3522296  3612992 3551123 1704913 3549197  2764887  3563391  1471742  1587734 3593954  3600687
          131072    1024  532510 1419663  3260327  3366171 3347682 1518248 3354362  2232757  3349212  1445083  1432858 3345564  3347519
          131072    2048  533848 1383187  3141644  3221392 3189489 1458416 3179896  2026810  3181129  1223164  1305080 3172977  3184593
          131072    4096  508853 1296395  2736821  2796319 2781661 1484038 2766863  1653506  2764595  1236168  1307868 2764470  2779242
          131072    8192  507765 1264967  2524307  2580567 2575755 1351844 2564006  1500417  2424696  1354833  1271259 2541085  2583356
          131072   16384  511316 1279237  2563599  2610627 2608298 1465539 2615371  1508673  2502281  1347646  1410665 2553656  2607469
          262144      64  523768 1409968  3351752  3419126 3191191 1460208 3114156  2476769  3065397  1389490  1530364 3231075  3255152
          262144     128  519320 1386997  3288103  3350128 3228020 1444519 3232034  2698818  3383895  1452787  1409587 3515975  3524484
          262144     256  527121 1404218  3473303  3508861 3475465 1647751 3325647  2703490  3333602  1428772  1598487 3475421  3576324
          262144     512  545214 1475545  3533932  3633778 3597715 1700622 3581345  2826291  3570134  1464803  1592699 3406847  3431386
          262144    1024  530177 1429130  3369243  3433497 3403672 1528082 3411646  2254923  3426851  1347029  1348831 3456042  3469478
          262144    2048  528216 1391975  3155962  3228257 3215897 1586943 3183328  2028429  3158519  1220619  1230012 3073521  3077564
          262144    4096  513149 1288158  2592278  2686671 2671643 1452851 2677811  1670099  2684388  1198755  1211094 2598109  2594590
          262144    8192  510065 1281238  2445098  2477265 2484964 1406534 2594327  1500100  2584843  1246234  1252862 2479511  2484683
          262144   16384  515708 1296131  2408596  2440025 2447728 1395659 2623539  1523376  2444142  1259641  1271550 2433927  2440274
          524288      64  529582 1411619  3404204  3477608 3238845 1449037 3264332  2465660  3123387  1400001  1516304 3320930  3334972
          524288     128  531259 1403265  3373626  3455243 3325500 1472719 3364721  2652810  3333384  1438415  1567804 3444073  3450396
          524288     256  529634 1435669  3447675  3498121 3433517 1529838 3469351  2771579  3446092  1467414  1465482 3496485  3518072
          524288     512  527905 1426882  3362241  3455080 3427165 1518170 3433925  2792329  3408805  1429188  1428632 3413822  3443394
          524288    1024  523142 1409342  3322551  3487231 3469460 1521726 3465654  2241774  3468453  1344780  1329512 3478417  3498193
          524288    2048  530507 1398982  3252344  3303454 3291611 1501572 3113812  2005078  3133351  1203815  1210533 3177867  3183120
          524288    4096  513654 1287559  2683415  2740687 2728449 1364615 2708547  1675511  2732300  1169126  1229591 2722231  2721425
          524288    8192  507502 1264804  2471610  2500274 2502413 1345663 2509828  1468112  2517237  1156105  1150296 2492266  2504445
          524288   16384  500821 1231338  2434948  2481976 2484845 1323010 2650036  1517313  2646836  1235081  1227962 2470377  2614499
         1048576      64  530173 1417703  3368161  3457247 3189186 1431497 3236237  2493901  3205674  1410102  1416762 3450374  3444798
         1048576     128  528340 1427410  3486929  3561119 3398939 1495120 3447788  2631948  3418685  1454557  1456549 3547015  3547161
         1048576     256  534208 1490390  3558996  3683361 3595226 1541198 3555181  2754712  3524923  1475018  1480081 3637882  3632639
         1048576     512  533774 1463561  3563459  3670943 3613599 1563484 3636318  2799741  3622138  1467235  1470024 3674740  3677137
         1048576    1024  524005 1429015  3381565  3447004 3380629 1518137 3446983  2250211  3450942  1354359  1327301 3429969  3443418
         1048576    2048  530233 1390746  3221549  3252355 3249052 1470985 3241387  2008944  3275058  1232628  1225420 3290146  3288660
         1048576    4096  513883 1283044  2728046  2783478 2776788 1357232 2775309  1649705  2784598  1149319  1152633 2757567  2760783
         1048576    8192  503759 1254471  2516429  2562520 2562108 1337339 2559113  1447277  2522403  1149237  1150199 2555359  2556272
         1048576   16384  502052 1254333  2468707  2509461 2509809 1322183 2498091  1431079  2490561  1152650  1162341 2528211  2535468
         2097152      64  524077 1408637  3436713  3528165 3228537 1435968 3255086  2506051  3248285  1428262  1437459 3518085  3505594
         2097152     128  531992 1464757  3543300  3643513 3475097 1513250 3523944  2659834  3490413  1455207  1460138 3616165  3632796
         2097152     256  535382 1479872  3626245  3711450 3619580 1567087 3623050  2734380  3581366  1489587  1500447 3689675  3639858
         2097152     512  535593 1479247  3626094  3723297 3669203 1563139 3703755  2797866  3708957  1471019  1469009 3742161  3738692
         2097152    1024  532595 1422402  3446044  3519368 3500457 1522941 3509842  2287683  3524814  1346025  1339227 3554531  3507951
         2097152    2048  524400 1352135  3263928  3315068 3306377 1498661 3312074  2021228  3278685  1221168  1208341 3321994  3323743
         2097152    4096  516639 1318291  2764164  2826357 2816039 1384324 2801761  1626535  2817309  1160923  1158880 2820560  2818184
         2097152    8192  510688 1290956  2582937  2630957 2614690 1351087 2616648  1455453  2602577  1222722  1232335 2627230  2600847
         2097152   16384  511363 1258020  2611376  2632992 2664230 1362266 2539948  1469941  2655557  1204539  1165175 2542372  2549409

iozone test complete.
Excel output is below:

"Writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   287156  340738  365812  380864  390278 
"128"   327399  365515  396564  396271  423798  432330 
"256"   355566  400678  429530  450054  468104  471393  469743 
"512"   363868  405659  443346  469723  487200  489086  494264  495633 
"1024"   367946  428433  461685  481887  500007  508954  495165  498556  509195 
"2048"   371283  429629  471254  491955  504435  507055  506159  513144  508195  512409 
"4096"   372198  434078  471290  475609  505248  514755  516318  518343  513018  506484  499025 
"8192"   378591  433485  467423  480839  501310  506237  509291  509102  508341  497932  486890  490420 
"16384"   376989  430965  484332  504637  520063  527411  526441  530313  526530  520145  504060  500106  500459 
"32768"   0  0  0  0  521525  528585  532059  535040  525043  523541  506969  505149  496402 
"65536"   0  0  0  0  518567  524481  525751  539626  535963  524582  503305  495793  501964 
"131072"   0  0  0  0  521872  540931  541506  548370  532510  533848  508853  507765  511316 
"262144"   0  0  0  0  523768  519320  527121  545214  530177  528216  513149  510065  515708 
"524288"   0  0  0  0  529582  531259  529634  527905  523142  530507  513654  507502  500821 
"1048576"   0  0  0  0  530173  528340  534208  533774  524005  530233  513883  503759  502052 
"2097152"   0  0  0  0  524077  531992  535382  535593  532595  524400  516639  510688  511363 

"Re-writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   799377  1105556  1279447  1304314  1163036 
"128"   895074  1059322  1240443  1266785  1521718  1579934 
"256"   770920  951219  1248819  1487577  1398455  1463250  1430119 
"512"   808904  1026126  1225169  1355045  1361920  1500891  1450212  1426135 
"1024"   860403  1094034  1225101  1309518  1434138  1411979  1442326  1466957  1452570 
"2048"   812686  1038082  1184523  1299574  1387530  1428131  1443248  1368084  1340333  1362658 
"4096"   788906  972713  1148939  1216549  1297788  1302412  1322565  1300342  1307766  1204353  1169589 
"8192"   731170  915020  1032108  1086618  1145866  1146019  1190904  1118961  1148125  1114859  1110319  1046092 
"16384"   740752  939460  1114548  1217678  1276796  1275303  1326635  1334104  1297332  1270470  1185435  1155924  1150005 
"32768"   0  0  0  0  1307475  1344819  1359330  1370992  1325085  1300620  1200331  1164620  1170960 
"65536"   0  0  0  0  1325276  1352121  1409501  1431605  1401210  1355675  1227293  1205590  1191021 
"131072"   0  0  0  0  1360119  1437571  1463152  1459970  1419663  1383187  1296395  1264967  1279237 
"262144"   0  0  0  0  1409968  1386997  1404218  1475545  1429130  1391975  1288158  1281238  1296131 
"524288"   0  0  0  0  1411619  1403265  1435669  1426882  1409342  1398982  1287559  1264804  1231338 
"1048576"   0  0  0  0  1417703  1427410  1490390  1463561  1429015  1390746  1283044  1254471  1254333 
"2097152"   0  0  0  0  1408637  1464757  1479872  1479247  1422402  1352135  1318291  1290956  1258020 

"Reader report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1553394  2067979  2772930  4018152  7100397 
"128"   1269781  1306873  1421023  3036502  2166499  7082197 
"256"   1619994  1766587  1686137  1497953  2118645  5687020  8024634 
"512"   2150051  2910635  3481620  4571003  5227492  4447925  6472112  8140399 
"1024"   2188177  2877110  3481072  4531485  4926518  5251818  5507740  6059442  5630486 
"2048"   2027934  2598439  3567536  3821475  4112366  4603874  4643695  5068389  4643695  3975338 
"4096"   1844163  2245498  2913419  3269363  3374022  3673419  3723578  3996428  3696339  3298235  2700046 
"8192"   1644336  2026668  2478555  2634786  2473381  2921546  3002999  3035364  2968237  2807442  2405839  2433787 
"16384"   1702249  2135816  2369734  2633252  2767620  2853347  2924132  2973478  2889581  2769963  2405486  2223369  2283509 
"32768"   0  0  0  0  2927297  3027902  3096252  3108367  2962761  2849845  2487321  2295285  2251628 
"65536"   0  0  0  0  3054714  3117632  3317265  3312228  3155931  3040119  2636293  2455257  2443189 
"131072"   0  0  0  0  3123065  3364091  3488568  3522296  3260327  3141644  2736821  2524307  2563599 
"262144"   0  0  0  0  3351752  3288103  3473303  3533932  3369243  3155962  2592278  2445098  2408596 
"524288"   0  0  0  0  3404204  3373626  3447675  3362241  3322551  3252344  2683415  2471610  2434948 
"1048576"   0  0  0  0  3368161  3486929  3558996  3563459  3381565  3221549  2728046  2516429  2468707 
"2097152"   0  0  0  0  3436713  3543300  3626245  3626094  3446044  3263928  2764164  2582937  2611376 

"Re-Reader report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   2467108  3363612  4897948  7100397  7293312 
"128"   2511022  3468030  5122535  6406138  7176872  7917784 
"256"   2509882  3465855  5217259  6398720  7518900  8024634  8271916 
"512"   2486072  3437042  5278892  6571132  7309196  8109658  8528336  8665997 
"1024"   2514903  3393069  5096034  6327241  7113161  7699755  8122014  7524394  4762630 
"2048"   2238241  2951050  4063729  4728042  5107566  4968710  5517666  5868220  4971585  4014352 
"4096"   1974968  2708986  3580030  4161985  4398546  4618485  4521249  4597474  4404184  3664018  2786313 
"8192"   1716287  2236990  2610564  3008258  2859545  3295327  3380930  3318240  3199884  2987594  2483213  2432236 
"16384"   1714865  2173511  2431187  2711597  2700939  2951004  2998519  3042595  2971292  2865364  2463698  2246850  2278134 
"32768"   0  0  0  0  2994716  3110407  3168124  3192186  3073403  2907788  2505595  2349471  2284792 
"65536"   0  0  0  0  3121065  3150036  3394945  3426388  3293575  3103306  2693513  2505659  2530456 
"131072"   0  0  0  0  3206493  3453352  3580122  3612992  3366171  3221392  2796319  2580567  2610627 
"262144"   0  0  0  0  3419126  3350128  3508861  3633778  3433497  3228257  2686671  2477265  2440025 
"524288"   0  0  0  0  3477608  3455243  3498121  3455080  3487231  3303454  2740687  2500274  2481976 
"1048576"   0  0  0  0  3457247  3561119  3683361  3670943  3447004  3252355  2783478  2562520  2509461 
"2097152"   0  0  0  0  3528165  3643513  3711450  3723297  3519368  3315068  2826357  2630957  2632992 

"Random read report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1599680  2467108  4018152  5389653  6421025 
"128"   1637771  1732927  3982553  5379161  6406138  7082197 
"256"   1673001  2557711  4070199  5455847  6719046  7518900  8024634 
"512"   1655979  2532990  4155301  5624545  6736026  7620440  8265729  8234036 
"1024"   1645703  2528227  4126579  4898425  6650556  7590887  8000971  5564829  5536137 
"2048"   1580250  2370418  3643190  4623699  5389574  5723548  5492967  5068389  4697018  3738320 
"4096"   1468640  2173894  3162828  3789282  4352854  4516494  4808509  4869845  4204769  3468014  2711124 
"8192"   1331370  1962202  2554474  3141086  3282106  3581823  3699844  3490493  3305789  2855267  2363637  2389111 
"16384"   1262557  1841268  2171519  2598108  2790094  2986400  2993555  3088403  2948346  2759175  2407340  2238579  2274665 
"32768"   0  0  0  0  2888052  3035191  3059311  3147446  3039958  2861058  2507332  2344422  2287149 
"65536"   0  0  0  0  2969059  3110541  3249846  3391761  3263582  3082288  2671783  2495944  2502238 
"131072"   0  0  0  0  2996747  3300314  3516731  3551123  3347682  3189489  2781661  2575755  2608298 
"262144"   0  0  0  0  3191191  3228020  3475465  3597715  3403672  3215897  2671643  2484964  2447728 
"524288"   0  0  0  0  3238845  3325500  3433517  3427165  3469460  3291611  2728449  2502413  2484845 
"1048576"   0  0  0  0  3189186  3398939  3595226  3613599  3380629  3249052  2776788  2562108  2509809 
"2097152"   0  0  0  0  3228537  3475097  3619580  3669203  3500457  3306377  2816039  2614690  2664230 

"Random write report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   571375  771797  1066042  1017549  1087638 
"128"   669577  901083  876086  907174  940549  1067750 
"256"   782721  1079348  1280084  1445521  1354356  1715775  1766587 
"512"   748563  1075459  1305615  1426135  1347393  1391933  1417662  1741948 
"1024"   739898  1081091  1272279  1408737  1412443  1404591  1393200  1556257  1530742 
"2048"   760184  1034333  1229979  1450560  1544450  1602657  1568134  1593737  1532875  1556202 
"4096"   754336  1013872  1238206  1426093  1539855  1531209  1606825  1685655  1638392  1611347  1463386 
"8192"   729400  971552  1185521  1355638  1128220  1504774  1563027  1552715  1541569  1482185  1359661  1380307 
"16384"   725410  1002445  1175318  1348794  1439096  1496673  1535809  1546836  1517461  1435549  1354377  1320137  1314933 
"32768"   0  0  0  0  1389945  1538418  1571830  1593923  1532141  1503382  1397180  1358095  1335839 
"65536"   0  0  0  0  1502189  1459990  1650276  1655444  1615343  1564777  1458758  1418835  1435590 
"131072"   0  0  0  0  1411759  1632258  1678772  1704913  1518248  1458416  1484038  1351844  1465539 
"262144"   0  0  0  0  1460208  1444519  1647751  1700622  1528082  1586943  1452851  1406534  1395659 
"524288"   0  0  0  0  1449037  1472719  1529838  1518170  1521726  1501572  1364615  1345663  1323010 
"1048576"   0  0  0  0  1431497  1495120  1541198  1563484  1518137  1470985  1357232  1337339  1322183 
"2097152"   0  0  0  0  1435968  1513250  1567087  1563139  1522941  1498661  1384324  1351087  1362266 

"Backward read report"
