	Iozone: Performance Test of File I/O
	        Version $Revision: 3.397 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer.
	             Ben England.

	Run began: Sat Nov  2 20:34:04 2013

	Excel chart generation enabled
	Auto Mode
	Using maximum file size of 2097152 kilobytes.
	Command line used: iozone -Ra -g 2G -b iozone_results/iozone-run-2.csv
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  279676  754443  1421755  2561267 1638743  577521 1452528   929467  1638743  1017549  1017549 2278628  2444640
              64       8  343792 1049372  2067979  3363612 1168097  983980 2133730  1304314  2561267  1460430  1452528 3057153  3363612
              64      16  376589 1255511  2662899  5283570 4018152  771797 3203069  1722886  4018152  1734015  2006158 2133730  4988978
              64      32  383038 1392258  3541098  7100397 5860307 1421755 3958892  1991276  5389653  1780008  3057153 6421025  7100397
              64      64  392561 1460430  7100397  7940539 5735102  913649 4564786  2133730  6421025  2203800  2067979 6271021  7100397
             128       4  338547  883293  1093856  2558895 1642783  646983 1539168   940549  1658003  1032829  1032829 2464907  2511022
             128       8  380003 1102844  1093856  3359523 2511022  789741 2286447  1336145  2409592  1391557  1421023 3277486  3380677
             128      16  410199 1291158  1231904  4889281 4012317  859260 3560017  1802755  4135958  1827299  1827299 4934216  5122535
             128      32  428193 1455701  1543594  6406138 5379161  921183 4717434  2004703  5325799  2326073  2420455 6114306  6727225
             128      64  419494 1391557  2035099  6727225 6406138  889145 5545860  2286447  6406138  1618028  3560017 7082197  7082197
             128     128  432679 1561553  7082197  7917784 7476717 1165070 6114306  2286447  7476717  2248149  2248149 7476717  7917784
             256       4  355096  828628  1143731  2588541 1652404  762164 1540948   927393  1632308  1019886  1016025 2441400  2509882
             256       8  407058 1112909  1280084  3368013 2509882 1052888 2345409  1354356  2486631  1376935  1382252 3236056  3421677
             256      16  423265 1280084  1489641  5142301 2783115 1243036 3770085  1817419  4054829  1752173  1763685 5117791  5117791
             256      32  449112 1514860  1430119  6107548 5455847 1407621 4929815  2170027  5569035  2097948  2131261 6249745  6554972
             256      64  476624 1398455  1868008  7120034 6398720 1579483 5938650  2371308  6554972  2533571  2607399 7073132  7314033
             256     128  463058 1445521  3087188  7735574 7314033 1673001 6595234  2458168  7314033  1619994  3879045 7735574  8024634
             256     256  491458 1514860  7735574  8024634 8024634 1718521 6936061  2330140  7735574  2392442  2371308 7735574  8271916
             512       4  371806  816594  1635797  2521095 1667552  773643 1510391   944860  1650887  1015932   912733 2381315  2463259
             512       8  410623 1071167  2057359  2830083 2486072  966113 2357784  1357615  2497638  1319250  1264113 2926501  2942541
             512      16  447597 1239310  2438090  5278892 4195896 1299295 3220553  1834193  4155301  1712772  1718254 4030519  5331314
             512      32  446758 1299295  2668325  6472112 5624545 1475116 5177083  2196227  5624545  2007358  1809465 6395018  6571132
             512      64  467168 1347393  3012719  7410080 6652558 1599251 6018636  2304647  6736026  2207515  2039772 7309196  7540170
             512     128  488530 1433753  3437042  8018812 7647578 1672748 5127637  2524058  7758090  2587935  2416145 7758090  7988981
             512     256  509993 1399189  3177664  8234036 8265729 1700565 7211022  2497638  3264616  1387437  1707325 5019764  8394979
             512     512  498509 1492545  8265729  8528336 8362289 1711407 6821616  2405320  6571132  2394591  2081286 7309196  8394979
            1024       4  373709  813933  1697745  2353657 1662264  747886 1515083   906913  1605111   980853   918354 1976691  2437821
            1024       8  419684 1041505  2061116  3379719 2504637  979958 2093262  1356245  2485792  1360111  1238168 2852271  3355952
            1024      16  471673 1185209  2392998  5169641 4095102 1204487 3461434  1756772  4044965  1673273  1473500 3849207  5120336
            1024      32  475801 1273410  1980337  6327241 5593820 1492963 4609294  2211841  5479632  1950656  1803239 4594502  6393168
            1024      64  489912 1383774  2813041  7208671 6692005 1612342 4789183  2443368  6830356  2090206  1907343 4898425  7257394
            1024     128  507211 1219189  2908281  7160597 7369466 1665486 4356809  2565989  7826025  2236023  2174880 5226256  7699755
            1024     256  514071 1446698  3401130  7699755 5690162 1539522 5652717  2425431  8137402  2468647   992412 2612819  7644933
            1024     512  498036 1422266  3606774  7811791 7472033 1638171 5277632  2552265  7755368  1540074  3251778 5303701  7472033
            1024    1024  517977 1376236  5529011  5789881 5593820 1580306 4741598  2082099  4512441  2081090  1995982 4943530  5682634
            2048       4  374537  779570  1709505  2240576 1563282  749047 1464907   930068  1513696   967465   919220 2068465  2216296
            2048       8  432615  926657  2242916  2972495 2293214  992275 2216296  1365474  2343259  1261036  1212444 2763987  2875960
            2048      16  466215 1101018  2730599  4071433 3657149 1248028 3003677  1860176  3507805  1523901  1504945 3604966  3975338
            2048      32  485751 1208351  2888532  4820915 4603874 1414491 4154130  2172024  4581773  1806199  1649117 4257067  4923146
            2048      64  507925 1252577  3225896  5209791 5430461 1508115 4340969  2441150  5362657  1950570  1798259 4623699  5461535
            2048     128  515237 1305301  3229534  5403134 5689430 1558743 4775354  2595298  7853254  2029371  1773019 4367454  5564129
            2048     256  518377 1256425  3423913  5723548 6007763 1461667 4267642  2619037  8097557  2052157  1913634 4387531  5503525
            2048     512  516259 1367213  3663388  5704543 5626082 1536439 4330028  2608697  7589584  2233585  2167092 4653758  5172149
            2048    1024  520198 1393156  4038890  4552633 4676561 1455475 4054139  2054120  5225638  1581705  2645657 3922692  4674016
            2048    2048  508556 1212615  3915540  3962502 3953383 1487227 3155969  1791508  3025897  1779262  1602358 3271351  3967993
            4096       4  376885  789849  1648296  2027887 1472290  708161 1281142   934307  1419846   901224   810914 1710834  2043080
            4096       8  443433  977806  2040896  2637454 2186900  950592 1763338  1369044  2144319  1203256  1057040 2154538  2719708
            4096      16  481771 1152562  2304845  3627654 3143154 1169589 2338095  1835886  3091680  1440200  1260370 2684436  3595765
            4096      32  507187 1213627  2659914  3881749 3980686 1328086 2972395  2229470  3785942  1645611  1404179 3080040  4000150
            4096      64  525188 1299457  2605850  4357270 4371684 1407977 3187474  2407895  4371684  1723881  1470777 3146031  4361695
            4096     128  528370 1323788  2809093  4487004 4696769 1407055 3346419  2603876  4796426  1810731  1554485 3340563  4596244
            4096     256  532019 1348201  2909472  4785737 4887857 1433710 3271230  2670249  7711565  1840212  1559140 3212508  4607338
            4096     512  531739 1288444  2944377  4864330 4941279 1504260 3543113  2634219  7969117  1840015  1629844 3114661  4501111
            4096    1024  526331 1294561  3066297  4423462 3972402 1477100 3157596  2153457  4864330  1837457  1683507 2961635  4007615
            4096    2048  525076 1310359  2861973  3595765 3634562 1420668 2737912  1875366  3519162  1311559  2207129 2547503  2996764
            4096    4096  495456 1198723  2475198  2609016 2682340 1259539 2146730  1373531  2441083  1458169  1383821 2377242  2686114
            8192       4  380086  784382  1545660  1676591 1303836  695952 1223384   945200  1313254   846198   802107 1639706  1635414
            8192       8  435369  970619  1842562  2016676 1915279  939231 1676264  1377264  1891034  1112728  1028894 2018690  2104756
            8192      16  482080 1118961  2262473  2605614 2564005 1167753 2078150  1835573  2443306  1181120  1207392 2395273  2601275
            8192      32  500026 1224867  2415819  2765637 2968237 1274811 2654531  2267399  2928768  1480588  1373795 2763857  3014063
            8192      64  515735 1231849  2585031  3059146 3406404 1406871 3131639  2383476  3104195  1563383  1421774 2938285  3141086
            8192     128  514962 1251820  2881608  3229054 3360100 1495149 3133924  2629946  3567690  1634791  1421009 2979046  3206454
            8192     256  525428 1236726  2950902  3241850 3671773 1501749 3278036  2683347  3731993  1618314  1506952 2983184  3267748
            8192     512  522416 1280416  3055609  3235439 3547798 1528063 3230268  2717945  8444674  1682172  1525756 3016180  3237878
            8192    1024  524193 1274054  2702765  3044239 3155510 1428928 3042083  2228575  4471708  1573622  1488671 2900827  3017239
            8192    2048  516394 1221210  2842277  2964907 2823823 1435195 2813188  1912613  3837016  1624742  1499586 2563240  2757203
            8192    4096  515286 1180714  2457109  2525187 2362824 1355424 2422975  1505896  2299878  1287035  1930668 2254161  2403147
            8192    8192  507778 1186381  2271747  2269196 2188684 1320420 2274303  1329412  2262324  1359661  1344287 2299109  2296496
           16384       4  383618  781757  1639738  1666217 1218780  701972 1241593   923365  1227641   806379   794648 1666904  1674540
           16384       8  449664  971247  1949057  1968993 1662347  938267 1694985  1380635  1699386   997382  1011788 1952989  1955156
           16384      16  491050 1154700  2444245  2448687 2261118 1200029 2283736  1855888  2279040  1246887  1229839 2484991  2496365
           16384      32  514379 1195832  2719753  2762946 2656255 1369328 2697440  2216699  2677993  1385422  1353950 2756850  2744847
           16384      64  523669 1287054  2793042  2864886 2792021 1431393 2931492  2470430  2537852  1219775  1417808 2898234  2885941
           16384     128  542033 1349138  2899212  2946702 2841431 1481220 3108943  2616409  3055040  1496119  1471389 2956336  2964882
           16384     256  541440 1408047  2900314  2982123 2963348 1459080 3116557  2710741  3136328  1506847  1488665 2988088  3013509
           16384     512  540316 1410474  2885577  3036814 3066354 1493128 3309898  2733492  2784441  1334960  1484869 3023453  3027315
           16384    1024  540622 1395551  2900436  2882914 2952145 1459607 2990819  2210780  4817414  1454047  1419741 2892744  2785909
           16384    2048  533247 1357185  2767620  2830197 2806387 1409520 2783088  1999065  3957399  1373460  1355178 2717172  2788395
           16384    4096  522749 1246887  2380405  2479432 2414445 1350915 2424411  1599510  2925751  1545063  1421239 2325626  2342272
           16384    8192  516471 1136915  2243109  2265815 2261118 1334208 2245895  1386708  2281537  1164720  2004663 2175299  2262384
           16384   16384  505257 1160433  2275870  2281613 2279721 1324590 2280629  1347921  2288528  1350146  1352271 2284116  2276549
           32768      64  528201 1349533  3093047  3157425 3001518 1514999 2984312  2481483  3040025  1485877  1489388 3124336  3136886
           32768     128  535530 1378375  3153223  3226129 3145573 1567098 3217896  2613513  3167540  1417425  1489307 3204093  3214133
           32768     256  537568 1404906  3216390  3309963 3274476 1631559 3330093  2728381  3288972  1558745  1557420 3279085  3294570
           32768     512  541064 1407626  3253315  3332515 3287949 1509840 3359478  2685676  3329367  1529430  1535239 3267314  3300266
           32768    1024  527945 1367214  3147086  3225524 3165424 1589352 3217218  2208216  3225524  1423267  1342350 3108929  3151705
           32768    2048  527283 1337477  2964103  3030707 2994716 1538763 3000994  2028954  4088400  1318690  1309768 2918904  2972951
           32768    4096  512447 1243658  2534847  2593637 2540329 1338402 2582574  1670730  2943850  1336645  1329597 2528598  2572038
           32768    8192  509539 1217374  2355552  2394957 2383659 1381687 2389710  1355443  2309867  1377505  1467975 2319221  2390250
           32768   16384  499041 1187461  2225486  2301473 2318048 1338624 2314924  1379357  2266891  1214127  2001126 2184108  2491876
           65536      64  532665 1389122  3210185  3245319 3126568 1547702 3179808  2496987  3111879  1515290  1516226 3284995  3279273
           65536     128  539897 1411745  3275990  3326699 3250769 1571864 3286841  2642375  3254502  1373779  1545336 3343533  3337200
           65536     256  521152 1396816  3263273  3356352 3212849 1616094 3275678  2680851  3174740  1420280  1587478 3537736  3537508
           65536     512  545641 1482886  3573611  3606431 3607046 1588478 3611027  2695838  3587884  1586946  1580322 3618776  3625984
           65536    1024  538982 1424785  3335135  3410488 3343329 1628184 3391594  2207485  3398471  1452000  1450873 3414428  3402889
           65536    2048  535267 1367131  2942520  3013423 2963425 1524205 2988556  1999885  3159886  1235224  1251471 2974843  2959819
           65536    4096  515816 1299187  2513173  2576711 2504335 1411839 2692194  1622456  2843207  1170351  1242903 2524390  2594171
           65536    8192  519474 1267911  2340824  2386324 2377593 1366078 2388771  1431038  2305407  1290816  1425191 2316091  2345418
           65536   16384  501796 1189315  2590772  2630692 2605285 1470605 2669500  1526795  2194619  1403671  1618406 2579855  2662338
          131072      64  528838 1370344  3139151  3233385 3039410 1416320 3250227  2496940  3005266  1390256  1541500 3456088  3462749
          131072     128  533957 1397235  3458088  3537686 3422331 1643943 3228695  2597441  3390481  1470211  1585371 3557764  3548052
          131072     256  533007 1396088  3549793  3638169 3556706 1693678 3315520  2703179  3414148  1478820  1611011 3364791  3372139
          131072     512  532365 1414793  3362795  3447635 3400927 1514458 3434990  2790074  3359774  1423165  1536489 3428777  3433360
          131072    1024  521837 1368655  3128201  3223300 3199383 1579277 3169501  2165912  3192453  1314042  1408042 3159338  3176350
          131072    2048  520077 1331557  3202663  3262204 3223999 1599765 3229871  2024280  2966428  1174428  1328561 3228449  3244185
          131072    4096  505606 1246264  2566160  2631596 2607210 1417883 2606789  1604466  2606418  1148070  1144261 2821853  2828546
          131072    8192  506999 1218695  2554712  2437954 2479227 1431183 2404062  1420940  2301246  1168249  1227438 2402381  2394106
          131072   16384  499594 1204152  2327227  2369945 2367333 1285371 2365194  1402410  2244113  1251091  1307700 2357243  2388603
