2013-11-03 21:23:45.096556	MemTotal	30622752
2013-11-03 21:23:45.096556	MemFree	25897768
2013-11-03 21:23:45.096556	Buffers	205948
2013-11-03 21:23:45.096556	Cached	4073952
2013-11-03 21:23:45.096556	SwapCached	0
2013-11-03 21:23:45.096556	Active	3849724
2013-11-03 21:23:45.096556	Inactive	462444
2013-11-03 21:23:45.096556	Active(anon)	1744440
2013-11-03 21:23:45.096556	Inactive(anon)	94648
2013-11-03 21:23:45.096556	Active(file)	2105284
2013-11-03 21:23:45.096556	Inactive(file)	367796
2013-11-03 21:23:45.096556	Unevictable	0
2013-11-03 21:23:45.096556	Mlocked	0
2013-11-03 21:23:45.096556	SwapTotal	0
2013-11-03 21:23:45.096556	SwapFree	0
2013-11-03 21:23:45.096556	Dirty	472
2013-11-03 21:23:45.096556	Writeback	0
2013-11-03 21:23:45.096556	AnonPages	32216
2013-11-03 21:23:45.096556	Mapped	1515220
2013-11-03 21:23:45.096556	Shmem	1807068
2013-11-03 21:23:45.096556	Slab	208040
2013-11-03 21:23:45.096556	SReclaimable	185184
2013-11-03 21:23:45.096556	SUnreclaim	22856
2013-11-03 21:23:45.096556	KernelStack	1232
2013-11-03 21:23:45.096556	PageTables	7168
2013-11-03 21:23:45.096556	NFS_Unstable	0
2013-11-03 21:23:45.096556	Bounce	0
2013-11-03 21:23:45.096556	WritebackTmp	0
2013-11-03 21:23:45.096556	CommitLimit	15311376
2013-11-03 21:23:45.096556	Committed_AS	7632972
2013-11-03 21:23:45.096556	VmallocTotal	34359738367
2013-11-03 21:23:45.096556	VmallocUsed	65008
2013-11-03 21:23:45.096556	VmallocChunk	34359671156
2013-11-03 21:23:45.096556	HardwareCorrupted	0
2013-11-03 21:23:45.096556	AnonHugePages	0
2013-11-03 21:23:45.096556	HugePages_Total	0
2013-11-03 21:23:45.096556	HugePages_Free	0
2013-11-03 21:23:45.096556	HugePages_Rsvd	0
2013-11-03 21:23:45.096556	HugePages_Surp	0
2013-11-03 21:23:45.096556	Hugepagesize	2048
2013-11-03 21:23:45.096556	DirectMap4k	45056
2013-11-03 21:23:45.096556	DirectMap2M	31408128
2013-11-03 21:23:50.102080	MemTotal	30622752
2013-11-03 21:23:50.102080	MemFree	25691276
2013-11-03 21:23:50.102080	Buffers	205952
2013-11-03 21:23:50.102080	Cached	4075676
2013-11-03 21:23:50.102080	SwapCached	0
2013-11-03 21:23:50.102080	Active	3951388
2013-11-03 21:23:50.102080	Inactive	463820
2013-11-03 21:23:50.102080	Active(anon)	1846084
2013-11-03 21:23:50.102080	Inactive(anon)	94648
2013-11-03 21:23:50.102080	Active(file)	2105304
2013-11-03 21:23:50.102080	Inactive(file)	369172
2013-11-03 21:23:50.102080	Unevictable	0
2013-11-03 21:23:50.102080	Mlocked	0
2013-11-03 21:23:50.102080	SwapTotal	0
2013-11-03 21:23:50.102080	SwapFree	0
2013-11-03 21:23:50.102080	Dirty	1860
2013-11-03 21:23:50.102080	Writeback	0
2013-11-03 21:23:50.102080	AnonPages	133844
2013-11-03 21:23:50.102080	Mapped	1722296
2013-11-03 21:23:50.102080	Shmem	1807068
2013-11-03 21:23:50.102080	Slab	209948
2013-11-03 21:23:50.102080	SReclaimable	185188
2013-11-03 21:23:50.102080	SUnreclaim	24760
2013-11-03 21:23:50.102080	KernelStack	1520
2013-11-03 21:23:50.102080	PageTables	108468
2013-11-03 21:23:50.102080	NFS_Unstable	0
2013-11-03 21:23:50.102080	Bounce	0
2013-11-03 21:23:50.102080	WritebackTmp	0
2013-11-03 21:23:50.102080	CommitLimit	15311376
2013-11-03 21:23:50.102080	Committed_AS	7895028
2013-11-03 21:23:50.102080	VmallocTotal	34359738367
2013-11-03 21:23:50.102080	VmallocUsed	65008
2013-11-03 21:23:50.102080	VmallocChunk	34359671156
2013-11-03 21:23:50.102080	HardwareCorrupted	0
2013-11-03 21:23:50.102080	AnonHugePages	0
2013-11-03 21:23:50.102080	HugePages_Total	0
2013-11-03 21:23:50.102080	HugePages_Free	0
2013-11-03 21:23:50.102080	HugePages_Rsvd	0
2013-11-03 21:23:50.102080	HugePages_Surp	0
2013-11-03 21:23:50.102080	Hugepagesize	2048
2013-11-03 21:23:50.102080	DirectMap4k	45056
2013-11-03 21:23:50.102080	DirectMap2M	31408128
2013-11-03 21:23:55.107574	MemTotal	30622752
2013-11-03 21:23:55.107574	MemFree	25683496
2013-11-03 21:23:55.107574	Buffers	205956
2013-11-03 21:23:55.107574	Cached	4078132
2013-11-03 21:23:55.107574	SwapCached	0
2013-11-03 21:23:55.107574	Active	3951660
2013-11-03 21:23:55.107574	Inactive	466496
2013-11-03 21:23:55.107574	Active(anon)	1846392
2013-11-03 21:23:55.107574	Inactive(anon)	94648
2013-11-03 21:23:55.107574	Active(file)	2105268
2013-11-03 21:23:55.107574	Inactive(file)	371848
2013-11-03 21:23:55.107574	Unevictable	0
2013-11-03 21:23:55.107574	Mlocked	0
2013-11-03 21:23:55.107574	SwapTotal	0
2013-11-03 21:23:55.107574	SwapFree	0
2013-11-03 21:23:55.107574	Dirty	4316
2013-11-03 21:23:55.107574	Writeback	0
2013-11-03 21:23:55.107574	AnonPages	134072
2013-11-03 21:23:55.107574	Mapped	1734036
2013-11-03 21:23:55.107574	Shmem	1807068
2013-11-03 21:23:55.107574	Slab	209836
2013-11-03 21:23:55.107574	SReclaimable	185188
2013-11-03 21:23:55.107574	SUnreclaim	24648
2013-11-03 21:23:55.107574	KernelStack	1520
2013-11-03 21:23:55.107574	PageTables	112664
2013-11-03 21:23:55.107574	NFS_Unstable	0
2013-11-03 21:23:55.107574	Bounce	0
2013-11-03 21:23:55.107574	WritebackTmp	0
2013-11-03 21:23:55.107574	CommitLimit	15311376
2013-11-03 21:23:55.107574	Committed_AS	7895032
2013-11-03 21:23:55.107574	VmallocTotal	34359738367
2013-11-03 21:23:55.107574	VmallocUsed	65008
2013-11-03 21:23:55.107574	VmallocChunk	34359671156
2013-11-03 21:23:55.107574	HardwareCorrupted	0
2013-11-03 21:23:55.107574	AnonHugePages	0
2013-11-03 21:23:55.107574	HugePages_Total	0
2013-11-03 21:23:55.107574	HugePages_Free	0
2013-11-03 21:23:55.107574	HugePages_Rsvd	0
2013-11-03 21:23:55.107574	HugePages_Surp	0
2013-11-03 21:23:55.107574	Hugepagesize	2048
2013-11-03 21:23:55.107574	DirectMap4k	45056
2013-11-03 21:23:55.107574	DirectMap2M	31408128
2013-11-03 21:24:00.113080	MemTotal	30622752
2013-11-03 21:24:00.113080	MemFree	25681224
2013-11-03 21:24:00.113080	Buffers	205956
2013-11-03 21:24:00.113080	Cached	4080448
2013-11-03 21:24:00.113080	SwapCached	0
2013-11-03 21:24:00.113080	Active	3951508
2013-11-03 21:24:00.113080	Inactive	468692
2013-11-03 21:24:00.113080	Active(anon)	1846196
2013-11-03 21:24:00.113080	Inactive(anon)	94648
2013-11-03 21:24:00.113080	Active(file)	2105312
2013-11-03 21:24:00.113080	Inactive(file)	374044
2013-11-03 21:24:00.113080	Unevictable	0
2013-11-03 21:24:00.113080	Mlocked	0
2013-11-03 21:24:00.113080	SwapTotal	0
2013-11-03 21:24:00.113080	SwapFree	0
2013-11-03 21:24:00.113080	Dirty	6640
2013-11-03 21:24:00.113080	Writeback	0
2013-11-03 21:24:00.113080	AnonPages	133848
2013-11-03 21:24:00.113080	Mapped	1734856
2013-11-03 21:24:00.113080	Shmem	1807068
2013-11-03 21:24:00.113080	Slab	210004
2013-11-03 21:24:00.113080	SReclaimable	185188
2013-11-03 21:24:00.113080	SUnreclaim	24816
2013-11-03 21:24:00.113080	KernelStack	1520
2013-11-03 21:24:00.113080	PageTables	112740
2013-11-03 21:24:00.113080	NFS_Unstable	0
2013-11-03 21:24:00.113080	Bounce	0
2013-11-03 21:24:00.113080	WritebackTmp	0
2013-11-03 21:24:00.113080	CommitLimit	15311376
2013-11-03 21:24:00.113080	Committed_AS	7895032
2013-11-03 21:24:00.113080	VmallocTotal	34359738367
2013-11-03 21:24:00.113080	VmallocUsed	65008
2013-11-03 21:24:00.113080	VmallocChunk	34359671156
2013-11-03 21:24:00.113080	HardwareCorrupted	0
2013-11-03 21:24:00.113080	AnonHugePages	0
2013-11-03 21:24:00.113080	HugePages_Total	0
2013-11-03 21:24:00.113080	HugePages_Free	0
2013-11-03 21:24:00.113080	HugePages_Rsvd	0
2013-11-03 21:24:00.113080	HugePages_Surp	0
2013-11-03 21:24:00.113080	Hugepagesize	2048
2013-11-03 21:24:00.113080	DirectMap4k	45056
2013-11-03 21:24:00.113080	DirectMap2M	31408128
2013-11-03 21:24:05.117478	MemTotal	30622752
2013-11-03 21:24:05.117478	MemFree	25678336
2013-11-03 21:24:05.117478	Buffers	205956
2013-11-03 21:24:05.117478	Cached	4082928
2013-11-03 21:24:05.117478	SwapCached	0
2013-11-03 21:24:05.117478	Active	3951544
2013-11-03 21:24:05.117478	Inactive	471152
2013-11-03 21:24:05.117478	Active(anon)	1846216
