	Iozone: Performance Test of File I/O
	        Version $Revision: 3.397 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer.
	             Ben England.

	Run began: Sat Nov  2 20:38:45 2013

	Excel chart generation enabled
	Auto Mode
	Using maximum file size of 2097152 kilobytes.
	Command line used: iozone -Ra -g 2G -b iozone_results/iozone-run-4.csv
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
            1024      64 1079190 3509517  9946527 1045498410039528 4356809 9832672  5251818 12173747  3908759  389105310039528 10255274
            1024     128 1113030 3241960  9655828  9832672 9569770 4232305 9381637  4995276 11018226  4029784  3709575 9569770  9743447
            1024     256 1084640 3377062  9142007  9220512 7941793 4146499 9064828  4574926  9655828  4321737  4396951 9220512  9300377
            1024     512 1103592 3355952  9161508  9300377 9142007 4162573 9064828  4339202  9220512  3345496  5885083 9220512  9240349
            1024    1024  954266 3345496  9220512  9300377 9220512 4079544 9064828  4178773  9220512  4142499  4126579 9220512  9300377
            2048       4  870412 2816551  8128206  8423109 6962145 3056039 7013303  4063729  6583305  3016334  2985927 7419150  7940367
            2048       8  943347 3146720  9483197  9990553 8949659 3644736 8830061  5131978  8866519  3351769  3341339 9567698  9567698
            2048      16  970635 3286370  9228493  9708272 9189005 3938881 8940345  4818211  8977721  3632406  3567536 8713618  9525260
            2048      32 1001530 3418463  9708272 10084382 9664580 4196751 9441504  5184636  9525260  3598924  3618634 9752360  9932791
            2048      64 1008349 3472356  9853037 10179991 9887060 4136128 9697312  4971585  9796850  3792790  3784436 9796850 10084382
            2048     128 1014782 3423913  9441504  9610516 9441504 4312636 9483197  4741090 11440955  3779440  3792790 9483197  9567698
            2048     256 1011794 3384788  9062970  9218589 9101380 4180412 9062970  4633675  9610516  3821475  3885431 9189005  9228493
            2048     512 1026055 3340040  9024882  9228493 9149853 3984558 9024882  4451191  9140117  4204968  4385291 9189005  9179186
            2048    1024 1002465 3336148  9179186  9218589 9228493 4162181 9140117  4376355  8531869  3341339  5970183 9218589  9101380
            2048    2048  969649 3250308  9101380  9062970 9101380 4138120 9024882  4162181  9101380  4146110  4104506 9140117  9140117
            4096       4  854600 2784507  8096815  8373048 7038605 2961635 7050159  3937802  6967243  3029528  3009890 7625987  7910408
            4096       8  926497 3158176  9144037  9943171 8902382 3640724 8824645  5087609  8793028  3479956  3471518 9529517  9614850
            4096      16  959672 3266255  9247398  9663524 9119767 3915366 9023961  5075585  8967438  3548968  3197560 9394037  9545402
            4096      32  984135 3387995  9707206 10012712 9679859 4095510 9524234  5178081  9545402  3726809  3660115 9891647  9937420
            4096      64 1013154 3450600  9779037 10041975 9846293 4227532 9801354  5151685  9773474  3761077  3354915 8660056  9846293
            4096     128  981269 3486312  9307517  9440496 9373535 4307020 8944095  4982841  9368423  3683658  3689988 9394037  9461292
            4096     256 1002688 3381993  8981502  9144037 9124610 4188367 9042961  4696769  9353122  3646906  3618486 9124610  9144037
            4096     512 1014650 3374022  9042961  9163546 9163546 4063542 9105266  4399673  9100443  3803543  3882626 9183139  9183139
            4096    1024 1012140 3399392  8770583  9183139 9247398 4171080 9227530  4535572  9287391  4200656  4307020 9247398  8883968
            4096    2048  997564 3374022  9081201  9183139 9144037 4055868 9081201  4280194  8806550  3340563  5936773 8734909  9124610
            4096    4096  960155 3105653  8569343  8552280 8603675 4039655 8480511  4145915  8569343  4116116  4129969 8447153  8569343
            8192       4  857432 2793973  8307870  8577485 7019632 2972345 7185515  3992159  6890129  3044239  3016180 8064141  7954000
            8192       8  973976 3171529  9625100 10266427 8883522 3589681 9163071  4958969  8844647  3526677  3488721 9845745  9893942
            8192      16 1027725 3319202  9342456  9845745 9163071 3929159 8952964  5091232  8837822  3670596  3632950 9649428  9568810
            8192      32 1050634 3450533  9965682 10278712 9857043 4196452 9857043  5171695  9800810  3728753  3763056 9834473 10139188
            8192      64 1067344 3564729 10061989 1001506310064936 4399563 9660279  5542961  9739691  3796318  374950510178233 10266427
            8192     128 1060328 3493332  9468607  9692982 9547539 4316113 9547539  5192013  9526362  3665114  3705031 9627797  9660279
            8192     256 1059086 3399327  9121717  9319649 9256879 4201070 9214676  4879393  9185117  3572884  3607016 9276873  9319649
            8192     512 1068040 3368335  8974009  9256879 9090345 4173008 9080735  4757776  9868367  3571399  3418945 9032989  9153307
            8192    1024 1013089 3030545  8770148  9362822 9352628 4156350 8943642  4628318  9234488  3479888  3647218 8797093  9339916
            8192    2048 1009102 3101953  8376734  9194949 9172856 4139325 8685901  4489235  8992799  3803041  3820802 8446750  8943642
            8192    4096  988291 2980079  8558256  8685901 8325988 4043841 8242105  4332439  8605412  3343751  5214865 7307775  8480105
            8192    8192  993693 2697461  7386322  7726836 7735533 3520535 6596471  3566579  6838023  3508313  3360100 6912307  7474698
           16384       4  876291 2063969  5921129  7074413 6508878 2391839 6063765  3974796  6407526  2795883  2381725 5934423  6673215
           16384       8  936924 2405570  6918435  8147132 8546342 3043673 7447000  5013163  8287637  3239986  2676220 6787239  8023471
           16384      16  967800 2464847  6954141  8039428 8423769 3198812 7757194  5070872  8225143  3153165  2552084 6265562  7501466
           16384      32  994409 2467059  7220855  8233027 9282896 3566358 8175239  5244238  9003173  3404683  2797363 7291341  8265706
           16384      64 1004600 2544901  7195149  8475718 9352380 3776665 8245869  5343741  9230526  3425559  2785909 7349829  8220224
           16384     128 1015871 2564465  6898295  8011311 8765456 3763016 7819867  5261503  8827384  3343719  2702745 6963302  8012245
           16384     256 1000431 2544430  6807409  7674033 8728714 3721847 7827884  4850054  8414486  3250714  2688155 6742620  7633965
           16384     512 1007501 2502912  6812808  7798569 8655057 3679993 7612823  4707843  8282642  3234039  2704553 6921919  7638208
           16384    1024  996413 2499907  6924710  7560891 8578347 3569508 7670606  4643896  9299226  3075686  2704021 6703812  7638208
           16384    2048 1007073 2460787  6942900  7574225 8328820 3420444 7035303  4558867  9076904  3018406  2683641 6595715  7343546
           16384    4096  987578 2328305  6534875  7108073 7252863 3139193 6662863  4448494  8794623  3141776  2834633 6045627  6643539
           16384    8192  985680 2211349  6014936  6470878 5811959 2696488 5521940  3580294  6761860  3042057  3537899 5237842  5586129
           16384   16384  944158 2011293  4231545  4320673 4323120 2403047 4030513  2414360  4041417  2413343  2397430 3922388  4283240
           32768      64  896501 2217658  6294489  6478445 6796907 2416517 7156114  5509059  6891310  2574061  2366951 6343002  6421239
           32768     128  976775 2226532  6077119  6076044 6508202 2634050 6895805  5171776  6675097  2521593  2331931 6137364  6203572
           32768     256  974773 2218266  5939503  6065854 6459263 2618493 6657636  4707489  6368868  2464883  2307772 5946956  6002538
           32768     512  982494 2223542  6032308  6229723 6364150 2621639 6770123  4663246  6556324  2468026  2336888 6050366  6193229
           32768    1024  972579 2214050  6132982  6267793 6536679 2627955 6376255  4686461  6633216  2412614  2353696 6106550  6239339
           32768    2048  970560 2218266  5334160  6238206 6438988 2614955 6495284  4610682  9375862  2457083  2367604 5920059  6197698
           32768    4096  973792 2179881  5951334  6197977 6159368 2579327 6106550  4489296  8825007  2593441  2436998 5806754  5944898
           32768    8192  955779 2097030  5463942  5787438 5436924 2500808 5267312  3644067  6634817  2631780  2461881 5142556  5350774
           32768   16384  933055 1990288  3907423  4022116 3991280 2323299 3878314  2437214  3897229  2167779  2856063 3889839  3971902
           65536      64  976983 2227990  6561615  6641840 6506631 2552734 6863059  5328143  6647301  2415451  2372770 6548484  6620404
           65536     128  972589 2219911  6264194  6350447 6297922 2602078 6623754  5154205  6419410  2371317  2337738 6229131  6313690
           65536     256  972616 2228893  6074944  6163346 6156996 2595690 6381407  4909077  6258204  2356477  2325221 6124893  6136927
           65536     512  981444 2254801  6189716  6252226 6317317 2353430 6421809  4743788  6328371  2221867  2332581 6212518  6259344
           65536    1024  986304 2267842  6267193  6383186 6377558 2643976 6459385  4702641  6404901  2224042  2363020 6335664  6321094
           65536    2048  980607 2225483  6292588  6346782 6355293 2599519 6475363  4598327  6435793  2324886  2331591 6132408  6269624
           65536    4096  978297 2237930  6074407  6210694 6206066 2619536 6184424  4636800  8880262  2425361  2358843 5987737  6063687
           65536    8192  956200 2131252  5270726  5569425 5393908 2528314 5333726  3755839  6493106  2244674  2178876 5208308  5441423
           65536   16384  923810 2021401  3808238  3839891 3893796 2188992 3863694  2462185  3847577  2081764  2078522 3829833  3905358
          131072      64  975848 2253764  6703374  6761498 6578638 2358891 6818862  5551529  6701004  2401993  2386467 6720254  6727491
          131072     128  974238 2281061  6489412  6547689 6424797 2631810 6542468  5327049  6507387  2211471  2363790 6524299  6529724
          131072     256  985718 2260994  6230882  6287320 6245393 2613034 6411834  4971440  6275263  2352804  2344046 6217845  6255556
          131072     512  986847 2291997  6365212  6399965 6357116 2651025 6443396  4792746  6420745  2223069  2364807 6395945  6359984
          131072    1024  995761 2296478  6425097  6500000 6468871 2675044 6643911  4688676  6428553  2122660  2379361 6481073  6475577
          131072    2048  985969 2280786  6350727  6513555 6465068 2474317 6625814  4592902  6544727  2357283  2353046 6408769  6455805
          131072    4096  983065 2244690  6208436  6325007 6292142 2639290 6278919  4648594  6180308  2184354  2321909 6176836  6257336
          131072    8192  956388 2099163  5318186  5638474 5568568 2485437 5474084  3469896  6703701  2061397  1924020 5384388  5548056
          131072   16384  929601 2025153  3856398  3878216 3871470 2180603 3850294  2472170  3852560  1822194  1819408 3858915  3875018
          262144      64  972838 2270213  6868521  6949003 6545771 2369086 6906314  5562280  6685310  2222313  2398958 6864748  6934846
          262144     128  974727 2306875  6600271  6706350 6471415 2442687 6552754  5380958  6577450  2222291  2379947 6643622  6717167
          262144     256  980505 2282949  6281315  6358395 6287026 2434584 6277693  4987627  6322818  2194315  2342557 6311712  6343611
          262144     512  986241 2312795  6469473  6512544 6468217 2663682 6444975  4807158  6478774  2225219  2377272 6469816  6455646
          262144    1024  991519 2322796  6538414  6564099 6563942 2686205 6539892  4744697  6580757  2225989  2229230 6585408  6583870
          262144    2048  987471 2310962  6121429  6294116 6488524 2681011 6497074  4673784  6576309  2214427  2358916 6542149  6521312
          262144    4096  974487 2266231  6285049  6394858 6362553 2455797 6343319  4656189  6297901  2180139  2321810 6294116  6335168
          262144    8192  964936 2181857  5530942  5650261 5588005 2348752 5497508  3702485  5514769  1885654  1978386 5533615  5597535
          262144   16384  941138 2070484  3846520  3867450 3865805 2221707 3860972  2455545  3818772  1656767  1737306 3861637  3864093
          524288      64  974734 2257752  6957287  7019515 6647675 2337295 6806292  5105247  6702136  2200070  2202611 6947879  6995821
          524288     128  986740 2275614  6755856  6817623 6576207 2425788 6696238  5455647  6616373  2217781  2215683 6758015  6833258
          524288     256  987025 2311268  6389782  6436068 6346995 2452294 6350698  5049586  6349762  2204844  2204864 6398204  6444858
          524288     512  984854 2326891  6648519  6710378 6672283 2511608 6676517  4871618  6677734  2257020  2349477 6669571  6694444
          524288    1024  988497 2353800  6654676  6784244 6730876 2526019 6714845  4686582  6526108  2247201  2403270 6598624  6612533
          524288    2048  986301 2315953  6512000  6617787 6567232 2489873 6540919  4454748  6580418  2191327  2205003 6557029  6589587
          524288    4096  985133 2333924  6359716  6448657 6435428 2498774 6348919  4631523  6431080  2184405  2180599 6347783  6290043
          524288    8192  976231 2261888  5622449  5697677 5661183 2411749 5614926  3797398  5642908  1904528  1999679 5627111  5663632
          524288   16384  937019 2098232  3749196  3851463 3854211 2231895 3834479  2429643  3840070  1607412  1696231 3844427  3850155
         1048576      64  988027 2356810  7113762  7142691 6753458 2421658 6976831  5323320  6823291  2280891  2460210 7088080  7114625
         1048576     128  980903 2323127  6833787  6887198 6574681 2427022 6754858  5439459  6664304  2212288  2382742 6849549  6866360
         1048576     256  984694 2339715  6413738  6500621 6378669 2462811 6423921  5037837  6379011  2218386  2217054 6509329  6517596
         1048576     512  981029 2318125  6746682  6802090 6734110 2494110 6754028  4648440  6741522  2236890  2388725 6780090  6782296
         1048576    1024  999733 2334666  6823820  6904064 6855133 2555377 6877849  4693613  6860800  2277923  2437568 6885979  6901789
         1048576    2048  991903 2393211  6807122  6889550 6854342 2552769 6852003  4665274  6836644  2260378  2413725 6845434  6870103
         1048576    4096  993726 2358533  6601544  6679892 6648125 2539361 6625741  4608112  6655127  2200492  2359382 6598919  6541375
         1048576    8192  974486 2290932  5767046  5831740 5839204 2430686 5877927  3692207  5854727  1867651  1883993 5860258  5869541
         1048576   16384  940558 2116168  3860096  3921932 3922359 2243000 3921054  2408708  3912947  1580451  1560320 3884044  3921156
         2097152      64  985828 2352966  7308652  7343351 6889619 2408374 7187937  5346019  7024949  2254772  2266228 7324756  7285093
         2097152     128  993743 2388947  7105905  7098261 6790924 2492719 7051881  4964532  6906611  2254662  2254955 7107283  7086458
         2097152     256  980295 2302445  6610180  6613808 6547913 2419427 6628206  4698805  6568440  2167225  2144166 6454697  6489676
         2097152     512  990520 2294338  6586619  6641704 6569078 2414463 6599839  4550657  6609365  2190557  2193616 6812514  6823221
         2097152    1024  996108 2399742  6858146  6922161 6876628 2513537 6835698  4600207  6838397  2257793  2228862 6750653  6754743
         2097152    2048  997223 2343536  6720069  6786104 6758750 2466657 6771403  4521515  6765398  2188027  2191502 6767033  6772436
         2097152    4096  991546 2371890  6508023  6544498 6565582 2517514 6549630  4558995  6577384  2194286  2193114 6569058  6511540
         2097152    8192  973817 2280212  5777504  5802165 5826277 2398046 5791255  3597666  5816437  1870748  1863750 5714417  5717210
         2097152   16384  933729 2044119  3852948  3858690 3869091 2141367 3871775  2246881  3869954  1534987  1534892 3869183  3855548

iozone test complete.
Excel output is below:

"Writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   653436  852702  889431  877797  821391 
"128"   805138  948860  985435  1015251  1024942  934004 
"256"   858440  1012194  1011241  1094754  1089202  1099237  999940 
"512"   881269  1049187  1078159  1127402  1135150  1135150  1147892  1038532 
"1024"   920914  998874  1063425  1103308  1079190  1113030  1084640  1103592  954266 
"2048"   870412  943347  970635  1001530  1008349  1014782  1011794  1026055  1002465  969649 
"4096"   854600  926497  959672  984135  1013154  981269  1002688  1014650  1012140  997564  960155 
"8192"   857432  973976  1027725  1050634  1067344  1060328  1059086  1068040  1013089  1009102  988291  993693 
"16384"   876291  936924  967800  994409  1004600  1015871  1000431  1007501  996413  1007073  987578  985680  944158 
"32768"   0  0  0  0  896501  976775  974773  982494  972579  970560  973792  955779  933055 
"65536"   0  0  0  0  976983  972589  972616  981444  986304  980607  978297  956200  923810 
"131072"   0  0  0  0  975848  974238  985718  986847  995761  985969  983065  956388  929601 
"262144"   0  0  0  0  972838  974727  980505  986241  991519  987471  974487  964936  941138 
"524288"   0  0  0  0  974734  986740  987025  984854  988497  986301  985133  976231  937019 
"1048576"   0  0  0  0  988027  980903  984694  981029  999733  991903  993726  974486  940558 
"2097152"   0  0  0  0  985828  993743  980295  990520  996108  997223  991546  973817  933729 

"Re-writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   2379626  2772930  3022727  3203069  3203069 
"128"   2660335  3053774  3124872  3277486  3277486  3359523 
"256"   2754556  3052087  3197509  1049800  3378611  3285566  3275543 
"512"   2722449  3081897  3220553  3304808  3415178  3388236  3304808  2708713 
"1024"   2760606  3142339  3284101  3436508  3509517  3241960  3377062  3355952  3345496 
"2048"   2816551  3146720  3286370  3418463  3472356  3423913  3384788  3340040  3336148  3250308 
"4096"   2784507  3158176  3266255  3387995  3450600  3486312  3381993  3374022  3399392  3374022  3105653 
"8192"   2793973  3171529  3319202  3450533  3564729  3493332  3399327  3368335  3030545  3101953  2980079  2697461 
"16384"   2063969  2405570  2464847  2467059  2544901  2564465  2544430  2502912  2499907  2460787  2328305  2211349  2011293 
"32768"   0  0  0  0  2217658  2226532  2218266  2223542  2214050  2218266  2179881  2097030  1990288 
"65536"   0  0  0  0  2227990  2219911  2228893  2254801  2267842  2225483  2237930  2131252  2021401 
"131072"   0  0  0  0  2253764  2281061  2260994  2291997  2296478  2280786  2244690  2099163  2025153 
"262144"   0  0  0  0  2270213  2306875  2282949  2312795  2322796  2310962  2266231  2181857  2070484 
"524288"   0  0  0  0  2257752  2275614  2311268  2326891  2353800  2315953  2333924  2261888  2098232 
"1048576"   0  0  0  0  2356810  2323127  2339715  2318125  2334666  2393211  2358533  2290932  2116168 
"2097152"   0  0  0  0  2352966  2388947  2302445  2294338  2399742  2343536  2371890  2280212  2044119 

"Reader report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   6421025  10821524  10402178  12902017  10821524 
"128"   8414153  9795896  9795896  10567140  11720614  11720614 
"256"   7965107  9518507  9518507  9868433  10245071  10245071  9518507 
"512"   8018812  9468384  9304292  9859630  9997331  9681823  8955098  9145790 
"1024"   8061038  9743447  9300377  9855234  9946527  9655828  9142007  9161508  9220512 
"2048"   8128206  9483197  9228493  9708272  9853037  9441504  9062970  9024882  9179186  9101380 
"4096"   8096815  9144037  9247398  9707206  9779037  9307517  8981502  9042961  8770583  9081201  8569343 
"8192"   8307870  9625100  9342456  9965682  10061989  9468607  9121717  8974009  8770148  8376734  8558256  7386322 
"16384"   5921129  6918435  6954141  7220855  7195149  6898295  6807409  6812808  6924710  6942900  6534875  6014936  4231545 
"32768"   0  0  0  0  6294489  6077119  5939503  6032308  6132982  5334160  5951334  5463942  3907423 
"65536"   0  0  0  0  6561615  6264194  6074944  6189716  6267193  6292588  6074407  5270726  3808238 
"131072"   0  0  0  0  6703374  6489412  6230882  6365212  6425097  6350727  6208436  5318186  3856398 
"262144"   0  0  0  0  6868521  6600271  6281315  6469473  6538414  6121429  6285049  5530942  3846520 
"524288"   0  0  0  0  6957287  6755856  6389782  6648519  6654676  6512000  6359716  5622449  3749196 
"1048576"   0  0  0  0  7113762  6833787  6413738  6746682  6823820  6807122  6601544  5767046  3860096 
"2097152"   0  0  0  0  7308652  7105905  6610180  6586619  6858146  6720069  6508023  5777504  3852948 

"Re-Reader report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   10821524  12902017  12902017  15972885  15972885 
"128"   9795896  11720614  11470204  11720614  11720614  11720614 
"256"   8888172  10245071  10245071  10651598  11207494  10651598  9518507 
"512"   8394979  10044089  9814569  10235583  10485468  10044089  9344779  9304292 
"1024"   8391792  10134284  9743447  10230845  10454984  9832672  9220512  9300377  9300377 
"2048"   8423109  9990553  9708272  10084382  10179991  9610516  9218589  9228493  9218589  9062970 
"4096"   8373048  9943171  9663524  10012712  10041975  9440496  9144037  9163546  9183139  9183139  8552280 
"8192"   8577485  10266427  9845745  10278712  10015063  9692982  9319649  9256879  9362822  9194949  8685901  7726836 
"16384"   7074413  8147132  8039428  8233027  8475718  8011311  7674033  7798569  7560891  7574225  7108073  6470878  4320673 
"32768"   0  0  0  0  6478445  6076044  6065854  6229723  6267793  6238206  6197977  5787438  4022116 
"65536"   0  0  0  0  6641840  6350447  6163346  6252226  6383186  6346782  6210694  5569425  3839891 
"131072"   0  0  0  0  6761498  6547689  6287320  6399965  6500000  6513555  6325007  5638474  3878216 
"262144"   0  0  0  0  6949003  6706350  6358395  6512544  6564099  6294116  6394858  5650261  3867450 
"524288"   0  0  0  0  7019515  6817623  6436068  6710378  6784244  6617787  6448657  5697677  3851463 
"1048576"   0  0  0  0  7142691  6887198  6500621  6802090  6904064  6889550  6679892  5831740  3921932 
"2097152"   0  0  0  0  7343351  7098261  6613808  6641704  6922161  6786104  6544498  5802165  3858690 

"Random read report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   7100397  10402178  10402178  10821524  12902017 
"128"   7582312  9977956  9795896  10779307  10567140  9977956 
"256"   7314033  9434868  9434868  10245071  10148242  9778562  9114515 
"512"   7115451  8992598  9304292  9814569  10044089  9510316  9145790  9304292 
"1024"   7054742  8988941  9220512  8262639  10039528  9569770  7941793  9142007  9220512 
"2048"   6962145  8949659  9189005  9664580  9887060  9441504  9101380  9149853  9228493  9101380 
"4096"   7038605  8902382  9119767  9679859  9846293  9373535  9124610  9163546  9247398  9144037  8603675 
"8192"   7019632  8883522  9163071  9857043  10064936  9547539  9256879  9090345  9352628  9172856  8325988  7735533 
"16384"   6508878  8546342  8423769  9282896  9352380  8765456  8728714  8655057  8578347  8328820  7252863  5811959  4323120 
"32768"   0  0  0  0  6796907  6508202  6459263  6364150  6536679  6438988  6159368  5436924  3991280 
"65536"   0  0  0  0  6506631  6297922  6156996  6317317  6377558  6355293  6206066  5393908  3893796 
"131072"   0  0  0  0  6578638  6424797  6245393  6357116  6468871  6465068  6292142  5568568  3871470 
"262144"   0  0  0  0  6545771  6471415  6287026  6468217  6563942  6488524  6362553  5588005  3865805 
"524288"   0  0  0  0  6647675  6576207  6346995  6672283  6730876  6567232  6435428  5661183  3854211 
"1048576"   0  0  0  0  6753458  6574681  6378669  6734110  6855133  6854342  6648125  5839204  3922359 
"2097152"   0  0  0  0  6889619  6790924  6547913  6569078  6876628  6758750  6565582  5826277  3869091 

"Random write report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   3165299  3738358  4274062  4643754  4564786 
"128"   3199360  3895854  4135958  4267461  4444086  4267461 
"256"   3159869  3705040  4054829  4264168  4264168  4264168  4197489 
"512"   3086326  3736016  3934520  4195896  4340054  4305250  4163357  4131319 
"1024"   3074849  3696803  3984917  4215688  4356809  4232305  4146499  4162573  4079544 
"2048"   3056039  3644736  3938881  4196751  4136128  4312636  4180412  3984558  4162181  4138120 
"4096"   2961635  3640724  3915366  4095510  4227532  4307020  4188367  4063542  4171080  4055868  4039655 
"8192"   2972345  3589681  3929159  4196452  4399563  4316113  4201070  4173008  4156350  4139325  4043841  3520535 
"16384"   2391839  3043673  3198812  3566358  3776665  3763016  3721847  3679993  3569508  3420444  3139193  2696488  2403047 
"32768"   0  0  0  0  2416517  2634050  2618493  2621639  2627955  2614955  2579327  2500808  2323299 
"65536"   0  0  0  0  2552734  2602078  2595690  2353430  2643976  2599519  2619536  2528314  2188992 
"131072"   0  0  0  0  2358891  2631810  2613034  2651025  2675044  2474317  2639290  2485437  2180603 
"262144"   0  0  0  0  2369086  2442687  2434584  2663682  2686205  2681011  2455797  2348752  2221707 
"524288"   0  0  0  0  2337295  2425788  2452294  2511608  2526019  2489873  2498774  2411749  2231895 
