	Iozone: Performance Test of File I/O
	        Version $Revision: 3.397 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer.
	             Ben England.

	Run began: Sat Nov  2 20:53:44 2013

	Excel chart generation enabled
	Auto Mode
	Using maximum file size of 2097152 kilobytes.
	Command line used: iozone -Ra -g 2G -b iozone_results/iozone-run-6.csv
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
          524288     128  971009 2314932  6738219  6818934 6507472 2439716 6655421  5462871  6613110  2221945  2218325 6766562  6793759
          524288     256  962750 2264438  6269367  6347160 6256417 2389014 6268384  4970871  6262386  2148906  2303349 6293374  6329002
          524288     512  977450 2305138  6419197  6499970 6439216 2455901 6438518  4816569  6453256  2198843  2351321 6451344  6476786
          524288    1024  982022 2310932  6497243  6584714 6564350 2467364 6525140  4566961  6550506  2174476  2198474 6526999  6560570
          524288    2048  981880 2319549  6484215  6581560 6544014 2475731 6519936  4665562  6542651  2182151  2340896 6514354  6556228
          524288    4096  964177 2286900  6298962  6374630 6364649 2435479 6303964  4542593  6369903  2137551  2282321 6291789  6336114
          524288    8192  965294 2243874  5657163  5626866 5588897 2401729 5660512  3856218  5694018  1877243  1880981 5662538  5718361
          524288   16384  938532 2091330  3827198  3851402 3844514 2227287 3841727  2425796  3835736  1606447  1685938 3838180  3844030
         1048576      64  966518 2323357  7098697  7118206 6783038 2409965 6972793  5565338  6858596  2278190  2276177 7058503  7098686
         1048576     128  979400 2348192  6890586  6905343 6593577 2449996 6814199  5391521  6688537  2221569  2224183 6903208  6927095
         1048576     256  973468 2329366  6375636  6438431 6359208 2463440 6400698  4992193  6381075  2205768  2205624 6419551  6438158
         1048576     512  976585 2323261  6517344  6590514 6528877 2481466 6544889  4602225  6527685  2218231  2198562 6547344  6569692
         1048576    1024  964357 2341318  6773532  6849677 6800501 2502507 6820846  4552396  6815086  2228314  2232001 6837973  6848419
         1048576    2048  982577 2391007  6775108  6849496 6823862 2550126 6820941  4614785  6821999  2258105  2251265 6822666  6849816
         1048576    4096  982752 2370959  6572991  6635167 6613406 2535591 6578890  4626801  6595643  2218438  2202844 6584879  6619508
         1048576    8192  962606 2277137  5824287  5937939 5929389 2424593 5893957  3783054  5908503  1867508  1874200 5915831  5947446
         1048576   16384  945809 2131547  3875720  3898673 3895676 2266436 3897385  2456538  3894069  1604374  1605384 3892811  3895735
         2097152      64  972984 2349923  7275229  7313981 6923234 2414808 7162476  5067446  7028812  2282391  2284292 7282970  7299699
         2097152     128  976687 2366077  7136912  7184831 6820316 2475435 7068281  5034959  6945796  2252057  2248038 7170779  7183898
         2097152     256  985578 2364994  6581449  6637715 6508143 2486722 6588479  4593224  6523937  2218321  2237091 6617605  6624083
         2097152     512  989812 2378805  6728345  6780512 6709448 2519074 6753503  4597192  6717765  2252156  2252771 6772634  6781918
         2097152    1024  992093 2373565  6807985  6877101 6823650 2536468 6851848  4582716  6828157  2256690  2256686 6859333  6871916
         2097152    2048  975998 2356946  6794575  6863423 6830978 2503691 6839647  4492210  6839158  2218450  2217408 6839402  6857606
         2097152    4096  989428 2376659  6595919  6659041 6639984 2529563 6626449  4562933  6633890  2217927  2216599 6630405  6650070
         2097152    8192  982139 2324064  5916100  5973330 5912048 2464937 5953117  3760769  5988320  1880477  1887493 5983672  6001996
         2097152   16384  945916 2140195  3873322  3894180 3888554 2263312 3889724  2422420  3868741  1587938  1578012 3866074  3866095

iozone test complete.
Excel output is below:

"Writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   645579  863676  874936  852702  852702 
"128"   836500  962469  962469  992724  1024942  927549 
"256"   873098  927393  1076103  1089202  1089202  1089202  999940 
"512"   890404  1019791  1098566  1122687  1132755  1130370  1108203  1009722 
"1024"   892033  985580  1033237  1064479  1049138  1088213  1067654  1096268  973296 
"2048"   880043  939837  971623  1004458  1003402  1004928  997576  1002933  994227  955200 
"4096"   849067  902597  936855  965605  973374  973595  979199  976861  972713  959243  944685 
"8192"   839787  892766  947598  964895  972102  972707  973148  979668  972680  959694  946841  969004 
"16384"   859328  923924  959865  978912  996890  1000971  993863  1000184  1003925  985680  984790  956791  943070 
"32768"   0  0  0  0  969150  971397  968317  968549  970930  970615  967547  946641  928116 
"65536"   0  0  0  0  953166  959391  969871  962465  973092  967219  962054  936482  923953 
"131072"   0  0  0  0  962646  967950  970802  966921  966321  960509  962215  943364  932418 
"262144"   0  0  0  0  969309  974386  965753  971673  964558  967546  975663  958293  916792 
"524288"   0  0  0  0  960201  971009  962750  977450  982022  981880  964177  965294  938532 
"1048576"   0  0  0  0  966518  979400  973468  976585  964357  982577  982752  962606  945809 
"2097152"   0  0  0  0  972984  976687  985578  989812  992093  975998  989428  982139  945916 

"Re-writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   2379626  2662899  2689580  2772930  2772930 
"128"   2511022  2843510  2969325  3124872  3124872  3124872 
"256"   2692393  2975955  3159869  3245838  3368013  3275543  3245838 
"512"   2739816  3099691  3220553  3304808  3366987  3372274  3239989  3239989 
"1024"   2672984  3055164  3189002  3314514  3403826  3390391  3304314  3066069  3249318 
"2048"   2790928  3122697  3272598  3379461  3070239  3459769  3351769  3346546  3314266  3224685 
"4096"   2750624  3063563  3268741  3368069  3474326  3393349  3332786  3343814  3346419  3303309  3253882 
"8192"   2691966  3009575  3130212  3244298  3340825  3303247  3183872  3090236  3101953  3039930  2853370  2585809 
"16384"   2147362  2331939  2377605  2494191  2505284  2532708  2496456  2482478  2729367  2648577  2273311  2258294  2063226 
"32768"   0  0  0  0  2214050  2249012  2205416  2177567  2217050  2218875  2198010  2110393  1986548 
"65536"   0  0  0  0  2186658  2242934  2222604  2211214  2240630  2221418  2215635  2146681  2006615 
"131072"   0  0  0  0  2228440  2252942  2225184  2255003  2257327  2255512  2232494  2169810  2024556 
"262144"   0  0  0  0  2263432  2287666  2269192  2277728  2265899  2279551  2273184  2206561  2026499 
"524288"   0  0  0  0  2288489  2314932  2264438  2305138  2310932  2319549  2286900  2243874  2091330 
"1048576"   0  0  0  0  2323357  2348192  2329366  2323261  2341318  2391007  2370959  2277137  2131547 
"2097152"   0  0  0  0  2349923  2366077  2364994  2378805  2373565  2356946  2376659  2324064  2140195 

"Reader report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   6421025  9006179  10821524  12902017  12902017 
"128"   8036304  9795896  9795896  10779307  10779307  10779307 
"256"   8024634  9868433  9518507  10148242  10245071  9778562  9518507 
"512"   7988981  9510316  9468384  9638369  10044089  9510316  8992598  8992598 
"1024"   8061038  9381637  9142007  9655828  9855234  9569770  8988941  9064828  9064828 
"2048"   8029434  9441504  9140117  9610516  9796850  9308497  8229438  8940345  9062970  9015410 
"4096"   7983931  9440496  9202815  9222577  9751284  8824645  8829180  8920873  8944095  8870207  8459632 
"8192"   7537004  8734477  8679319  9021131  8817411  8679319  8384911  8144423  8376734  8334066  7656244  6983962 
"16384"   5906370  6684900  6781211  7183116  7147999  6901759  6640970  6593184  7484309  7301412  6563586  5916541  4235979 
"32768"   0  0  0  0  6426343  6187374  5985025  6119329  6130520  6181530  5957783  5469596  3946015 
"65536"   0  0  0  0  6459993  6278502  6025143  6136242  6193063  6199628  6013543  5426063  3863476 
"131072"   0  0  0  0  6639177  6337183  6105697  6158776  6280712  6295456  6078289  5451773  3814230 
"262144"   0  0  0  0  6840915  6656090  6240778  6358726  6433586  6385500  6189347  5593605  3807307 
"524288"   0  0  0  0  6937489  6738219  6269367  6419197  6497243  6484215  6298962  5657163  3827198 
"1048576"   0  0  0  0  7098697  6890586  6375636  6517344  6773532  6775108  6572991  5824287  3875720 
"2097152"   0  0  0  0  7275229  7136912  6581449  6728345  6807985  6794575  6595919  5916100  3873322 

"Re-Reader report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   10821524  12902017  12902017  12902017  15972885 
"128"   9795896  10779307  11720614  11720614  12842051  11720614 
"256"   8815202  10245071  10148242  10651598  10651598  10245071  9518507 
"512"   8394979  10044089  9859630  10235583  10434519  9859630  9304292  9145790 
"1024"   8391792  9855234  9569770  8457895  10230845  9743447  9220512  9142007  8988941 
"2048"   8357547  9887060  8749118  9944290  10084382  9525260  9062970  9101380  9189005  8949659 
"4096"   7998800  9846293  9550708  9937420  10036109  9394037  9019223  8981502  8752710  9000323  8127459 
"8192"   8015231  9649428  9362822  9809204  9916786  9286903  8943642  8992799  8934340  8932018  8315913  7502444 
"16384"   6574890  7809203  7910787  8200605  8316724  7880849  7499010  7621266  7910787  7609451  7092667  6424899  4313622 
"32768"   0  0  0  0  6557575  6310095  6067193  6150272  6272370  6289304  6137638  5520123  3995573 
"65536"   0  0  0  0  6484987  6314270  6069310  6193760  6295470  6301532  6119711  5671116  3858920 
"131072"   0  0  0  0  6666955  6382282  6166651  6264751  6360278  6382875  6180586  5639689  3826256 
"262144"   0  0  0  0  6820292  6677312  6296567  6418938  6504184  6505608  6085347  5683323  3831454 
"524288"   0  0  0  0  6983247  6818934  6347160  6499970  6584714  6581560  6374630  5626866  3851402 
"1048576"   0  0  0  0  7118206  6905343  6438431  6590514  6849677  6849496  6635167  5937939  3898673 
"2097152"   0  0  0  0  7313981  7184831  6637715  6780512  6877101  6863423  6659041  5973330  3894180 

"Random read report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   7100397  10402178  10821524  10821524  12902017 
"128"   7476717  9977956  9795896  10567140  10567140  9795896 
"256"   7314033  9192546  9434868  9778562  10245071  9518507  9192546 
"512"   6843354  8992598  9344779  9681823  10044089  9468384  9145790  9145790 
"1024"   7066349  8988941  9142007  9655828  9946527  9485232  9064828  9064828  9142007 
"2048"   7013303  8866519  9111033  9621281  8977721  9308497  8940345  9062970  9062970  9024882 
"4096"   6978564  8806550  8699523  9636422  9729195  9287391  8962759  9023961  9081201  9005041  8463799 
"8192"   6941633  8488485  9042498  9592853  9775714  9011667  8734477  8837822  9071145  8734477  8077411  7230880 
"16384"   6360673  8024408  8241913  9132392  9017350  8649610  8279648  8376536  8282642  8115381  7034583  5897753  4295556 
"32768"   0  0  0  0  6844976  6518388  6448050  6335692  6520862  6379807  6145597  5416995  3936070 
"65536"   0  0  0  0  6441524  6251657  6092988  6245123  6290716  6278072  6100967  5401009  3863259 
"131072"   0  0  0  0  6486502  6236466  6116294  6218126  6343618  6336599  6177461  5567778  3838921 
"262144"   0  0  0  0  6571160  6424639  6188790  6370442  6447545  6479576  6161427  5692356  3827705 
"524288"   0  0  0  0  6644221  6507472  6256417  6439216  6564350  6544014  6364649  5588897  3844514 
"1048576"   0  0  0  0  6783038  6593577  6359208  6528877  6800501  6823862  6613406  5929389  3895676 
"2097152"   0  0  0  0  6923234  6820316  6508143  6709448  6823650  6830978  6639984  5912048  3888554 

"Random write report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   3203069  3791156  4274062  4564786  4564786 
"128"   3199360  3759450  4135958  4267461  4407601  4267461 
"256"   3159869  3770085  3994490  4197489  4281170  4264168  4054829 
"512"   3086326  3610395  3905895  4163357  4305250  4262523  4091959  4030519 
"1024"   3048658  3618930  3863055  4079544  4249053  4282950  4130547  4095102  4064103 
"2048"   3021639  3600433  3901313  4154130  4240255  4293237  4136128  3960675  4122233  4104506 
"4096"   3035953  3624593  3867766  4149921  4284464  4298399  4028288  4031124  4104315  3961410  4000150 
"8192"   2923534  3524869  3778782  4047652  4235769  3925120  4116513  4097857  4079854  4053382  3865941  3472502 
"16384"   2477109  2917800  3171501  3457269  3647374  3751922  3332207  3568766  3530991  3407047  3094244  2649394  2380653 
"32768"   0  0  0  0  2563594  2624794  2604549  2595891  2571461  2603710  2570210  2482783  2324320 
"65536"   0  0  0  0  2490991  2583103  2571745  2569533  2428876  2610158  2593535  2522282  2335395 
"131072"   0  0  0  0  2538574  2402119  2580518  2424290  2624799  2630224  2609066  2543013  2196801 
"262144"   0  0  0  0  2541701  2624196  2609306  2618740  2619027  2444397  2452395  2411406  2330170 
"524288"   0  0  0  0  2366228  2439716  2389014  2455901  2467364  2475731  2435479  2401729  2227287 
