	Iozone: Performance Test of File I/O
	        Version $Revision: 3.397 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer.
	             Ben England.

	Run began: Sat Nov  2 02:16:35 2013

	Excel chart generation enabled
	Auto Mode
	Using maximum file size of 2097152 kilobytes.
	Command line used: iozone -Ra -g 2G -b iozone_results/iozone-run-5.csv
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
            1024       4  654241 1383774  3112733  3130886 2160657 1196434 2093262  1376236  2160657  1414304  1412443 3046495  3066069
            1024       8  849008 1995982  4995276  4629166 3709575 1903117 3567824  2220992  3684119  2048338  2044438 4898425  4920874
            1024      16  996094 2528227  6364746  6479979 5219904 2579861 4995276  3012308  5194651  2632033  2606476 6317933  6393168
            1024      32 1120288 2993413  8122014  8262639 7160597 3229770 6819511  3849207  7008693  3112733  3094790 8000971  8122014
            1024      64 1166221 3294177  9402175  9485232 8610501 3684119 8262639  4374559 10134284  3483896  3447541 9220512  9402175
            1024     128 1197435 3401130  9485232  9655828 8988941 3591693 8750850  4493556 10255274  3680961  3643490 9381637  9569770
            1024     256 1216082 3369115  9381637  9402175 9064828 3835457 8822754  4232305  9569770  4126579  4110780 9300377  9320560
            1024     512 1247519 3425544  9569770  9569770 9381637 3880507 9142007  4114719  9485232  2497356  5720477 9569770  9569770
            1024    1024 1122924 3458646  9743447  9743447 9655828 3951918 9402175  3955557  9569770  3966517  3955557 9655828  9655828
            2048       4  644657 1381061  3126106  3140967 2162727 1215532 2111168  1368084  2164908  1419400  1419165 3070239  2999482
            2048       8  827163 2026020  4960102  5006356 3669648 1876840 3465352  2231264  3675930  2056087  2054120 4900677  4934459
            2048      16 1025442 2566606  6378005  6483920 5264067 2537792 5095447  3016334  5212953  2576615  2615847 6378005  6397004
            2048      32 1113002 3047366  8333223  8357547 7207495 3235617 6984790  3857514  7159438  3074635  3002627 8221561  8325147
            2048      64 1219848 3346546  9483197  8784909 8713618 3696494 8464610  4414590  8036946  3250308  3391470 9308497  9389900
            2048     128 1259557 3494960  9567698  9567698 9101380 3908414 8261095  4643695 10660056  3513544  3519302 9431138  9525260
            2048     256 1277540 3413030  8749118  9483197 9189005 3675930 9062970  4319142  9887060  3650932  3669648 9400176  8784909
            2048     512 1307885 3470953  9621281  9610516 9525260 3929871 9359208  4284671  9567698  4023754  4221501 9621281  9664580
            2048    1024 1324624 3512108  9653719  9752360 9664580 3984558 9441504  4204968  9621281  2417789  4775354 8977721  9708272
            2048    2048 1307885 3548378  9752360  9752360 9664580 4014352 9525260  3991965  9664580  4031308  4023754 9708272  9708272
            4096       4  688632 1386165  3112404  3122019 2125483 1215860 2102849  1376392  2144586  1395058  1414352 3045641  3054304
            4096       8  902597 1997007  4995882  4995882 3589754 1895227 3580776  2227447  3647681  2029804  2041866 4841028  4917236
            4096      16 1081324 2584291  6420447  6461498 5265366 2571526 5099691  3030063  5217395  2627371  2616965 6370451  6420447
            4096      32 1202246 3068488  8240513  8292220 6930704 3248345 7001316  3872125  6916752  3086681  3082251 8193352  7969117
            4096      64 1275624 3371374  9062041  9399176 8569343 3723578 8480511  4461370  8586475  3374022  3368730 8962759  9353122
            4096     128 1303202 3512686  9119767  9503161 9042961 3938705 8944095  4664886  9019223  3430618  3422417 9081201  9456085
            4096     256 1314872 3390670  9414629  9461292 9222577 3894067 9144037  4275933 10041975  3477139  3412898 9440496  9461292
            4096     512 1335935 3447830  9593374  9636422 9476950 3930595 9419791  4334185  9119767  3689988  3720353 9593374  9267351
            4096    1024 1337703 3479956  9729195  9773474 9707206 3980686 9593374  4334185  9658092  3459633  3506950 9614850  9588020
            4096    2048 1343877 3558525  9636422  9685316 9663524 4019805 9545402  4171080  9588020  2087518  4091608 9566663  9685316
            4096    4096 1232963 3503374  9685316  9663524 9679859 4007615 9414629  3977000  9440496  4047268  4000150 9503161  9312562
            8192       4  656298 1351319  3093575  3149725 2151813 1220516 2106433  1376602  2148987  1379587  1392728 3035096  3050997
            8192       8  890822 2001405  4855947  5001558 3662380 1895416 3547798  2193855  3671773  2041843  2019164 4805016  4937591
            8192      16 1067908 2540309  6364322  6495463 5237920 2585809 5123115  3056697  5278151  2612946  2585031 6330318  6491781
            8192      32 1185194 3022813  8157959  8208631 7236972 3237878 7038325  3871604  7092077  3095805  3032953 8109821  8200795
            8192      64 1257179 3320806  9182662  9502650 8614041 3740525 8532752  4471126  8732257  3335636  3291223 9014031  9447779
            8192     128 1289305 3466896  9352628  9625100 9023500 3957216 8952964  4713395  9153307  3393619  3400672 9592853  9437399
            8192     256 1300086 3449147  9309549  9571475 9342456 3897073 9256879  4430767  9352628  3371310  3397646 9515809  9383277
            8192     512 1323217 3493332  9753515  9823226 9682056 3938166 9603578  4459520  9775714  3502234  3544870 9547539  9798016
            8192    1024 1333126 3502234  9812005  9882559 9859872 3994015 9728660  4416529  9834473  3058874  3081920 9823226  9882559
            8192    2048 1331834 3529576  9728660  9649428 9786852 3819104 9660279  4373801  9764602  2925775  2972345 9695717  9823226
            8192    4096 1313706 3493687  9603578  9731415 9481672 4001923 9471217  4251492  9592853  2005376  3693481 9427042  9460786
            8192    8192 1212548 3111222  8342160  8395155 8384911 3491912 7930135  3578839  8127085  3565099  3564729 8257953  8360428
           16384       4  634741 1293620  2914336  2971935 2106227 1158203 2055204  1387520  2098893  1364651  1320010 2845903  2906447
           16384       8  801610 1713112  4108344  4442742 3494185 1693607 3236628  2226755  3471942  1892535  1696240 4077628  4364580
           16384      16  955116 2051829  5186451  5740589 5044443 2234285 4608703  3039634  4981186  2326334  2067633 5246239  5726715
           16384      32 1039852 2318016  6330788  6995199 6861103 2825310 6115570  3844272  6687502  2814087  2405234 6320888  7101462
           16384      64 1104995 2533455  6983824  7717122 8143270 3239222 7245981  4545899  7992676  3027982  2577256 6665448  7379822
           16384     128 1108596 2521001  6930296  7884466 8427902 3490458 7016626  4658377  8055449  3035740  2583846 6904533  7907146
           16384     256 1144450 2578127  6975317  7891709 8436179 3416872 7724930  4447342  8375515  3031856  2476037 6901066  7706737
           16384     512 1161826 2625606  7145769  8007577 8952737 3471240 7787080  4402045  8546342  3077477  2601059 6889995  7680895
           16384    1024 1142548 2563221  7301412  8019726 8938763 3424023 8039428  4425575  9753246  2529165  2455599 7941872  8154866
           16384    2048 1167273 2803525  7865515  7980609 8790123 3302422 8432038  4457150  9863842  2347633  2201291 7447807  7797684
           16384    4096 1148870 2634968  7447807  7831452 7790612 3110068 7680895  4328566  9764332  2389344  2239527 7031703  7272051
           16384    8192 1116376 2410803  6496572  6959776 6496572 2693317 6311600  3417552  7426879  1854035  2785457 5803614  6106874
           16384   16384 1076200 2204468  4509505  4545899 4529718 2387933 4329929  2410803  4281105  2403719  2409112 4286981  4435287
           32768      64 1050830 2188769  6396137  6474477 6330731 2403543 6818150  4433542  6464428  2383494  2228517 6361499  6464428
           32768     128 1084752 2283615  6297950  6366213 6446538 2491469 6918716  4689819  6672504  2383452  2243761 6312413  6356497
           32768     256 1099152 2310371  6393756  6403885 6692649 2487906 7153135  4448034  6768789  2386929  2269549 6308936  6396137
           32768     512 1114483 2355350  6515916  6606433 6777467 2455459 7443695  4446163  7086744  2441891  2318869 6543214  6577346
           32768    1024 1120004 2383659  6673800  6748184 7040639 2616001 7545038  4475263  7328980  2116372  2065701 6613426  6678016
           32768    2048 1121879 2390417  6699500  6799598 6929180 2626951 7297848  4505485  9805297  2001709  1899382 6561645  6646689
           32768    4096 1120845 2367277  6618522  6794219 6872358 2597559 7025523  4464361  9801801  2010669  1882034 6382473  6497740
           32768    8192 1086080 2295975  5952365  6343002 5951334 2536251 5861734  3685104  7503434  2024232  1981250 5619660  5870247
           32768   16384 1057549 2156926  4217755  4252863 4183858 2377392 4119649  2471398  4104149  1643892  2562208 4105743  4198941
           65536      64 1034652 2197708  6390606  6399980 5999237 2220198 6361470  4539099  6136790  2246013  2211819 6391943  6247394
           65536     128 1061211 2254801  6352796  6348541 6138571 2446386 6453016  4708038  6242712  2136404  2228062 6341803  6340048
           65536     256 1079600 2281261  6305724  6296047 6218984 2492617 6518976  4500823  6318043  2165044  2253027 6281085  6276782
           65536     512 1097883 2334403  6527491  6530127 6570084 2551051 6951225  4479260  6566788  2206812  2292659 6526871  6510638
           65536    1024 1106523 2361924  6641198  6671015 6651322 2590650 7046018  4492731  6776599  2040912  2035396 6608467  6616579
           65536    2048 1111890 2374246  6652610  6719613 6673121 2586774 7012941  4521330  6886270  1856432  1856921 6595781  6652127
           65536    4096 1109350 2371665  6572597  6708625 6683342 2610282 6748483  4506061  9752352  1848107  1793097 6453622  6556763
           65536    8192 1093376 2306626  5882911  6145021 5960471 2550034 5833719  3698233  7340490  1793588  1748934 5710229  5911123
           65536   16384 1059166 2163050  4103708  4117107 4091431 2375970 4047392  2488555  3993182  1908611  1904499 4054138  4088814
          131072      64  843415 1843279  6475272  6462484 5950523 1873206 6164853  4514120  6062003  1814221  1874011 6365507  6464688
          131072     128  921103 1908305  6373847  6451336 6095002 1956058 6327119  4705652  6229964  1893556  1998931 6388809  6429831
          131072     256  868394 1891074  6347354  6347940 6205773 2007288 6305782  4492760  6284661  1847615  1822647 6337768  6313096
          131072     512  879860  962638  6573289  6568028 6487804 2187013 6726091  4486015  6506770  1792096  2085308 6552293  6555887
          131072    1024  939705 1893804  6679835  6710001 6097773 1654402 6861671  4498459  6709591  1650844  1670706 6658073  6672700
          131072    2048  925565 2126173  6657750  6688368 6658879 2090192 6710902  4516160  6708527  1459873  1502911 6642225  6663560
          131072    4096  892392 1943363  6587862  6680484 6679510 2076746 6654043  4515974  6618476  1364921  1451597 6506770  6618794
          131072    8192  931128 1857855  5861635  5986355 5902543 2037907 5818703  3652236  7382661  1401120  1397654 5743206  5938631
          131072   16384  879665 1855097  4023335  4047416 4041079 1894130 4010655  2516841  3992335  1491321  1488252 4011855  4038348
          262144      64  756050 1210541  6489175  6488715 5955384 1172437 6122588  4514135  6047991  1188419  1180818 6474616  6501415
          262144     128  810314 1183083  6467266  6494810 6120271 1286710 6195345  4688772  6229640  1112126  1152645 6416578  6475569
          262144     256  807979 1115962  6379461  6376982 6211515 1327882 6206081  4511857  6219315  1282848  1115762 6357182  6369224
          262144     512  734280 1310830  6597974  6590658 6502261 1224668 6498533  4500941  6528437  1301796  1308483 6581229  6591487
          262144    1024  778325 1317762  6720780  6721643 6660808 1330025 6672004  4484932  6692472  1176541  1264058 6701895  6710607
          262144    2048  780438 1229863  6689743  6724932 6697608 1372360 6669656  4473909  6709420  1171599  1119794 6685960  6700016
          262144    4096  753114 1266120  6611265  6708560 6651540 1183281 6564922  4520668  6691616  1108060  1153909 6601777  6662018
          262144    8192  775181 1058320  5944983  6069291 6014379 1248762 5894309  3832175  5914538  1126236  1173744 5910151  6004657
          262144   16384  799973 1206947  4011018  4036285 4022213 1295966 4016923  2507810  3995611  1097351  1101756 4016982  4028403
          524288      64  694414  745506  6553180  6563860 5936378  712058 6052799  4522647  5971115   725815   756275 6536700  6552946
          524288     128  672973  733010  6532292  6527174 6154267  758981 6259106  4685414  6197420   717696   706372 6542632  6552946
          524288     256  708295  701646  6374242  6383494 6191330  756782 6215181  4496237  6191487   749126   696169 6368206  6376349
          524288     512  701660  758106  6614443  6619978 6509571  737237 6515821  3369697  6506182   723956   745621 6603122  6619141
          524288    1024  691765  714521  6744398  6760280 6702401  752087 6695728  4463926  6692468   722728   732205 6736216  6740925
          524288    2048  721098  725689  6712693  6755067 6710644  721047 6703852  4465105  6717163   736574   736896 6719749  6737207
          524288    4096  669996  743695  6670826  6737352 6718271  715564 6654253  4506280  6699481   715088   707507 6660259  6698971
          524288    8192  670653  725127  5907608  5997350 5965478  745502 5888813  3791165  6026094   692679   715635 5961677  6030937
          524288   16384  691646  644976  4023360  4029391 4017223  729908 4016328  2508602  4017289   746121   660978 4017964  4015998
         1048576      64  606807  629656   325724   331895  281236  590950  331129  4499129   499282   601215   620310  368433   369217
         1048576     128  604710  643697   331288   345262  404673  629293  443070  4702345   597101   632476   627985  446445   445307
         1048576     256  625854  644659   330356   342482  524970  639015  605584  4486407   652213   614236   627263  485694   472786
         1048576     512  601133  603852   341575   327943  589728  624509  614908  4479411   693895   619936   605215  495101   499418
         1048576    1024  624172  632563   338166   339727  649938  636309  665855  4548324   742107   636368   630122  541896   524176
         1048576    2048  620585  636991   343720   344028  661634  633660  735135  4545470   795105   621082   615135  535488   540797
         1048576    4096  606413  621658   335821   343478  701291  617914  782328  4602249   827740   622814   622028  560249   551828
         1048576    8192  608281  616906   337058   343837  666500  639515  832544  3902607   883651   613767   613945  560956   558200
         1048576   16384  610017  622668   331258   334481  656682  630266  780203  2566687   927627   625886   617679  516103   534689
         2097152      64  577601  589080   341377   339592  124338  550844  130580  4494691   305236   554109   584301  316997   321707
         2097152     128  583694  595504   333105   347020  187749  592273  207475  4718003   365808   595845   592314  353978   352951
         2097152     256  582915  593803   335128   341973  245871  594624  272131  4502760   353947   596031   591182  374457   374522
         2097152     512  579664  587919   331498   339779  280729  598512  305824  4475499   369258   596373   588762  393368   389653
         2097152    1024  586599  597507   331391   344458  308394  593058  327689  4515715   373978   591808   592585  408722   410943
         2097152    2048  586881  593591   339150   340929  331747  600766  356631  4573024   376671   585509   577177  396183   398557
         2097152    4096  590525  582184   336411   336873  348867  571532  377751  4606189   415583   577121   584471  410202   413342
         2097152    8192  586256  586163   338155   345651  359424  582379  381970  3875848   410706   591501   583955  418727   407375
         2097152   16384  574613  589505   333636   343314  374440  577891  408642  2599435   426704   567570   575034  408931   415512

iozone test complete.
Excel output is below:

"Writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   512471  686877  799377  863676  901377 
"128"   597981  805138  940549  1022989  1074159  1007629 
"256"   628725  861885  1008392  1044693  1168627  1202660  1103757 
"512"   635198  885631  1017858  1150351  1222379  1252318  1248678  1158418 
"1024"   654241  849008  996094  1120288  1166221  1197435  1216082  1247519  1122924 
"2048"   644657  827163  1025442  1113002  1219848  1259557  1277540  1307885  1324624  1307885 
"4096"   688632  902597  1081324  1202246  1275624  1303202  1314872  1335935  1337703  1343877  1232963 
"8192"   656298  890822  1067908  1185194  1257179  1289305  1300086  1323217  1333126  1331834  1313706  1212548 
"16384"   634741  801610  955116  1039852  1104995  1108596  1144450  1161826  1142548  1167273  1148870  1116376  1076200 
"32768"   0  0  0  0  1050830  1084752  1099152  1114483  1120004  1121879  1120845  1086080  1057549 
"65536"   0  0  0  0  1034652  1061211  1079600  1097883  1106523  1111890  1109350  1093376  1059166 
"131072"   0  0  0  0  843415  921103  868394  879860  939705  925565  892392  931128  879665 
"262144"   0  0  0  0  756050  810314  807979  734280  778325  780438  753114  775181  799973 
"524288"   0  0  0  0  694414  672973  708295  701660  691765  721098  669996  670653  691646 
"1048576"   0  0  0  0  606807  604710  625854  601133  624172  620585  606413  608281  610017 
"2097152"   0  0  0  0  577601  583694  582915  579664  586599  586881  590525  586256  574613 

"Re-writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1279447  1780008  2203800  2467108  2662899 
"128"   1346196  1911894  2367096  2784517  2905056  3124872 
"256"   1254656  1938842  2458168  2872459  3114048  3236056  3236056 
"512"   1383861  1975959  2497638  2942541  3215731  3325278  3299730  3366987 
"1024"   1383774  1995982  2528227  2993413  3294177  3401130  3369115  3425544  3458646 
"2048"   1381061  2026020  2566606  3047366  3346546  3494960  3413030  3470953  3512108  3548378 
"4096"   1386165  1997007  2584291  3068488  3371374  3512686  3390670  3447830  3479956  3558525  3503374 
"8192"   1351319  2001405  2540309  3022813  3320806  3466896  3449147  3493332  3502234  3529576  3493687  3111222 
"16384"   1293620  1713112  2051829  2318016  2533455  2521001  2578127  2625606  2563221  2803525  2634968  2410803  2204468 
"32768"   0  0  0  0  2188769  2283615  2310371  2355350  2383659  2390417  2367277  2295975  2156926 
"65536"   0  0  0  0  2197708  2254801  2281261  2334403  2361924  2374246  2371665  2306626  2163050 
"131072"   0  0  0  0  1843279  1908305  1891074  962638  1893804  2126173  1943363  1857855  1855097 
"262144"   0  0  0  0  1210541  1183083  1115962  1310830  1317762  1229863  1266120  1058320  1206947 
"524288"   0  0  0  0  745506  733010  701646  758106  714521  725689  743695  725127  644976 
"1048576"   0  0  0  0  629656  643697  644659  603852  632563  636991  621658  616906  622668 
"2097152"   0  0  0  0  589080  595504  593803  587919  597507  593591  582184  586163  589505 

"Reader report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   2662899  4897948  7100397  7940539  10402178 
"128"   3124872  4934216  6406138  8036304  9977956  10779307 
"256"   3159869  4929815  6249745  8024634  9868433  9868433  9434868 
"512"   3140488  5019764  6395018  8140399  9304292  9510316  9468384  9468384 
"1024"   3112733  4995276  6364746  8122014  9402175  9485232  9381637  9569770  9743447 
"2048"   3126106  4960102  6378005  8333223  9483197  9567698  8749118  9621281  9653719  9752360 
"4096"   3112404  4995882  6420447  8240513  9062041  9119767  9414629  9593374  9729195  9636422  9685316 
"8192"   3093575  4855947  6364322  8157959  9182662  9352628  9309549  9753515  9812005  9728660  9603578  8342160 
"16384"   2914336  4108344  5186451  6330788  6983824  6930296  6975317  7145769  7301412  7865515  7447807  6496572  4509505 
"32768"   0  0  0  0  6396137  6297950  6393756  6515916  6673800  6699500  6618522  5952365  4217755 
"65536"   0  0  0  0  6390606  6352796  6305724  6527491  6641198  6652610  6572597  5882911  4103708 
"131072"   0  0  0  0  6475272  6373847  6347354  6573289  6679835  6657750  6587862  5861635  4023335 
"262144"   0  0  0  0  6489175  6467266  6379461  6597974  6720780  6689743  6611265  5944983  4011018 
"524288"   0  0  0  0  6553180  6532292  6374242  6614443  6744398  6712693  6670826  5907608  4023360 
"1048576"   0  0  0  0  325724  331288  330356  341575  338166  343720  335821  337058  331258 
"2097152"   0  0  0  0  341377  333105  335128  331498  331391  339150  336411  338155  333636 

"Re-Reader report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   3363612  5860307  7293312  10402178  12902017 
"128"   3277486  5325799  7176872  9129573  10567140  11720614 
"256"   3236056  5117791  6595234  8534922  10245071  10245071  9868433 
"512"   3158966  5079126  6571132  8265729  9638369  9859630  9304292  9681823 
"1024"   3130886  4629166  6479979  8262639  9485232  9655828  9402175  9569770  9743447 
"2048"   3140967  5006356  6483920  8357547  8784909  9567698  9483197  9610516  9752360  9752360 
"4096"   3122019  4995882  6461498  8292220  9399176  9503161  9461292  9636422  9773474  9685316  9663524 
"8192"   3149725  5001558  6495463  8208631  9502650  9625100  9571475  9823226  9882559  9649428  9731415  8395155 
"16384"   2971935  4442742  5740589  6995199  7717122  7884466  7891709  8007577  8019726  7980609  7831452  6959776  4545899 
"32768"   0  0  0  0  6474477  6366213  6403885  6606433  6748184  6799598  6794219  6343002  4252863 
"65536"   0  0  0  0  6399980  6348541  6296047  6530127  6671015  6719613  6708625  6145021  4117107 
"131072"   0  0  0  0  6462484  6451336  6347940  6568028  6710001  6688368  6680484  5986355  4047416 
"262144"   0  0  0  0  6488715  6494810  6376982  6590658  6721643  6724932  6708560  6069291  4036285 
"524288"   0  0  0  0  6563860  6527174  6383494  6619978  6760280  6755067  6737352  5997350  4029391 
"1048576"   0  0  0  0  331895  345262  342482  327943  339727  344028  343478  343837  334481 
"2097152"   0  0  0  0  339592  347020  341973  339779  344458  340929  336873  345651  343314 

"Random read report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   2203800  4018152  5735102  7100397  9006179 
"128"   2211113  3759450  5325799  7082197  9129573  9795896 
"256"   2205688  3756894  5347168  7314033  5569035  9114515  9192546 
"512"   2178404  3684733  5278892  7211022  8528336  9145790  9145790  9468384 
"1024"   2160657  3709575  5219904  7160597  8610501  8988941  9064828  9381637  9655828 
"2048"   2162727  3669648  5264067  7207495  8713618  9101380  9189005  9525260  9664580  9664580 
"4096"   2125483  3589754  5265366  6930704  8569343  9042961  9222577  9476950  9707206  9663524  9679859 
"8192"   2151813  3662380  5237920  7236972  8614041  9023500  9342456  9682056  9859872  9786852  9481672  8384911 
"16384"   2106227  3494185  5044443  6861103  8143270  8427902  8436179  8952737  8938763  8790123  7790612  6496572  4529718 
"32768"   0  0  0  0  6330731  6446538  6692649  6777467  7040639  6929180  6872358  5951334  4183858 
"65536"   0  0  0  0  5999237  6138571  6218984  6570084  6651322  6673121  6683342  5960471  4091431 
"131072"   0  0  0  0  5950523  6095002  6205773  6487804  6097773  6658879  6679510  5902543  4041079 
"262144"   0  0  0  0  5955384  6120271  6211515  6502261  6660808  6697608  6651540  6014379  4022213 
"524288"   0  0  0  0  5936378  6154267  6191330  6509571  6702401  6710644  6718271  5965478  4017223 
"1048576"   0  0  0  0  281236  404673  524970  589728  649938  661634  701291  666500  656682 
"2097152"   0  0  0  0  124338  187749  245871  280729  308394  331747  348867  359424  374440 

"Random write report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1232453  1892980  2561267  3203069  3588436 
"128"   1229084  1905110  2558895  3124872  3657016  3759450 
"256"   1243036  1924938  2588541  3245838  3605511  3823789  3756894 
"512"   1242896  1910902  2584820  2891043  3653390  3815675  3815675  3849877 
"1024"   1196434  1903117  2579861  3229770  3684119  3591693  3835457  3880507  3951918 
"2048"   1215532  1876840  2537792  3235617  3696494  3908414  3675930  3929871  3984558  4014352 
"4096"   1215860  1895227  2571526  3248345  3723578  3938705  3894067  3930595  3980686  4019805  4007615 
"8192"   1220516  1895416  2585809  3237878  3740525  3957216  3897073  3938166  3994015  3819104  4001923  3491912 
"16384"   1158203  1693607  2234285  2825310  3239222  3490458  3416872  3471240  3424023  3302422  3110068  2693317  2387933 
"32768"   0  0  0  0  2403543  2491469  2487906  2455459  2616001  2626951  2597559  2536251  2377392 
"65536"   0  0  0  0  2220198  2446386  2492617  2551051  2590650  2586774  2610282  2550034  2375970 
"131072"   0  0  0  0  1873206  1956058  2007288  2187013  1654402  2090192  2076746  2037907  1894130 
"262144"   0  0  0  0  1172437  1286710  1327882  1224668  1330025  1372360  1183281  1248762  1295966 
"524288"   0  0  0  0  712058  758981  756782  737237  752087  721047  715564  745502  729908 
"1048576"   0  0  0  0  590950  629293  639015  624509  636309  633660  617914  639515  630266 
"2097152"   0  0  0  0  550844  592273  594624  598512  593058  600766  571532  582379  577891 

"Backward read report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1879725  3203069  4274062  5389653  5860307 
"128"   2027414  3359523  4596273  6114306  6727225  7582312 
"256"   1911233  3410808  4734192  6398720  7518900  8271916  8271916 
