	Iozone: Performance Test of File I/O
	        Version $Revision: 3.397 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer.
	             Ben England.

	Run began: Sat Nov  2 01:42:24 2013

	Excel chart generation enabled
	Auto Mode
	Using maximum file size of 2097152 kilobytes.
	Command line used: iozone -Ra -g 2G -b iozone_results/iozone-run-3.csv
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
           16384       8  804434 1733204  4257763  4535997 3516716 1707409 3382229  2213130  3477740  1896556  1784142 4010753  4434142
           16384      16  944924 2173786  5546453  5756940 5055205 2279343 4818765  2994729  4981547  2359806  2272108 5393229  5767086
           16384      32 1047444 2402627  6930296  7356911 6795292 2760505 6168268  3844057  6384903  2678828  2554360 6806735  6872768
           16384      64 1075560 2467148  7824319  7941872 7969503 3044752 7532712  4510985  7946464  3024650  2713953 7327103  7922644
           16384     128 1134063 2698288  7272051  7930873 8432038 3347792 8175239  4633563  7539324  2866918  2853347 7599353  8138448
           16384     256 1133445 2859759  7606082  8139412 8511410 3420444 8043192  4449646  8406252  3036411  2733927 7624648  7652668
           16384     512 1147738 2762835  7467231  7717122 8591217 3365004 8427902  4398382  8350072  3053818  2908046 7865515  8237961
           16384    1024 1143327 2693845  7938202  8225143 8894797 3400640 8402140  4436432  9706407  2538977  2406581 7688629  8257760
           16384    2048 1159767 2704553  7628034  7941872 8818322 3276130 8291637  4430711  9852529  2402711  2155783 7080244  7642455
           16384    4096 1143251 2561597  7151718  7416459 7627187 2991991 7327103  4356280  9711894  2275870  2166043 6866587  7201181
           16384    8192 1105546 2379993  6517521  6986664 6145101 2537383 6270136  3522665  7515413  1861619  2715239 5746830  5649969
           16384   16384 1064530 2162363  4443604  4406844 4266751 2364190 4173212  2388680  4314976  2392172  2393255 4228160  4412503
           32768      64 1051908 2198291  6275233  6411354 6245293 2390417 6576087  4463636  6305173  2326760  2205098 6278673  6382770
           32768     128 1078715 2256582  6276093  6372412 6473257 2461881 6859666  4638067  6500199  2244054  2237624 6289592  6370344
           32768     256 1099530 2304058  6367688  6384845 6593122 2538358 7136050  4483292  6784158  2403207  2268800 6285852  6366508
           32768     512 1107665 2348107  6609292  6616929 6654735 2573242 7382124  4435259  6972064  2424745  2310838 6446538  6560079
           32768    1024 1117755 2375173  6702441  6786838 7027319 2608899 7519033  4467989  7285082  2102130  2064397 6665385  6699827
           32768    2048 1115505 2380150  6686137  6808355 6924991 2610981 7483007  4469151  9808096  2084214  1899041 6606433  6653124
           32768    4096 1119047 2357774  6675097  6849411 6892692 2609098 7012261  4474680  9781570  2011405  1883865 6423640  6556324
           32768    8192 1095770 2249932  6020154  6437781 6001489 2532512 5935143  3635969  7677808  2083298  1977060 5709540  5983722
           32768   16384 1063548 2159739  4211809  4235823 4182840 2375542 4121255  2466741  4107829  1648288  2557584 4109917  4180677
           65536      64 1024208 2188033  6405498  6428869 6009073 2337818 6296768  4509462  6118077  2115034  2215260 6399384  6415664
           65536     128 1067326 2252251  6338147  6328225 6124347 2441085 6566631  4670837  6171649  2145358  2243227 6328808  6326623
           65536     256 1076956 2283801  6317898  6302109 6240303 2491104 6654703  4520660  6347954  2267056  2141630 6243421  6283382
           65536     512 1100613 2327603  6529506  6520368 6535406 2553018 6838132  4460652  6596414  2311689  2285624 6480400  6508634
           65536    1024 1100005 2350070  6643284  6684643 6673121 2583516 6932117  4480501  6747986  2033379  2025080 6619129  6643284
           65536    2048 1111251 2372176  6630465  6694084 6705842 2606520 6858093  4536627  6788482  1857022  1849786 6565376  6644730
           65536    4096 1104491 2359855  6530747  6726519 6708625 2601561 6648105  4506061  9723718  1831178  1785480 6401917  6563495
           65536    8192 1097002 2288821  5908328  6224899 6033474 2429864 5859336  3812675  7575565  1793787  1754359 5724141  5976801
           65536   16384 1054550 2159550  4106774  4119946 4090639 2261107 4045903  2499758  4052703  1908108  1904288 4039482  4092405
          131072      64  874303 1834256  6431110  6366686 5941648 1928914 6144115  4501221  6057260  1750146  1863877 6427351  6343984
          131072     128  893591 1895527  6411908  6446948 6122561 1985790 6328575  4709038  6217212  1871605  1880298 6380652  6423220
          131072     256  907179 1939277  6330397  6347061 6209277 2087264 6293366  4535197  6255200  1875775  1813395 6323116  6330105
          131072     512  909937 1899838  6492938  6563166 6477179 2132532 6723706  4498164  6499924  1778841  2050655 3471013  3145545
          131072    1024  938521 1963765  6684302  6697902 6649375 2021378 6860644  4483417  6706808  1717692  1666670 6655091  6684627
          131072    2048  890676 1896600  6682270  6716149 6653399 2133269 6716149  4493972  6738210  1433123  1638851 6666308  6671647
          131072    4096  921562 1897340  6596794  6696596 6686985 2206004 6695210  4530974  6636933  1360358  1476898 6540522  6612505
          131072    8192  906201 1867600  5947819  6148719 6046534 1910195 5923594  3832070  7659667  1406968  1323638 5867453  6018007
          131072   16384  849176 1982603  4047804  4049951 4012851 2012159 4018629  2505577  4017895  1432465  1443046 4019746  4045064
          262144      64  735665 1172211  6498187  6480837 5946333 1145318 6148575  4526829  6051620  1153422  1187688 6482938  6488064
          262144     128  814334 1187364  6439615  6456139 6102742 1158826 6178704  4706515  6201216  1104801  1117655 6381016  6448982
          262144     256  820675 1107119  6345918  6345478 6178565 1176240 6184682  4519962  6217416  1136431  1127074 6312328  6342843
          262144     512  818947 1165950  6590184  6578276 6509498 1165338 6497688  4509229  6530104  1257188  1145383 6577253  6588012
          262144    1024  839615 1326376  6724932  6734405 6666947 1328655 6669656  4474528  6689214  1091953  1277049 6711140  6726824
          262144    2048  835529 1110172  6695732  6736179 6708233 1341637 6675082  4488300  6710607  1161831  1063429 6687017  6705287
          262144    4096  765764  693374  6628683  6730612 6672004 1128389 6698792  4551018  6645831  1129707  1131354 6630681  6681207
          262144    8192  761220 1271845  5993789  6118840 6005050 1250740 5987327  3845847  5960000  1081612  1104010 5947523  6056086
          262144   16384  787806 1126299  4019376  4016601 4021228 1297158 4005918  2508119  4003613  1096336  1109628 4014328  4019567
          524288      64  684818  754438  6556716  6569959 5941671  704157 6035936  4540783  5973499   715667   760863 6545417  6558613
          524288     128  695027  620186  6505450  6524656 6133822  767290 6219294  4694085  6159387   714801   722391 6461447  6487582
          524288     256  702937  644944  6340626  6341559 6179586  715185 6206656  4542199  6190807   757284   710532 6319689  6337867
          524288     512  687980  701264  6615617  6631517 6497627  740095 6529674  4492305  6514585   706761   746423 6606196  6617548
          524288    1024  702997  667551  6739953  6763607 6681710  715562 6693670  4470097  6694179   734436   717745 6736072  6760134
          524288    2048  719761  681193  6728281  6769041 6684026  763528 6697421  4481977  6726738   742555   741186 6737971  6753408
          524288    4096  675884  652780  6678666  6750899 6726121  756902 6646148  4527060  6723365   720342   741541 6685123  6724331
          524288    8192  690700  648072  6059387  6140005 6093607  756049 6036715  3817504  6082785   757061   733670 6025269  6107535
          524288   16384  709674  679358  3998298  3999083 4002475  734252 3997040  2489991  3993839   737650   709913 3986071  3991411
         1048576      64  607944  621238   327654   329733  277929  576050  344677  4456679   503841   612278   602467  389121   382925
         1048576     128  614575  632877   338942   346104  394474  621784  435961  4711322   608840   613553   618827  457243   453177
         1048576     256  612290  629011   335982   341576  523906  632489  613407  4529409   647072   593867   610269  489560   472056
         1048576     512  602213  620618   339659   330387  597523  628413  624296  4411918   719741   628350   605201  511943   512204
         1048576    1024  610531  640381   337031   331545  628703  633146  665861  4551369   744965   617686   618571  539068   524218
         1048576    2048  626517  649086   341884   343258  662583  618963  709177  4558171   783372   619730   611879  540494   540393
         1048576    4096  616223  615023   338875   343240  710500  636127  785416  4582535   805915   619438   622713  536452   557395
         1048576    8192  614106  623009   342013   343326  684365  637653  830838  3933778   874945   613188   625440  555663   562747
         1048576   16384  605594  609067   347342   341104  651359  623339  793619  2562671   907060   619461   606996  516507   529101
         2097152      64  574467  587453   338239   336419  126398  552642  131137  4507814   307258   549376   590352  328829   330498
         2097152     128  588924  590578   338251   338717  186252  583614  205471  4697879   363592   598374   588350  356427   354403
         2097152     256  578325  587502   334721   336995  248075  587273  271399  4503369   353035   574578   589245  381620   381669
         2097152     512  588354  594932   342057   341185  279358  589815  303488  4465770   367630   587246   586731  389581   398045
         2097152    1024  591635  591330   329245   338823  306383  588136  322153  4524120   381845   583200   589783  395465   396652
         2097152    2048  575794  578874   332862   339027  330709  584374  352727  3896176   386268   591688   578632  409048   407485
         2097152    4096  585765  588351   339082   337513  351145  580382  390602  4532541   404518   582814   591123  407876   398894
         2097152    8192  584018  586362   336682   344498  363690  587467  399382  3824022   414196   587019   588155  414349   414444
         2097152   16384  586407  596516   341890   340851  374220  594169  404490  2597276   413241   597932   588281  401322   405116

iozone test complete.
Excel output is below:

"Writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   515423  703068  821391  889431  889431 
"128"   606082  809997  955616  1040839  1067750  1000121 
"256"   635047  844929  999940  1084800  1158540  1190657  1103757 
"512"   638408  880908  1019791  1155302  1207261  1245780  1207261  1161551 
"1024"   648903  864908  988529  1124099  1157109  1214706  1177088  1247519  1127937 
"2048"   645869  820448  1011794  1129688  1218291  1231566  1248935  1218291  1225591  1177702 
"4096"   684053  877831  1073352  1194888  1270436  1290476  1316182  1320025  1340731  1302708  1232963 
"8192"   650681  881905  1052436  1186913  1239135  1249362  1289498  1314963  1289450  1324952  1268691  1218309 
"16384"   632439  804434  944924  1047444  1075560  1134063  1133445  1147738  1143327  1159767  1143251  1105546  1064530 
"32768"   0  0  0  0  1051908  1078715  1099530  1107665  1117755  1115505  1119047  1095770  1063548 
"65536"   0  0  0  0  1024208  1067326  1076956  1100613  1100005  1111251  1104491  1097002  1054550 
"131072"   0  0  0  0  874303  893591  907179  909937  938521  890676  921562  906201  849176 
"262144"   0  0  0  0  735665  814334  820675  818947  839615  835529  765764  761220  787806 
"524288"   0  0  0  0  684818  695027  702937  687980  702997  719761  675884  690700  709674 
"1048576"   0  0  0  0  607944  614575  612290  602213  610531  626517  616223  614106  605594 
"2097152"   0  0  0  0  574467  588924  578325  588354  591635  575794  585765  584018  586407 

"Re-writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1330167  1828508  2278628  2689580  2892445 
"128"   1359835  1939522  2409592  2784517  3124872  3053774 
"256"   1375171  1967260  2463808  2842047  3123106  3197509  3197509 
"512"   1383861  1861217  2486072  2926501  3201349  3304808  3279573  3346002 
"1024"   1396825  1995982  2534194  2993413  3271594  3403826  3369115  3425544  3469823 
"2048"   1402711  2025543  2563543  3038742  3351769  3340040  3441748  3441748  3407614  3436240 
"4096"   1397554  2029804  2574609  3065750  3368069  3468014  3468714  3410865  3360164  3527834  3519162 
"8192"   1355584  1981095  2460804  2975692  3119697  3384927  3396303  3410461  3386595  3402019  3410461  3010630 
"16384"   1230125  1733204  2173786  2402627  2467148  2698288  2859759  2762835  2693845  2704553  2561597  2379993  2162363 
"32768"   0  0  0  0  2198291  2256582  2304058  2348107  2375173  2380150  2357774  2249932  2159739 
"65536"   0  0  0  0  2188033  2252251  2283801  2327603  2350070  2372176  2359855  2288821  2159550 
"131072"   0  0  0  0  1834256  1895527  1939277  1899838  1963765  1896600  1897340  1867600  1982603 
"262144"   0  0  0  0  1172211  1187364  1107119  1165950  1326376  1110172  693374  1271845  1126299 
"524288"   0  0  0  0  754438  620186  644944  701264  667551  681193  652780  648072  679358 
"1048576"   0  0  0  0  621238  632877  629011  620618  640381  649086  615023  623009  609067 
"2097152"   0  0  0  0  587453  590578  587502  594932  591330  578874  588351  586362  596516 

"Reader report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   2772930  4897948  6421025  9006179  9318832 
"128"   3277486  4889281  6727225  8036304  9795896  10779307 
"256"   3285566  5022044  6595234  8271916  9518507  9778562  9518507 
"512"   3140488  4973263  6319739  8109658  9510316  9468384  9344779  9468384 
"1024"   3140041  4995276  6364746  8199542  9300377  9485232  9402175  9569770  9765601 
"2048"   3065856  4968710  6420913  8059569  9400176  9483197  9179186  9621281  9708272  9752360 
"4096"   3098371  4984287  6451792  8244467  9287391  9414629  9081201  9593374  9685316  9679859  9751284 
"8192"   3056697  4867641  6321001  7474698  8770148  9204802  8790341  8883522  9163071  9227049  9592853  8411596 
"16384"   2845432  4257763  5546453  6930296  7824319  7272051  7606082  7467231  7938202  7628034  7151718  6517521  4443604 
"32768"   0  0  0  0  6275233  6276093  6367688  6609292  6702441  6686137  6675097  6020154  4211809 
"65536"   0  0  0  0  6405498  6338147  6317898  6529506  6643284  6630465  6530747  5908328  4106774 
"131072"   0  0  0  0  6431110  6411908  6330397  6492938  6684302  6682270  6596794  5947819  4047804 
"262144"   0  0  0  0  6498187  6439615  6345918  6590184  6724932  6695732  6628683  5993789  4019376 
"524288"   0  0  0  0  6556716  6505450  6340626  6615617  6739953  6728281  6678666  6059387  3998298 
"1048576"   0  0  0  0  327654  338942  335982  339659  337031  341884  338875  342013  347342 
"2097152"   0  0  0  0  338239  338251  334721  342057  329245  332862  339082  336682  341890 

"Re-Reader report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   3541098  5389653  7100397  9318832  10402178 
"128"   3445772  5325799  7176872  9129573  10779307  10567140 
"256"   3368013  5117791  6761355  8534922  9868433  10245071  9778562 
"512"   3158966  4973263  6491676  8394979  9681823  9859630  9468384  9681823 
"1024"   3170172  5018624  6479979  8262639  9485232  9569770  8262639  9300377  9855234 
"2048"   3145567  4971585  6149699  8292998  8678404  9525260  9441504  9610516  9708272  9752360 
"4096"   3145455  4876757  6500617  7998800  9399176  9124610  9461292  9593374  9756822  9685316  9729195 
"8192"   3112631  5025700  6501608  8395155  9502650  9547539  9502650  9739691  9868367  9823226  9526362  8291831 
"16384"   2933619  4535997  5756940  7356911  7941872  7930873  8139412  7717122  8225143  7941872  7416459  6986664  4406844 
"32768"   0  0  0  0  6411354  6372412  6384845  6616929  6786838  6808355  6849411  6437781  4235823 
"65536"   0  0  0  0  6428869  6328225  6302109  6520368  6684643  6694084  6726519  6224899  4119946 
"131072"   0  0  0  0  6366686  6446948  6347061  6563166  6697902  6716149  6696596  6148719  4049951 
"262144"   0  0  0  0  6480837  6456139  6345478  6578276  6734405  6736179  6730612  6118840  4016601 
"524288"   0  0  0  0  6569959  6524656  6341559  6631517  6763607  6769041  6750899  6140005  3999083 
"1048576"   0  0  0  0  329733  346104  341576  330387  331545  343258  343240  343326  341104 
"2097152"   0  0  0  0  336419  338717  336995  341185  338823  339027  337513  344498  340851 

"Random read report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   2278628  3791156  5283570  7100397  9006179 
"128"   1778862  3759450  5325799  7082197  9129573  9795896 
"256"   2266207  3756894  5347168  7314033  8815202  8815202  9192546 
"512"   2143612  3684733  5227492  7115451  8528336  8992598  9145790  9304292 
"1024"   2146618  3671521  5219904  7113161  8680108  9064828  9142007  9485232  9655828 
"2048"   2137966  3592903  5209791  7159438  8643474  9024882  9228493  9525260  9653719  9653719 
"4096"   2105942  3697135  5211065  7200866  8552280  9019223  9242423  9545402  9701724  9679859  9751284 
"8192"   2102695  3619936  5227560  7236972  8723390  8952964  9172856  9660279  9845745  9834473  9627797  8588204 
"16384"   2069252  3516716  5055205  6795292  7969503  8432038  8511410  8591217  8894797  8818322  7627187  6145101  4266751 
"32768"   0  0  0  0  6245293  6473257  6593122  6654735  7027319  6924991  6892692  6001489  4182840 
"65536"   0  0  0  0  6009073  6124347  6240303  6535406  6673121  6705842  6708625  6033474  4090639 
"131072"   0  0  0  0  5941648  6122561  6209277  6477179  6649375  6653399  6686985  6046534  4012851 
"262144"   0  0  0  0  5946333  6102742  6178565  6509498  6666947  6708233  6672004  6005050  4021228 
"524288"   0  0  0  0  5941671  6133822  6179586  6497627  6681710  6684026  6726121  6093607  4002475 
"1048576"   0  0  0  0  277929  394474  523906  597523  628703  662583  710500  684365  651359 
"2097152"   0  0  0  0  126398  186252  248075  279358  306383  330709  351145  363690  374220 

"Random write report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1226821  1892980  2561267  3203069  3541098 
"128"   1229084  1905110  2608629  3199360  3657016  3759450 
"256"   1231629  1911233  2588541  3197509  3654598  3770085  3756894 
"512"   1230786  1815584  2575520  3196584  3634839  3795443  3788747  3822466 
"1024"   1236742  1878973  2586074  3220084  3450311  3849207  3835457  3891053  3955557 
"2048"   1226466  1919192  2578935  3234398  3704465  3864455  3887189  3887189  3975338  3984558 
"4096"   1211145  1899838  2545616  3248345  3693161  3882626  3912691  3846119  3999219  4011358  4054910 
"8192"   1208624  1851797  2570334  3067065  3652258  3923327  3873350  3891776  3932757  3967268  3975070  3534295 
"16384"   1109043  1707409  2279343  2760505  3044752  3347792  3420444  3365004  3400640  3276130  2991991  2537383  2364190 
"32768"   0  0  0  0  2390417  2461881  2538358  2573242  2608899  2610981  2609098  2532512  2375542 
"65536"   0  0  0  0  2337818  2441085  2491104  2553018  2583516  2606520  2601561  2429864  2261107 
"131072"   0  0  0  0  1928914  1985790  2087264  2132532  2021378  2133269  2206004  1910195  2012159 
"262144"   0  0  0  0  1145318  1158826  1176240  1165338  1328655  1341637  1128389  1250740  1297158 
"524288"   0  0  0  0  704157  767290  715185  740095  715562  763528  756902  756049  734252 
"1048576"   0  0  0  0  576050  621784  632489  628413  633146  618963  636127  637653  623339 
"2097152"   0  0  0  0  552642  583614  587273  589815  588136  584374  580382  587467  594169 

"Backward read report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1933893  3057153  4274062  4897948  5860307 
"128"   2066432  3277486  4717434  6114306  7176872  7476717 
"256"   2131261  3465855  4929815  6398720  7735574  8024634  8271916 
