2013-11-03 21:04:10.505699	procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
2013-11-03 21:04:10.505944	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
2013-11-03 21:04:10.506066	 3  0      0 28809272 219528 1371548    0    0     0  1081   13   18  2  5 92  1
2013-11-03 21:04:15.506321	 5  0      0 28777764 219532 1374992    0    0     0   452 47831 50764 10 18 69  0
2013-11-03 21:04:20.506662	 5  0      0 28773216 219536 1378836    0    0     0   777 50609 53764  9 16 73  0
2013-11-03 21:04:25.507012	 5  0      0 28769124 219544 1382760    0    0     0   826 51347 54612  8 15 74  0
2013-11-03 21:04:30.507404	 3  0      0 28763644 219556 1386600    0    0     0   811 50139 53641 10 16 72  0
2013-11-03 21:04:35.507761	 5  0      0 28759768 219560 1390384    0    0     0   784 49138 52024  8 15 74  0
2013-11-03 21:04:40.508096	 4  0      0 28755888 219564 1394072    0    0     0   745 47864 50666  9 15 74  0
2013-11-03 21:04:45.508462	 5  0      0 28752072 219572 1397852    0    0     0   777 49219 52175  8 15 75  0
2013-11-03 21:04:50.508813	 4  0      0 28748352 219580 1401636    0    0     0   773 49536 52398  8 15 75  0
2013-11-03 21:04:55.509187	 5  0      0 28744260 219592 1405552    0    0     0   788 50914 54026  8 14 75  0
2013-11-03 21:05:00.509496	 5  0      0 28740220 219604 1409448    0    0     0   791 50479 53690  8 14 75  0
2013-11-03 21:05:05.509804	 5  0      0 28736232 219616 1413392    0    0     0   825 50648 53949  8 14 75  0
2013-11-03 21:05:10.510125	 4  0      0 28732264 219620 1417372    0    0     0   812 50601 53893  8 14 76  0
