	Iozone: Performance Test of File I/O
	        Version $Revision: 3.397 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer.
	             Ben England.

	Run began: Sat Nov  2 01:09:00 2013

	Excel chart generation enabled
	Auto Mode
	Using maximum file size of 2097152 kilobytes.
	Command line used: iozone -Ra -g 2G -b iozone_results/iozone-run-1.csv
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
             128     128  571257 2098744  8036304  8548124 8036304 2511022 6114306  2499332  7476717  2511022  2464907 7582312  8548124
             256       4  445942  992545  2509882  2582316 1718521  889002 1570244   985259  1686137  1062263  1070737 2533571  2582316
             256       8  508929 1391207  3511189  3654598 2588541 1376935 2413957  1321031  2371308  1463250  1354356 3078337  3605511
             256      16  572721 1662639  5347168  5569035 4264168 1814348 3879045  1970871  4070199  1855098  1884399 5347168  5569035
             256      32  639967 1897721  6936061  7120034 5971678 2135500 5455847  2392442  6107548  2266207  2305128 6719046  7120034
             256      64  666586 1855098  7571923  8024634 7120034 2413957 6398720  2639446  7073132  2692393  2842047 7791708  7735574
             256     128  695516 2148318  8271916  8888172 8208677 2533571 7073132  2726577  8271916  1752173  4054829 8271916  8534922
             256     256  668246 2170027  8815202  9434868 8815202 2613746  630572  1048775  8271916  2639446  2613746 8534922  4132864
             512       4  445553 1004057  2304647  2613128 1689859  936209 1510391   965679  1689859   996139   919375 2297251  2572435
             512       8  568296 1387437  3122224  3580298 2613128 1376763 2304647  1450212  1395552  1463057  1372364 3099691  3580298
             512      16  610982 1501940  4375425  4610256 4375425 1815584 3459188  2024389  4305250  1848401  1700565 4411377  5566231
             512      32  659788 1795846  5227492  7022379 5951911 2160868 4485083  2438090  5951911  1985091  1975959 5115422  6931711
             512      64  677267 1902438  5886650  8140399 7309196 2413429 5115422  2695115  7211022  2381315  2216629 5699180  8018812
             512     128  698640 1947291  6319739  8562340 8109658 2535981 5453155  2826358  7988981  2584820  2560168 5760329  8528336
             512     256  690108 1977778  7211022  9145790 8844453 2625909 5684095  2830083  7540170  1734911  3372274 5822804  8992598
             512     512  696600 1954379  9145790  9304292 9145790 2625909 5566231  2651850  5822804  2655129  2244430 5807059  9145790
            1024       4  473232  959810  2138070  2559871 1695735  915028 1452570   981750  1648862  1046836   968686 2234860  2522288
            1024       8  531436 1304745  3210456  3544270 2612819 1360111 2364021  1460472  2604895  1416169  1359680 3220084  3495237
            1024      16  634055 1573360  4095102  5390231 3951918 1783768 3567824  2008114  4228138  1815435  1519371 4415030  5363307
            1024      32  672369 1657133  5390231  5821271 4570058 2023250 3923040  2467229  5564829  2110750  1796451 4321737  6692005
            1024      64  693765 1753902  4826859  7699755 7220790 2370545 3981224  2708381  7208671  2225595  1947119 4783849  7631350
            1024     128  693205 1800216  5536137  8525047 8061038 2485792 5226256  2884840  8326715  2364021  2197132 5500686  8391792
            1024     256  701814 1878973  6102490  8457895 8122014 2528227 5277632  2900425  8457895  2730767  2534194 5303701  8326715
            1024     512  707595 1838751  6599461  8474583 8000971 2381058 2659742  2085132  7524394  1874871  3379719 5564829  8246774
            1024    1024  692311 1924436  6830356  6874084 6609617 2326879 5330028  2348509  5417427  2338280  2120127 5529011  6650556
            2048       4  468862  909776  2094183  2338157 1597293  879322 1459680   987938  1562145  1007876   955732 1939560  2332443
            2048       8  564354 1207671  2546821  3260177 2446713 1261036 2041913  1438174  2386884  1368956  1210394 2667014  3089009
            2048      16  630925 1539744  2578935  4267642 3850597 1309480 2941954  1971160  3736694  1716680  1557613 3549844  4623699
            2048      32  637008 1612586  4330028  5564129 5071381 1950570 3835124  2458618  4994712  1959916  1759221 3901313  5184636
            2048      64  698947 1346425  4223576  4521480 4900677 1798259 3512108  2257653  4676561  1609866  1327285 3586902  5970183
            2048     128  672149 1411470  4170264  6132138 6202989 1836709 3766184  2767549  8097557  1538916  1838281 4347560  5719737
            2048     256  623235 1764279  2599225  5685664 6759439 2238241 2859683  1832009  5769681  1388428  1699359 2998435  5704543
            2048     512  691631 1297807  3878414  5200329 5159722 1830447 4229816  2920945  7529708  2329912  1788524 4552633  6041567
            2048    1024  523527 1002465  4231899  5689430 5362657 1546675 3324528  2359998  4338776  1639674  1917479 2031771  4569586
            2048    2048  665380 1607757  4319142  4394265 4403275 1945270 3425279  1954120  3657149  1935626  1741389 3151337  4330028
            4096       4  419156  770093  1837653  2105942 1488361  772830 1307865   994389  1453481   827833   866147 1812259  2170598
            4096       8  463721  952753  2046000  2443861 1936675  842282 1718879  1444802  2112416  1085903   923162 2084478  2446993
            4096      16  578041 1246109  2826656  3908241 3327622 1288831 2846325  1992375  2955012  1560982  1283631 2870580  3527834
            4096      32  649748 1463386  3222752  4607338 4200656 1692463 3271230  2204580  2253155  1221653  1080168 3133408  4371684
            4096      64  647788 1598156  3063563  5217395 5006072 1976786 3856480  2497507  3697135  1430725  1330658 3146031  5075585
            4096     128  657683 1530663  3168077  3856480 4054910 1417269 3305851  2357991  3878244  1523874  1202583 3204717  4437172
            4096     256  656627 1445775  3615440  5489116 5596402 1905105 3494822  2925823  8944095  1773166  1840212 3561476  4768469
            4096     512  700795 1684332  4003879  5794602 5719367 2026691 3886139  2398148  7629374  1653531  1628762 3795980  4791076
            4096    1024  559717 1618329  3896717  4399673 4167033 1804455 3396704  2370354  5476867  2065681  1910401 3664018  4591331
            4096    2048  681529 1524415  3857345  4043458 3640724 1707434 3093350  1605624  3180393  1255305  1767693 3034344  3393349
            4096    4096  652661 1385159  2656212  2795836 2917377 1318303 2539220  1272789  2424889  1478753  1457180 2630589  2744911
            8192       4  460667  859965  1742574  1726810 1286216  694180 1271461   986277  1296652   855575   830250 1761332  1715259
            8192       8  478249 1139974  2220653  2309618 1881508 1052565 1819630  1423482  1930235  1169979  1066681 2351988  2431720
            8192      16  618361 1182258  2718805  2845572 2691334 1294795 2460099  1994666  2644113  1428869  1335302 2380009  2441049
            8192      32  489512 1225653  3136212  3112631 3413171 1491903 3103074  2477304  3249514  1544479  1541845 2994102  3270236
            8192      64  644178 1523253  3131353  3478478 3494753 1533793 3571028  2714295  3678455  1677000  1453531 3301977  3446034
            8192     128  673511 1557995  3276785  3420306 3390605 1644651 3453654  2863357  3676880  1597770  1400391 3154351  3426446
            8192     256  658033 1576655  3406404  3742154 4098346 1751188 3474258  2939290  3608910  1682090  1592807 3417585  3144536
            8192     512  602582 1352276  3311205  3459217 3737270 1732295 3511540  2977755  8659632  1654949  1606285 3396638  3568061
            8192    1024  668076 1588169  3650706  3803041 3497955 1738870 3163936  2435167  4404639  1580789  1455316 3309929  3538663
            8192    2048  675856 1527520  3260925  3120830 2798752 1292117 2901072  1992699  3912159  1678639  1470513 3027341  3230268
            8192    4096  562713 1329001  2825913  2840397 2747942 1504247 2735254  1651608  2877505  1291292  2215784 2629745  2809508
            8192    8192  624917 1316222  2466811  2478555 2464511 1388900 2448180  1448323  2347328  1441699  1415390 2469648  2471958
           16384       4  460485  872231  1706307  1777773 1286838  753562 1310095   992972  1291505   872785   844325 1766303  1773323
           16384       8  545064 1118903  2238579  2255848 1823677 1012981 1803196  1319376  1845273  1087061  1129385 2137211  2187486
           16384      16  587683 1300106  2957863  2969110 2544524 1300623 2610247  1971140  2589591  1360436  1401757 3011264  3045832
           16384      32  629594 1418042  3142351  3077339 2933619 1472839 2922640  2451569  2922516  1482179  1470602 3020131  2739813
           16384      64  658467 1542739  3235409  3250714 3233582 1538422 3478620  2643483  3567099  1520248  1642481 3710193  3732156
           16384     128  693388 1294059  3634450  3477036 2988088 1505889 3463891  2898845  3408229  1557706  1591914 3769001  3776873
           16384     256  671555 1635796  3699407  3937445 3893497 1820248 3493297  3000220  3351220  1621706  1413521 3417552  3435491
           16384     512  670651 1552428  3512761  3518156 3575823 1653428 3616851  3041922  3662146  1624581  1575058 3383728  3469663
           16384    1024  662919 1543605  3482322  3488864 3459532 1664683 3659416  2381065  5847069  1614808  1625234 3752741  3686705
           16384    2048  671365 1568765  3247642  3241208 3213772 1598617 3246261  2162363  4232588  1485929  1419741 3083276  3158673
           16384    4096  636569  846373  1395324  1441753 1082165  676940 2535792  1705248  2960157  1557106  1582384 2494463  2571662
           16384    8192  626706 1358312  2513991  2503277 2484722 1440726 2456389  1485254  2460082  1218866  1999472 2304027  2417248
           16384   16384  618894 1397964  2929368  2909523 2896280 1587428 2920528  1608646  2918420  1611173  1379139 2835569  2829614
           32768      64  670693 1433809  3177058  3141116 3018460 1497959 3071618  2783302  3083194  1507687  1346044 3116896  3138677
           32768     128  653413 1471527  3899552  3984915 3874706 1790600 3715188  2902139  3802664  1637975  1670648 3117815  3139896
           32768     256  652839 1491748  4088278  4164715 4084269 1803310 3484424  2971087  3194114  1535376  1510255 3266072  3366390
           32768     512  671860 1535153  3319316  3179484 3271903 1670303 4072530  3006771  3930442  1637175  1703659 3935619  4138380
           32768    1024  668927 1587370  4094978  4156276 4124842 1796193 4109917  2538593  4182840  1610773  1631384 4132159  4046510
           32768    2048  642611 1408405  2873920  2857073 2840539 1418888 2749504  2072866  4087305  1357585  1324383 2772746  2845950
           32768    4096  629426 1471527  3313234  3323329 3266305 1653703 3241805  1705413  3037203  1332950  1375767 2580586  2629866
           32768    8192  613701 1294971  2311187  2315431 2300780 1472789 2658249  1617922  2734080  1729644  1715161 2596332  2673815
           32768   16384  658375 1472458  2332406  2359272 2719581 1538608 2327430  1441176  2363369  1200289  2002204 2167916  2351803
           65536      64  676696 1438324  3140643  3148196 3009827 1458108 3031135  2447213  3047028  1489620  1469614 4055454  4084985
           65536     128  655215 1536851  3919614  3868696 3213825 1550636 3897937  2917225  3873494  1718848  1624182 3121207  3101416
           65536     256  674203 1692214  3715379  4244838 4142110 1841767 4365857  3025696  3344184  1502460  1792022 4366481  4402850
           65536     512  695423 1526371  4365580  4339528 4335285 1922951 4438611  2980423  3210222  1478801  1722402 4365025  4415013
           65536    1024  689090 1651197  4192205  4195917 4161298 1836096 3235997  2476895  3274195  1404302  1424881 3208124  3225819
           65536    2048  645432 1466525  3120924  3138097 3104358 1529352 3103902  2184608  3762316  1420588  1369665 3043081  3053425
           65536    4096  635266 1361274  2627649  2642045 2571167 1460346 2611001  1731145  2756972  1269463  1253154 3169359  3272363
           65536    8192  500262 1339627  2964352  2930036 2941449 1590132 2255967  1458975  2309222  1298438  1281805 2324297  2377490
           65536   16384  635266 1304427  2385475  2378457 2346599 1399391 2908059  1644323  2792458  1706449  1741642 2862840  2900602
          131072      64  523726 1209185  3155475  3141465 2927490 1199118 3834315  2655750  2992034  1116781  1059554 4144945  4022363
          131072     128  551255 1269559  4184126  3945914 2989447 1135639 3972832  2626956  3118088  1100086  1219330 4271547  4260820
          131072     256  531704 1080346  4390291  4447941 4380182 1381171 3177342  3058637  3273606  1115411  1103644 3305970  3285501
          131072     512  519426 1016085  4341578  4248144 3730830 1234350 3266837  3005545  4345043  1165238  1058228 3260250  3889603
          131072    1024  504004 1190200  3137879  3203746 3215476 1155867 3197968  2455782  3206418  1001979  1006805 3189397  3200295
          131072    2048  496548 1170996  3874663  3890897 3631608 1247710 3793805  2211293  3875810   985540   919855 3804806  3854829
          131072    4096  504615 1046984  3255635  3238662 3133515 1103327 2719667  1709361  2562751   868676   882110 2556958  2484437
          131072    8192  480994  874881  2331866  2355041 2347409  950376 2573922  1662170  2327316   888931   891834 2286192  2330285
          131072   16384  483024 1052863  2206518  2233483 2200301  984179 2848286  1669261  2888513  1137817  1009215 2876603  2978563
          262144      64  422682  477029  4149291  3962520 3656375  793051 3897542  2770228  3881020   803760   764120 3036320  3154224
          262144     128  446900  788974  3271812  3261912 3134719  828641 3150880  2975699  3142801   768135   827284 3244269  3432061
          262144     256  443757  616146  3198283  3277371 3221711  823283 4337481  2992073  4343718   784721   698337 3637914  4359252
          262144     512  467674  809064  3207473  3239509 3201486  584787 3814175  2750354  2961345   697401   734654 4099644  4115034
          262144    1024  427143  829963  3624232  4006852 3770825  813692 4114125  2355923  3174230   745307   769703 3710457  3370586
          262144    2048  449965  784678  1564290  3044466 3080927  829629 3020123  2158716  3824404   780724   640051 3132174  3809510
          262144    4096  429058  768013  3302096  3328728 3320846  803388 3283567  1782589  2834327   803444   747937 2495850  3209758
          262144    8192  440935  727696  2314835  2795606 2973092  705853 2863924  1581028  2888732   764043   796296 2931274  2821758
          262144   16384  395385  571575  2926367  2586600 2752923  840439 2954335  1673704  2856751   817587   705923 2156354  2265171
          524288      64  337170  356140  3160815  3327735 3049942  376348 3461034  2698009  3378274   414722   235855 3241767  3187453
          524288     128  342931  298200  3279345  4186392 3296783  394224 3168722  2882744  3206008   631871   326536 3285238  3952711
          524288     256  363091  294838  3840010  4226421 4151624  385898 3302085  3054013  3160802   463206   299523 4184329  3962719
          524288     512  358438  358932  4065671  3371045 3774435  462334 3238168  2373730  4203823   597214   260622 3797647  4278265
          524288    1024  416218  324134  3638057  3702995 3688845  533907 3612092  2463817  3609306   287699   272284 3265553  3035300
          524288    2048  417802  294152  3671281  3761683 3764162  603751 3697609  2131599  3580154   488805   428132 3500320  3090773
          524288    4096  405425  410649  2507716  2446847 2464394  551457 2859867  1794579  2726534   511079   328203 2578190  2460881
          524288    8192  353082  297729  2699609  2914413 2910964  524519 2595189  1400345  2854169   592533   287536 2530126  2502937
          524288   16384  388537  365012  2351099  2866055 2944327  533671 2871125  1524088  2374663   469043   306596 2537354  2872464
         1048576      64  275958  272852   168726   225769   25828  135539   41621  2556740    59061   390074   258904  119876   136704
         1048576     128  250531  278874   159433   246834   49720  179629   51640  2858807    78557   230670   228822  113776   154024
         1048576     256  344398  271681   162893   233155   67612  183849   69156  2989755    96167   324774   230051  149197   169065
         1048576     512  377089  310656   167796   240763   86727  231510   86175  2880006   104899   342725   214213  137200   209770
         1048576    1024  349079  277623   148062   199390  102386  232349  113464  2407547   158199   332830   208846  148123   201709
         1048576    2048  386090  289473   149341   214850  134306  255981  116358  2178370   237426   273520   244292  151457   184552
         1048576    4096  376860  302862   181187   235465  230861  264627  137677  1695657   329768   285966   231006  213409   307078
         1048576    8192  370705  299481   173439   205062  241224  204528  196712  1619927   331534   307932   278106  181477   281245
         1048576   16384  308207  306052   216857   254303  294650  228638  230883  1529609   515283   257001   268359  208302   280566
         2097152      64  250407  262122   187590   220856   11234   78901   14704  2641338    42829   187104   248452  178299   229306
         2097152     128  252125  240018   179174   239961   18979  103769   22654  2914297    41932   226568   217479  195615   226241
         2097152     256  258780  273350   174879   243034   30047  134804   31684  3042322    40385   258320   228610  160655   228758
         2097152     512  263713  272666   195555   254850   32732  144243   38194  3060990    41866   211520   201848  212762   226746
         2097152    1024  221163  253013   193483   236012   45467  161300   49079  2400597    57647   225527   238782  200123   229523
         2097152    2048  249286  261708   198492   214468   65684  178123   74545  2152947    84122   251346   229605  216506   267034
         2097152    4096  260756  240932   225873   234952  103863  211205  110288  1646011   119816   240471   224719  213987   292622
         2097152    8192  255994  267624   211449   241825  150004  233343  140032  1572025   153942   236644   238376  224380   285734
         2097152   16384  263459  228433   220453   247231  180399  252123  166005  1613699   256427   235255   230783  234821   302895

iozone test complete.
Excel output is below:

"Writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   385790  476959  533875  516414  561808 
"128"   434078  531131  571257  592699  609522  571257 
"256"   445942  508929  572721  639967  666586  695516  668246 
"512"   445553  568296  610982  659788  677267  698640  690108  696600 
"1024"   473232  531436  634055  672369  693765  693205  701814  707595  692311 
"2048"   468862  564354  630925  637008  698947  672149  623235  691631  523527  665380 
"4096"   419156  463721  578041  649748  647788  657683  656627  700795  559717  681529  652661 
"8192"   460667  478249  618361  489512  644178  673511  658033  602582  668076  675856  562713  624917 
"16384"   460485  545064  587683  629594  658467  693388  671555  670651  662919  671365  636569  626706  618894 
"32768"   0  0  0  0  670693  653413  652839  671860  668927  642611  629426  613701  658375 
"65536"   0  0  0  0  676696  655215  674203  695423  689090  645432  635266  500262  635266 
"131072"   0  0  0  0  523726  551255  531704  519426  504004  496548  504615  480994  483024 
"262144"   0  0  0  0  422682  446900  443757  467674  427143  449965  429058  440935  395385 
"524288"   0  0  0  0  337170  342931  363091  358438  416218  417802  405425  353082  388537 
"1048576"   0  0  0  0  275958  250531  344398  377089  349079  386090  376860  370705  308207 
"2097152"   0  0  0  0  250407  252125  258780  263713  221163  249286  260756  255994  263459 

"Re-writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1002351  1336792  1599680  1780008  1947927 
"128"   1038825  1421023  1705404  1939522  1997245  2098744 
"256"   992545  1391207  1662639  1897721  1855098  2148318  2170027 
"512"   1004057  1387437  1501940  1795846  1902438  1947291  1977778  1954379 
"1024"   959810  1304745  1573360  1657133  1753902  1800216  1878973  1838751  1924436 
"2048"   909776  1207671  1539744  1612586  1346425  1411470  1764279  1297807  1002465  1607757 
"4096"   770093  952753  1246109  1463386  1598156  1530663  1445775  1684332  1618329  1524415  1385159 
"8192"   859965  1139974  1182258  1225653  1523253  1557995  1576655  1352276  1588169  1527520  1329001  1316222 
"16384"   872231  1118903  1300106  1418042  1542739  1294059  1635796  1552428  1543605  1568765  846373  1358312  1397964 
"32768"   0  0  0  0  1433809  1471527  1491748  1535153  1587370  1408405  1471527  1294971  1472458 
"65536"   0  0  0  0  1438324  1536851  1692214  1526371  1651197  1466525  1361274  1339627  1304427 
"131072"   0  0  0  0  1209185  1269559  1080346  1016085  1190200  1170996  1046984  874881  1052863 
"262144"   0  0  0  0  477029  788974  616146  809064  829963  784678  768013  727696  571575 
"524288"   0  0  0  0  356140  298200  294838  358932  324134  294152  410649  297729  365012 
"1048576"   0  0  0  0  272852  278874  271681  310656  277623  289473  302862  299481  306052 
"2097152"   0  0  0  0  262122  240018  273350  272666  253013  261708  240932  267624  228433 

"Reader report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   2203800  3363612  4988978  6271021  7100397 
"128"   2511022  3359523  5325799  6727225  6727225  8036304 
"256"   2509882  3511189  5347168  6936061  7571923  8271916  8815202 
"512"   2304647  3122224  4375425  5227492  5886650  6319739  7211022  9145790 
"1024"   2138070  3210456  4095102  5390231  4826859  5536137  6102490  6599461  6830356 
"2048"   2094183  2546821  2578935  4330028  4223576  4170264  2599225  3878414  4231899  4319142 
"4096"   1837653  2046000  2826656  3222752  3063563  3168077  3615440  4003879  3896717  3857345  2656212 
"8192"   1742574  2220653  2718805  3136212  3131353  3276785  3406404  3311205  3650706  3260925  2825913  2466811 
"16384"   1706307  2238579  2957863  3142351  3235409  3634450  3699407  3512761  3482322  3247642  1395324  2513991  2929368 
"32768"   0  0  0  0  3177058  3899552  4088278  3319316  4094978  2873920  3313234  2311187  2332406 
"65536"   0  0  0  0  3140643  3919614  3715379  4365580  4192205  3120924  2627649  2964352  2385475 
"131072"   0  0  0  0  3155475  4184126  4390291  4341578  3137879  3874663  3255635  2331866  2206518 
"262144"   0  0  0  0  4149291  3271812  3198283  3207473  3624232  1564290  3302096  2314835  2926367 
"524288"   0  0  0  0  3160815  3279345  3840010  4065671  3638057  3671281  2507716  2699609  2351099 
"1048576"   0  0  0  0  168726  159433  162893  167796  148062  149341  181187  173439  216857 
"2097152"   0  0  0  0  187590  179174  174879  195555  193483  198492  225873  211449  220453 

"Re-Reader report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   2662899  3588436  5735102  7100397  8182586 
"128"   2558895  3560017  5379161  7176872  8036304  8548124 
"256"   2582316  3654598  5569035  7120034  8024634  8888172  9434868 
"512"   2613128  3580298  4610256  7022379  8140399  8562340  9145790  9304292 
"1024"   2559871  3544270  5390231  5821271  7699755  8525047  8457895  8474583  6874084 
"2048"   2338157  3260177  4267642  5564129  4521480  6132138  5685664  5200329  5689430  4394265 
"4096"   2105942  2443861  3908241  4607338  5217395  3856480  5489116  5794602  4399673  4043458  2795836 
"8192"   1726810  2309618  2845572  3112631  3478478  3420306  3742154  3459217  3803041  3120830  2840397  2478555 
"16384"   1777773  2255848  2969110  3077339  3250714  3477036  3937445  3518156  3488864  3241208  1441753  2503277  2909523 
"32768"   0  0  0  0  3141116  3984915  4164715  3179484  4156276  2857073  3323329  2315431  2359272 
"65536"   0  0  0  0  3148196  3868696  4244838  4339528  4195917  3138097  2642045  2930036  2378457 
"131072"   0  0  0  0  3141465  3945914  4447941  4248144  3203746  3890897  3238662  2355041  2233483 
"262144"   0  0  0  0  3962520  3261912  3277371  3239509  4006852  3044466  3328728  2795606  2586600 
"524288"   0  0  0  0  3327735  4186392  4226421  3371045  3702995  3761683  2446847  2914413  2866055 
"1048576"   0  0  0  0  225769  246834  233155  240763  199390  214850  235465  205062  254303 
"2097152"   0  0  0  0  220856  239961  243034  254850  236012  214468  234952  241825  247231 

"Random read report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1679761  2662899  3958892  5283570  7100397 
"128"   1543594  2326073  4267461  5784891  7082197  8036304 
"256"   1718521  2588541  4264168  5971678  7120034  8208677  8815202 
"512"   1689859  2613128  4375425  5951911  7309196  8109658  8844453  9145790 
"1024"   1695735  2612819  3951918  4570058  7220790  8061038  8122014  8000971  6609617 
"2048"   1597293  2446713  3850597  5071381  4900677  6202989  6759439  5159722  5362657  4403275 
"4096"   1488361  1936675  3327622  4200656  5006072  4054910  5596402  5719367  4167033  3640724  2917377 
"8192"   1286216  1881508  2691334  3413171  3494753  3390605  4098346  3737270  3497955  2798752  2747942  2464511 
"16384"   1286838  1823677  2544524  2933619  3233582  2988088  3893497  3575823  3459532  3213772  1082165  2484722  2896280 
"32768"   0  0  0  0  3018460  3874706  4084269  3271903  4124842  2840539  3266305  2300780  2719581 
"65536"   0  0  0  0  3009827  3213825  4142110  4335285  4161298  3104358  2571167  2941449  2346599 
"131072"   0  0  0  0  2927490  2989447  4380182  3730830  3215476  3631608  3133515  2347409  2200301 
"262144"   0  0  0  0  3656375  3134719  3221711  3201486  3770825  3080927  3320846  2973092  2752923 
"524288"   0  0  0  0  3049942  3296783  4151624  3774435  3688845  3764162  2464394  2910964  2944327 
"1048576"   0  0  0  0  25828  49720  67612  86727  102386  134306  230861  241224  294650 
"2097152"   0  0  0  0  11234  18979  30047  32732  45467  65684  103863  150004  180399 

"Random write report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   942521  1363961  1768283  1991276  2379626 
"128"   940549  1319723  1778862  2140585  2367096  2511022 
"256"   889002  1376935  1814348  2135500  2413957  2533571  2613746 
"512"   936209  1376763  1815584  2160868  2413429  2535981  2625909  2625909 
"1024"   915028  1360111  1783768  2023250  2370545  2485792  2528227  2381058  2326879 
"2048"   879322  1261036  1309480  1950570  1798259  1836709  2238241  1830447  1546675  1945270 
"4096"   772830  842282  1288831  1692463  1976786  1417269  1905105  2026691  1804455  1707434  1318303 
"8192"   694180  1052565  1294795  1491903  1533793  1644651  1751188  1732295  1738870  1292117  1504247  1388900 
"16384"   753562  1012981  1300623  1472839  1538422  1505889  1820248  1653428  1664683  1598617  676940  1440726  1587428 
"32768"   0  0  0  0  1497959  1790600  1803310  1670303  1796193  1418888  1653703  1472789  1538608 
"65536"   0  0  0  0  1458108  1550636  1841767  1922951  1836096  1529352  1460346  1590132  1399391 
"131072"   0  0  0  0  1199118  1135639  1381171  1234350  1155867  1247710  1103327  950376  984179 
"262144"   0  0  0  0  793051  828641  823283  584787  813692  829629  803388  705853  840439 
"524288"   0  0  0  0  376348  394224  385898  462334  533907  603751  551457  524519  533671 
"1048576"   0  0  0  0  135539  179629  183849  231510  232349  255981  264627  204528  228638 
"2097152"   0  0  0  0  78901  103769  134804  144243  161300  178123  211205  233343  252123 

"Backward read report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1484662  2222043  3541098  4274062  4988978 
"128"   1561553  2326073  3657016  3982553  5847904  6114306 
"256"   1570244  2413957  3879045  5455847  6398720  7073132  630572 
"512"   1510391  2304647  3459188  4485083  5115422  5453155  5684095  5566231 
"1024"   1452570  2364021  3567824  3923040  3981224  5226256  5277632  2659742  5330028 
"2048"   1459680  2041913  2941954  3835124  3512108  3766184  2859683  4229816  3324528  3425279 
"4096"   1307865  1718879  2846325  3271230  3856480  3305851  3494822  3886139  3396704  3093350  2539220 
"8192"   1271461  1819630  2460099  3103074  3571028  3453654  3474258  3511540  3163936  2901072  2735254  2448180 
