	Iozone: Performance Test of File I/O
	        Version $Revision: 3.397 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer.
	             Ben England.

	Run began: Sat Nov  2 05:10:28 2013

	Excel chart generation enabled
	Auto Mode
	Using maximum file size of 2097152 kilobytes.
	Command line used: iozone -Ra -g 2G -b iozone_results/iozone-run-5.csv
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
          131072    1024  577121 1039890  3363412  3342228 3140585 1127753 3540762  1995159  3528196  1036684  1073402 3581218  3575256
          131072    2048  511237 1180466  3165304  3278683 3263172 1128433 3197578  2120498  3200389   957828   946649 3250630  3275342
          131072    4096  516248 1075902  2899497  2979112 2938490 1012059 2737285  1821102  2969537   983530  1017702 2479976  2743185
          131072    8192  452496  841457  2469749  2505680 2517902 1113535 2719062  1589290  2402570  1027339  1074411 2659090  2744678
          131072   16384  507260 1067647  2497700  2548353 2522315 1085824 2597282  1516560  2473193  1089162  1108582 2647973  2721539
          262144      64  445945  826337  3397100  3402882 3174569  801111 3199763  2784526  3178626   790932   831535 3730309  3478368
          262144     128  464687  813482  3400010  3453632 3335969  838981 3314629  2913070  3444004   835544   804952 3474675  3709518
          262144     256  464653  827592  3562315  3461700 3305968  821974 3784166  2673956  3706467   810991   819294 3513660  3514188
          262144     512  451352  858717  3604403  3611850 3562131  825026 3551602  3064757  3585654   820166   806443 3517809  3598610
          262144    1024  459447  857640  3384989  3451388 3412620  721988 3512773  2353538  3525479   820235   783684 3378322  3436598
          262144    2048  444999  764734  3412896  3250994 3249418  817434 3509007  2215364  3494831   692109   623333 3022049  3225198
          262144    4096  448020  796282  2772925  2732318 2721652  808402 2739111  1768113  2722211   759261   711611 2803583  3046550
          262144    8192  437915  781858  2531419  2690148 2501728  790633 2651452  1582022  2546422   738163   738943 2409393  2417971
          262144   16384  428561  813310  2518945  2526173 2623482  833613 2686041  1595092  2514762   736570   781476 2706284  2750430
          524288      64  430476  334627  3795170  3648487 3223548  355081 3556564  2679354  3399457   548234   302451 3668041  3498772
          524288     128  431669  328316  3510653  3512744 3384754  417124 3583941  2775700  3367014   520355   328762 3921583  3448037
          524288     256  362184  325359  3712717  3481467 3820117  348337 3835174  2254719  3444618   483722   247881 3544760  3524573
          524288     512  371626  320725  3436780  3425244 3484016  485539 3460964  3036482  3617029   383514   271445 3513148  3432574
          524288    1024  349626  316584  3591333  3437392 3397099  440051 3425777  2402553  3727525   576385   276236 3405400  3515052
          524288    2048  412061  353544  3575951  3496441 3584455  378113 3229228  2034671  3342499   433103   285968 3234648  3198226
          524288    4096  392525  316243  2058347  3060069 2897386  520085 2988758  1834586  2859492   635155   326096 2892082  2981246
          524288    8192  386993  339208  2503499  2454519 2503513  413335 2513980  1581123  2637528   578800   290416 2508242  2600077
          524288   16384  368837  324955  2575391  2578444 2578928  619254 2749195  1599961  2796306   633949   320079 2547002  2607607
         1048576      64  289328  291010   198637   277112   33754  163042   41514  2759236    57241   336758   226912  113105   130576
         1048576     128  359177  279642   182030   270393   47543  203305   46460  2833407    87016   215396   254648  123218   184775
         1048576     256  391824  314543   158892   218858   65185  191170   73391  2991667    89743   316538   220099  133332   156475
         1048576     512  392921  322706   146582   239303   80218  218617   82290  2989651   117673   370538   211522  126304   201536
         1048576    1024  404296  320559   167037   211692  113493  242902   91123  2410347   181053   386675   223654  141855   222800
         1048576    2048  375623  309187   200784   245602  153307  249859  121491  2147617   258336   276030   270287  183597   284019
         1048576    4096  387987  336102   210365   201328  238072  239053  146278  1779621   338810   295585   274474  199131   268903
         1048576    8192  371608  321982   204221   265267  313984  247252  237515  1589705   454974   305450   306723  220437   291854
         1048576   16384  384960  314391   219588   233653  393088  237390  255681  1545106   531946   294934   275612  206856   329178
         2097152      64  251239  242572   201263   261757   11547   83035   15117  2648213    40982   190536   257619  193834   297212
         2097152     128  274020  225408   201814   251097   19178  108942   23076  2822926    37929   273778   230423  176990   221877
         2097152     256  265484  270888   209386   242443   30093  132289   32926  2999526    39070   251305   220939  186681   263485
         2097152     512  274473  277584   200110   238156   32903  149747   37853  2978566    45703   280432   227964  209779   239733
         2097152    1024  280785  276300   225846   253208   45954  161856   52213  2413554    51945   254743   237938  192196   221874
         2097152    2048  266376  272796   207270   251730   73057  177652   64552  1931025    80986   261852   235495  209895   309548
         2097152    4096  272890  271861   226133   280263  112366  214627  105757  1654341   115212   249018   215306  241881   313232
         2097152    8192  277017  275403   234936   280175  143955  232992  139117  1505130   163734   256741   226563  167787   271841
         2097152   16384  273118  262552   229328   275333  194037  236283  191558  1618112   227956   254485   214636  228978   298752

iozone test complete.
Excel output is below:

"Writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   397796  524487  532815  592827  555990 
"128"   452366  576780  636249  677178  699227  656477 
"256"   467086  583299  656399  701422  735537  740100  691930 
"512"   472306  541773  666753  634448  725303  745445  733478  709019 
"1024"   475854  582462  646851  678637  718005  658959  730833  736220  684042 
"2048"   473305  569820  638001  668383  695664  713105  686107  701631  687920  628019 
"4096"   471510  570877  637807  580483  696816  714850  706821  711829  667106  655675  625136 
"8192"   466648  568655  633373  657882  667207  673683  711178  661173  689735  656348  646932  624486 
"16384"   458843  552821  601116  641603  632759  683321  684008  683437  661656  660244  639151  636469  619994 
"32768"   0  0  0  0  649219  673740  680640  684877  665245  661044  649062  642433  637026 
"65536"   0  0  0  0  663447  641447  671467  684433  617926  629657  597896  631240  643796 
"131072"   0  0  0  0  523691  419512  526197  554009  577121  511237  516248  452496  507260 
"262144"   0  0  0  0  445945  464687  464653  451352  459447  444999  448020  437915  428561 
"524288"   0  0  0  0  430476  431669  362184  371626  349626  412061  392525  386993  368837 
"1048576"   0  0  0  0  289328  359177  391824  392921  404296  375623  387987  371608  384960 
"2097152"   0  0  0  0  251239  274020  265484  274473  280785  266376  272890  277017  273118 

"Re-writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1033216  1304314  1648808  1780008  1933893 
"128"   1065630  1406136  1727352  1911894  2058509  1579934 
"256"   1062263  1437779  1740810  1970871  2118645  2192179  2170027 
"512"   917804  1322500  1585086  1679288  1747618  1889050  1952602  1961520 
"1024"   949834  1265904  1276817  1834824  1958662  1927891  2019445  1942715  1885572 
"2048"   945527  1226291  1308482  1722532  1720807  1790388  1732957  1657071  1693663  1388428 
"4096"   906216  1163963  1427633  1420786  1617719  1600687  1649720  1627373  1540960  1498226  1410404 
"8192"   895395  1116525  1182258  1486160  1516999  1595322  1626973  1613829  1379587  1530104  1396237  1199761 
"16384"   845759  1123421  1297945  1387436  1459328  1457780  1598729  1567835  1525377  1429933  1395438  1412272  1306657 
"32768"   0  0  0  0  1522113  1553494  1584533  1536732  1544556  1534005  1378030  1388583  1377270 
"65536"   0  0  0  0  1555453  1585134  1578417  1614546  1479430  1493051  1356572  1352487  1400046 
"131072"   0  0  0  0  1077610  1142409  1229373  1067336  1039890  1180466  1075902  841457  1067647 
"262144"   0  0  0  0  826337  813482  827592  858717  857640  764734  796282  781858  813310 
"524288"   0  0  0  0  334627  328316  325359  320725  316584  353544  316243  339208  324955 
"1048576"   0  0  0  0  291010  279642  314543  322706  320559  309187  336102  321982  314391 
"2097152"   0  0  0  0  242572  225408  270888  277584  276300  272796  271861  275403  262552 

"Reader report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   2203800  3588436  4897948  6421025  8182586 
"128"   2608629  3445772  5325799  6727225  8036304  8036304 
"256"   2582316  3454704  5455847  6936061  8024634  7965107  8815202 
"512"   2297251  3320137  4340054  5439343  5886650  6018636  7115451  8844453 
"1024"   2225595  2796556  4044965  5444898  5194651  5758828  6364746  7319232  6244448 
"2048"   2104960  2701402  2426668  4663865  4900677  5362657  5280246  5095447  5172149  4257067 
"4096"   1786999  2587405  3210107  3683658  3751222  3621537  4244242  3789282  4117102  3346419  3063563 
"8192"   1810713  2338541  2922540  3213952  3572513  3665114  3758117  3867682  3541946  3281793  2709800  2449053 
"16384"   1774101  2291809  2671019  3183106  3372601  3164782  3578802  3489572  3380898  3130898  2766617  2677054  2582584 
"32768"   0  0  0  0  3458035  3515080  3604029  3623221  3530702  3365648  2859569  2670335  2517482 
"65536"   0  0  0  0  3601281  3539422  3668814  3625362  3410319  3022602  2728511  2652421  2650810 
"131072"   0  0  0  0  3556222  3428157  3464407  3611995  3363412  3165304  2899497  2469749  2497700 
"262144"   0  0  0  0  3397100  3400010  3562315  3604403  3384989  3412896  2772925  2531419  2518945 
"524288"   0  0  0  0  3795170  3510653  3712717  3436780  3591333  3575951  2058347  2503499  2575391 
"1048576"   0  0  0  0  198637  182030  158892  146582  167037  200784  210365  204221  219588 
"2097152"   0  0  0  0  201263  201814  209386  200110  225846  207270  226133  234936  229328 

"Re-Reader report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   2662899  3541098  5860307  6421025  7940539 
"128"   2660335  3536566  5325799  7176872  8036304  6727225 
"256"   2557711  3499745  5569035  6936061  7965107  8271916  8815202 
"512"   2572435  3481620  5495016  6174377  7900804  8528336  8808176  8955098 
"1024"   2561398  3469823  4339202  6733974  6918376  8122014  8457895  8326715  6364746 
"2048"   2392202  3185225  4562305  4971585  6207471  5754221  6623917  6603549  5372719  4293237 
"4096"   2121022  2904553  3984379  4385074  4768469  4842392  5642353  5375755  4696769  3308398  3309035 
"8192"   1790613  2307601  3024144  3345053  3596068  3951754  3945854  3932757  3681608  3518732  2960564  2325248 
"16384"   1808797  2321070  2613523  3148831  3283330  3297985  3576381  3537899  3421125  3236019  2820903  2550000  2572529 
"32768"   0  0  0  0  3466058  3540160  3636066  3558676  3561812  3370517  2896756  2715283  2623942 
"65536"   0  0  0  0  3580640  3547690  3720055  3688210  3504808  2761293  2713830  2705975  2713133 
"131072"   0  0  0  0  3606734  3487174  3471824  3632208  3342228  3278683  2979112  2505680  2548353 
"262144"   0  0  0  0  3402882  3453632  3461700  3611850  3451388  3250994  2732318  2690148  2526173 
"524288"   0  0  0  0  3648487  3512744  3481467  3425244  3437392  3496441  3060069  2454519  2578444 
"1048576"   0  0  0  0  277112  270393  218858  239303  211692  245602  201328  265267  233653 
"2097152"   0  0  0  0  261757  251097  242443  238156  253208  251730  280263  280175  275333 

"Random read report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1679761  2444640  4274062  5860307  7100397 
"128"   1710838  2660335  4267461  5784891  7082197  4934216 
"256"   1675612  2582316  4350555  5810112  7314033  7735574  8534922 
"512"   1700565  2548017  4340054  5067142  7211022  8109658  8394979  8528336 
"1024"   1693061  2474336  3849207  5789881  7066349  7927135  8262639  7631350  2333199 
"2048"   1594033  2412357  3600433  5009275  5953632  6132138  6738230  6401772  5056455  4319142 
"4096"   1512604  2273129  3316701  4307020  4924283  5340661  5618365  5704175  4495223  2861973  3199942 
"8192"   1407332  2034709  2889605  3094689  3876846  4071635  4483963  4000060  3783776  2989673  2845337  2451149 
"16384"   1287633  1804380  2454547  3011264  3190051  3179572  3549228  3553266  3386562  3175164  2749900  2607672  2589103 
"32768"   0  0  0  0  3348102  3421108  3537062  3585506  3498616  3343622  2825763  2621439  2616250 
"65536"   0  0  0  0  3381456  3446580  3666514  3540972  3510402  3039581  2730652  2683809  2712009 
"131072"   0  0  0  0  3291284  3401642  3512394  3603661  3140585  3263172  2938490  2517902  2522315 
"262144"   0  0  0  0  3174569  3335969  3305968  3562131  3412620  3249418  2721652  2501728  2623482 
"524288"   0  0  0  0  3223548  3384754  3820117  3484016  3397099  3584455  2897386  2503513  2578928 
"1048576"   0  0  0  0  33754  47543  65185  80218  113493  153307  238072  313984  393088 
"2097152"   0  0  0  0  11547  19178  30093  32903  45954  73057  112366  143955  194037 

"Random write report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   929467  1330167  1143223  2133730  2379626 
"128"   955616  1359835  1802755  2166499  2367096  2166499 
"256"   930608  1376935  1814348  2165650  2081678  2533571  2607399 
"512"   924521  1357615  1783912  1821745  2357784  2413429  2572435  2560168 
"1024"   897438  1335165  1607514  2142335  2375790  2455943  2534194  2480051  2179295 
"2048"   887682  1272054  1235285  1914061  2115848  2238241  2188069  2235328  1994039  1963500 
"4096"   839524  1208249  1497051  1790165  1791845  2025735  2057270  2020731  1958756  1526176  1608179 
"8192"   770435  1090376  1373576  1555034  1509999  1779301  1833124  1639393  1649230  1553276  1533245  1368052 
"16384"   725211  1052546  1283425  1520248  1590809  1615301  1737279  1495143  1612118  1612762  1530473  1402014  1458275 
"32768"   0  0  0  0  1655456  1617941  1734118  1743799  1709613  1657132  1452293  1533013  1452799 
"65536"   0  0  0  0  1668557  1688202  1754504  1703477  1674953  1531687  1505332  1521547  1474676 
"131072"   0  0  0  0  1134851  1187331  1223460  1203212  1127753  1128433  1012059  1113535  1085824 
"262144"   0  0  0  0  801111  838981  821974  825026  721988  817434  808402  790633  833613 
"524288"   0  0  0  0  355081  417124  348337  485539  440051  378113  520085  413335  619254 
"1048576"   0  0  0  0  163042  203305  191170  218617  242902  249859  239053  247252  237390 
"2097152"   0  0  0  0  83035  108942  132289  149747  161856  177652  214627  232992  236283 

"Backward read report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1492919  2222043  3363612  4274062  5283570 
"128"   1579934  2420455  3036502  4934216  5847904  6406138 
"256"   1540948  2413957  3935921  5428265  4929815  7120034  5320671 
"512"   1459080  2198475  3346002  4195896  4742616  6491676  5384786  5115422 
"1024"   1490373  2086145  2782064  4374559  5853003  5303701  5564829  5991815  5144870 
"2048"   1419400  2178635  3195891  3709263  4472047  4633675  5056455  4432815  3841986  3657149 
"4096"   1343352  1937548  2595614  3497668  3874745  2832715  3821310  3853884  3637640  3151225  2692851 
"8192"   1274243  1856299  2594008  3103074  3722290  3676880  4001923  3908154  3560297  3127933  2793973  2533940 
