2013-11-03 22:37:39.239360	procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
2013-11-03 22:37:39.239613	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
2013-11-03 22:37:39.239736	 3  0      0 6183308 252364 23583540    0    0     0  1101    1   10  3  5 91  1
2013-11-03 22:37:44.239918	 8  0      0 5688052 252372 23585940    0    0     0   352 35293 39789 19 39 41  0
2013-11-03 22:37:49.240264	 5  0      0 5573408 252376 23589924    0    0     0   746 47944 51577 25 37 36  0
2013-11-03 22:37:54.240642	 5  0      0 5549028 252380 23593596    0    0     0   738 48405 50993 24 33 42  0
2013-11-03 22:37:59.240982	 6  0      0 5539480 252384 23597492    0    0     0   775 50485 53390 23 32 43  0
2013-11-03 22:38:04.241327	 6  0      0 5534460 252384 23601308    0    0     0   816 49008 51466 22 32 45  0
2013-11-03 22:38:09.241889	 6  0      0 5530088 252388 23605076    0    0     0   755 48299 50444 22 31 46  0
2013-11-03 22:38:14.242244	 6  0      0 5526388 252388 23608932    0    0     0   779 49547 51874 21 31 47  0
2013-11-03 22:38:19.242565	 6  0      0 5522208 252388 23612836    0    0     0   813 50111 52608 20 31 46  0
2013-11-03 22:38:24.242907	 6  0      0 5517768 252388 23616788    0    0     0   812 50557 53391 20 31 46  0
2013-11-03 22:38:29.243248	 5  0      0 5513768 252392 23620568    0    0     0   780 48539 50550 21 30 48  0
2013-11-03 22:38:34.243593	 5  0      0 5510244 252392 23624296    0    0     0   766 48439 50712 21 30 47  0
2013-11-03 22:38:39.243954	 6  0      0 5504748 252396 23628264    0    0     0   806 50741 53919 21 31 46  0
