2013-11-03 21:03:30.490865	procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
2013-11-03 21:03:30.491069	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
2013-11-03 21:03:30.491190	 3  0      0 28828824 221632 1354420    0    0     0  1431   25   35  2  4 93  0
2013-11-03 21:03:35.491383	 6  0      0 28763704 221640 1357596    0    0     0   610 44496 45486 10 16 73  0
2013-11-03 21:03:40.491684	 5  0      0 28759364 221648 1361480    0    0     0   790 49631 50594  9 14 76  0
2013-11-03 21:03:45.491976	 4  0      0 28755768 221656 1365288    0    0     0   772 47713 48915  8 14 77  0
2013-11-03 21:03:50.492260	 4  0      0 28750932 221664 1369092    0    0     0   785 47160 49109  8 13 78  0
2013-11-03 21:03:55.492543	 5  0      0 28746816 221672 1372884    0    0     0   796 46891 49314  8 13 78  0
2013-11-03 21:04:00.492875	 5  0      0 28742848 221676 1376684    0    0     0   770 47196 49351  8 13 78  0
2013-11-03 21:04:05.493148	 5  0      0 28738772 221680 1380700    0    0     0   816 49564 51251  8 14 77  0
2013-11-03 21:04:10.493449	 4  0      0 28734064 221692 1384552    0    0     0   815 47864 50189  9 14 76  0
2013-11-03 21:04:15.493728	 4  0      0 28729972 221696 1388900    0    0     0   797 48671 50018  8 14 77  0
2013-11-03 21:04:20.494000	 4  0      0 28725832 221700 1392884    0    0     0   807 49139 50615  8 13 78  0
2013-11-03 21:04:25.494316	 5  0      0 28721832 221712 1396852    0    0     0   809 49108 50816  8 13 78  0
2013-11-03 21:04:30.494616	 4  0      0 28718168 221720 1400848    0    0     0   845 49192 50679  8 13 78  0
