2013-11-03 21:06:50.948465	procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
2013-11-03 21:06:50.948568	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
2013-11-03 21:06:50.948701	 3  0      0 26204404 203448 3770880    0    0     0  1436   17   19  3  4 93  0
2013-11-03 21:06:55.949510	 2  0      0 26062228 203452 3909876    0    0     0   185 19036 20467  1  1 98  0
2013-11-03 21:07:00.950276	 1  0      0 26009484 203452 3962060    0    0     0   178 21825 21886  0  0 100  0
2013-11-03 21:07:05.951014	 1  0      0 25990140 203452 3981636    0    0     0   181 21244 21779  1  0 99  0
2013-11-03 21:07:10.951765	 1  0      0 25982204 203456 3989268    0    0     0   182 22313 22333  0  0 99  0
2013-11-03 21:07:15.952544	 1  0      0 25978328 203472 3992520    0    0     0   406 20175 21626  1  0 98  0
2013-11-03 21:07:20.953300	 1  0      0 25976384 203472 3994980    0    0     0   191 22142 22615  1  0 99  0
2013-11-03 21:07:25.954043	 1  0      0 25975144 203476 3996056    0    0     0   196 22867 23190  0  0 99  0
2013-11-03 21:07:30.954790	 2  0      0 25974152 203484 3997100    0    0     0   196 23416 23480  0  0 100  0
2013-11-03 21:07:35.955518	 1  0      0 25972956 203492 3997988    0    0     0   208 20196 21671  1  0 98  0
2013-11-03 21:07:40.956184	 1  0      0 25971920 203500 3999072    0    0     0   209 21841 22146  0  0 99  0
2013-11-03 21:07:45.956936	 1  0      0 25970804 203508 4000012    0    0     0   190 22586 22685  0  0 100  0
2013-11-03 21:07:50.957608	 2  0      0 25970060 203512 4000760    0    0     0   194 23240 23256  0  0 99  0
