2013-11-03 21:04:50.417068	procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
2013-11-03 21:04:50.417148	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
2013-11-03 21:04:50.417254	 3  0      0 28671072 201668 1312724    0    0     0  1434   15   18  3  4 93  0
2013-11-03 21:04:55.417574	 1  0      0 28567804 201668 1314576    0    0     0   429 21485 27621 11  5 84  0
2013-11-03 21:05:00.417882	 2  0      0 28565452 201672 1317000    0    0     0   489 25047 31012 11  5 83  0
2013-11-03 21:05:05.418221	 1  0      0 28563468 201672 1319244    0    0     0   471 23385 29767 11  5 84  0
2013-11-03 21:05:10.418521	 4  0      0 28561236 201676 1321700    0    0     0   490 24947 31106 11  5 84  0
2013-11-03 21:05:15.418874	 4  0      0 28557416 201684 1324060    0    0     0   510 23257 29995 11  5 84  0
2013-11-03 21:05:20.419182	 3  0      0 28555516 201688 1326296    0    0     0   495 22630 29328 11  4 84  0
2013-11-03 21:05:25.419490	 4  0      0 28553100 201696 1328692    0    0     0   474 22823 29430 11  4 84  0
2013-11-03 21:05:30.419795	 3  0      0 28550840 201696 1331144    0    0     0   494 24016 30332 11  5 84  0
2013-11-03 21:05:35.420100	 3  0      0 28548376 201700 1333584    0    0     0   522 24015 30422 11  5 84  0
2013-11-03 21:05:40.420394	 2  0      0 28546084 201704 1335956    0    0     0   489 24260 30513 11  5 84  0
2013-11-03 21:05:45.420701	 2  0      0 28543568 201708 1338440    0    0     0   499 24166 30403 11  4 84  0
2013-11-03 21:05:50.421009	 2  0      0 28541748 201712 1340852    0    0     0   487 23966 30374 11  5 84  0
