2013-11-03 20:24:58.968284	procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
2013-11-03 20:24:58.968382	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
2013-11-03 20:24:58.968416	 3  0      0 28957880 195348 1032844    0    0     0  1448   16   12  3  4 93  0
2013-11-03 20:25:03.968629	 5  0      0 28936048 195352 1034924    0    0     0   420 23739 29840 12  5 83  0
2013-11-03 20:25:08.968943	 4  0      0 28933940 195360 1037104    0    0     0   497 26301 32268 12  5 83  0
2013-11-03 20:25:13.969241	 4  0      0 28929444 195364 1039608    0    0     0   505 25742 31699 12  5 82  0
2013-11-03 20:25:18.969547	 2  0      0 28927616 195368 1042244    0    0     0   604 26957 32573 12  5 82  0
2013-11-03 20:25:23.969848	 3  0      0 28925260 195372 1044728    0    0     0   464 27661 33154 12  5 83  0
2013-11-03 20:25:28.970151	 2  0      0 28922656 195380 1047296    0    0     0   511 27496 32979 12  5 83  0
2013-11-03 20:25:33.970454	 3  0      0 28920036 195388 1049812    0    0     0   501 26742 32425 12  5 82  0
2013-11-03 20:25:38.970758	 4  0      0 28917556 195388 1052344    0    0     0   538 28523 34019 12  5 83  0
2013-11-03 20:25:43.971059	 1  0      0 28915448 195392 1054652    0    0     0   492 26046 31768 12  5 83  0
2013-11-03 20:25:48.971361	 3  0      0 28913092 195396 1056812    0    0     0   491 25834 31850 12  5 83  0
2013-11-03 20:25:53.971651	 5  0      0 28910372 195400 1059468    0    0     0   557 27939 33517 12  4 83  0
2013-11-03 20:25:58.971960	 4  0      0 28907636 195404 1062352    0    0     0   530 27998 33586 12  5 83  0
