2013-11-03 20:54:42.608100	procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
2013-11-03 20:54:42.608307	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
2013-11-03 20:54:42.608431	 3  0      0 28841260 220252 1343192    0    0     0  1433   15   25  2  4 93  0
2013-11-03 20:54:47.608609	 2  0      0 28842704 220252 1343640    0    0     0   177 21417 21497  0  0 99  0
2013-11-03 20:54:52.608940	 1  0      0 28841712 220256 1344776    0    0     0   183 22276 22291  0  0 100  0
2013-11-03 20:54:57.609227	 1  0      0 28840596 220264 1345732    0    0     0   187 22401 22422  0  0 99  0
2013-11-03 20:55:02.609515	 1  0      0 28839852 220268 1346440    0    0     0   186 22429 22450  0  0 100  0
2013-11-03 20:55:07.609792	 1  0      0 28837332 220280 1347612    0    0     0   242 22781 23013  0  0 99  0
2013-11-03 20:55:12.610065	 1  0      0 28836364 220284 1348240    0    0     0   214 23089 23102  0  0 100  0
2013-11-03 20:55:17.610339	 1  0      0 28835744 220288 1349316    0    0     0   196 23020 23038  0  0 99  0
2013-11-03 20:55:22.610608	 1  0      0 28834628 220288 1350268    0    0     0   206 24250 24261  0  0 100  0
2013-11-03 20:55:27.610887	 1  0      0 28833760 220288 1351264    0    0     0   205 22447 22483  0  0 100  0
2013-11-03 20:55:32.611170	 1  0      0 28832644 220292 1352176    0    0     0   207 23532 23539  0  0 100  0
2013-11-03 20:55:37.611453	 2  0      0 28831660 220292 1353176    0    0     0   198 23396 23412  0  0 100  0
2013-11-03 20:55:42.611732	 1  0      0 28830916 220292 1353996    0    0     0   200 23457 23476  0  0 100  0
